Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00053-view01.png,ceownik,plaskownik,0.00013590978,2.7690342e-06,1.4093947e-05,1.7654637e-07,5.854171e-07,0.999496,0.00028303024,6.74367e-05
ceownik_00053-view04.png,ceownik,plaskownik,0.12580676,0.011747014,7.7868035e-06,0.0001188589,0.00023885303,0.8527125,0.0054672104,0.0039009245
ceownik_00063-view03.png,ceownik,dwuteownik,0.048937827,0.951038,5.8463866e-07,1.6092106e-05,1.3713293e-06,3.942841e-06,4.5336336e-07,1.7575068e-06
ceownik_00151-view02.png,ceownik,dwuteownik,0.18825674,0.8117369,7.014693e-07,5.56259e-07,2.4089779e-08,7.278658e-07,3.8360718e-06,5.8269814e-07
ceownik_00241-view01.png,ceownik,dwuteownik,0.40327233,0.59590524,0.00078355364,1.3655932e-06,1.1801172e-06,1.3884409e-05,1.9753534e-05,2.7794517e-06
dwuteownik_00068-view01.png,dwuteownik,ceownik,0.85011065,0.14904241,0.0005901123,7.204635e-06,3.2191594e-05,5.3594224e-05,6.7894136e-05,9.59319e-05
katownik_00195-view01.png,katownik,plaskownik,0.017222691,2.4342506e-05,0.4329625,5.2383864e-05,6.6867433e-06,0.5496184,8.666684e-06,0.000104386
okragly_00024-view04.png,okragly,katownik,1.8691344e-07,9.836861e-08,0.6749371,0.000108046326,0.32494283,4.2336046e-07,3.2334626e-06,7.987929e-06
okragly_00103-view02.png,okragly,kwadratowy,1.4329016e-09,4.614334e-09,0.0005666909,0.8902188,0.10896682,8.1827505e-07,0.00024085514,6.0639795e-06
okragly_00239-view03.png,okragly,rura,0.0018670888,8.26683e-05,4.095958e-05,0.00026729793,0.35217646,0.00028257436,5.210628e-05,0.6452309
profil_00040-view04.png,profil,kwadratowy,2.3696234e-06,0.00026311944,0.0005376694,0.47123325,0.007607085,2.4200233e-05,0.42402524,0.09630698
profil_00075-view03.png,profil,ceownik,0.62109435,4.7876383e-06,0.013563573,0.00080201,5.2865937e-05,0.00017176084,0.3636472,0.000663417
