0.5014619827270508,0.5358186960220337,0.5445906519889832,0.5445906519889832,0.5314327478408813,0.5241228342056274,0.5241228342056274,0.5241228342056274,0.5241228342056274,0.5241228342056274
0.49049708247184753,0.5233917832374573,0.5233917832374573,0.5241228342056274,0.5241228342056274,0.5241228342056274,0.5241228342056274,0.5241228342056274,0.5241228342056274,0.5241228342056274
0.5387426614761353,0.5964912176132202,0.6059941649436951,0.6235380172729492,0.6337719559669495,0.6337719559669495,0.6206140518188477,0.6410818696022034,0.6396198868751526,0.6491228342056274
0.5014619827270508,0.5387426614761353,0.5701754093170166,0.5928362607955933,0.609649121761322,0.5241228342056274,0.5241228342056274,0.5241228342056274,0.5241228342056274,0.5241228342056274
0.4926900565624237,0.5292397737503052,0.5292397737503052,0.5314327478408813,0.5226607918739319,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573
0.5051169395446777,0.5321637392044067,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573
0.4875730872154236,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573
0.5365496873855591,0.5833333134651184,0.5950292348861694,0.6045321822166443,0.5972222089767456,0.5972222089767456,0.6001461744308472,0.636695921421051,0.6747075915336609,0.6842105388641357
0.5014619827270508,0.5197368264198303,0.5219298005104065,0.5226607918739319,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5233917832374573,0.5226607918739319
0.5029239654541016,0.5350877046585083,0.5343567132949829,0.5358186960220337,0.5358186960220337,0.5438596606254578,0.5562865734100342,0.5621345043182373,0.5657894611358643,0.5650584697723389
