fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00005-view01.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00007-view03.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00008-view01.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00010-view01.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00011-view03.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00012-view04.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00016-view04.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00019-view04.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00020-view01.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00021-view02.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00021-view04.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00023-view02.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00024-view02.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00028-view01.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00028-view04.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00030-view03.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00031-view01.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00038-view03.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00040-view03.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00043-view03.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00044-view02.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00047-view03.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00048-view02.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00049-view03.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
ceownik_00052-view04.png,ceownik,plaskownik,0.22706194,0.2374559,0.21408556,0.32139665
