Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
plaskownik_00156-view02.png,plaskownik,inny,0.24564483761787415
plaskownik_00159-view01.png,plaskownik,inny,0.030857602134346962
plaskownik_00173-view03.png,plaskownik,inny,0.1745404154062271
plaskownik_00246-view03.png,plaskownik,inny,0.30771902203559875
ceownik_00001-view01.png,inny,plaskownik,0.020178914070129395
ceownik_00001-view02.png,inny,plaskownik,0.008068501949310303
ceownik_00052-view04.png,inny,plaskownik,0.028244078159332275
ceownik_00069-view02.png,inny,plaskownik,0.0008357763290405273
dwuteownik_00021-view03.png,inny,plaskownik,7.76052474975586e-05
katownik_00050-view02.png,inny,plaskownik,0.10970604419708252
katownik_00072-view01.png,inny,plaskownik,0.4738512635231018
