Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
plaskownik_00022-view03.png,plaskownik,inny,8.3692699263338e-05
plaskownik_00044-view01.png,plaskownik,inny,0.25772348046302795
plaskownik_00207-view04.png,plaskownik,inny,0.13208112120628357
ceownik_00051-view03.png,inny,plaskownik,0.08275383710861206
ceownik_00053-view02.png,inny,plaskownik,0.004795193672180176
ceownik_00053-view03.png,inny,plaskownik,0.00011920928955078125
ceownik_00080-view01.png,inny,plaskownik,0.1811971664428711
dwuteownik_00001-view03.png,inny,plaskownik,0.039511263370513916
dwuteownik_00075-view03.png,inny,plaskownik,0.46265459060668945
katownik_00002-view02.png,inny,plaskownik,0.0060623884201049805
katownik_00008-view01.png,inny,plaskownik,0.4146074652671814
katownik_00042-view03.png,inny,plaskownik,0.01219719648361206
katownik_00046-view03.png,inny,plaskownik,0.3304572105407715
katownik_00059-view02.png,inny,plaskownik,0.1064801812171936
