Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
plaskownik_00030-view01.png,plaskownik,inny,0.02417006902396679
plaskownik_00030-view04.png,plaskownik,inny,0.4765641987323761
plaskownik_00177-view01.png,plaskownik,inny,0.19432953000068665
plaskownik_00189-view02.png,plaskownik,inny,0.29462745785713196
ceownik_00067-view01.png,inny,plaskownik,0.2890690565109253
dwuteownik_00037-view04.png,inny,plaskownik,0.38532036542892456
dwuteownik_00052-view03.png,inny,plaskownik,0.27300524711608887
dwuteownik_00077-view01.png,inny,plaskownik,0.00040787458419799805
dwuteownik_00077-view03.png,inny,plaskownik,0.0001474618911743164
katownik_00005-view03.png,inny,plaskownik,0.013281941413879395
katownik_00010-view04.png,inny,plaskownik,0.19952672719955444
katownik_00012-view02.png,inny,plaskownik,9.584426879882812e-05
katownik_00017-view03.png,inny,plaskownik,0.13075780868530273
katownik_00058-view02.png,inny,plaskownik,0.016728579998016357
katownik_00062-view02.png,inny,plaskownik,0.0029961466789245605
