Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,plaskownik
dwuteownik_00010-view02.png,dwuteownik,ceownik,0.7998248,0.20017494,1.9251468e-07,1.0595637e-07
dwuteownik_00020-view01.png,dwuteownik,ceownik,0.9254726,0.001147402,0.062125944,0.011254072
dwuteownik_00042-view03.png,dwuteownik,ceownik,0.7739891,0.22570609,0.00028099085,2.3821913e-05
dwuteownik_00046-view01.png,dwuteownik,ceownik,0.9838028,0.002913523,0.012692584,0.00059109676
dwuteownik_00062-view04.png,dwuteownik,ceownik,0.5010338,0.49896622,7.5673585e-11,2.7145433e-10
dwuteownik_00068-view02.png,dwuteownik,ceownik,0.93867266,0.06132717,5.6340763e-08,5.2747127e-09
dwuteownik_00075-view02.png,dwuteownik,ceownik,0.7037399,0.29624373,4.136538e-06,1.2207024e-05
dwuteownik_00087-view03.png,dwuteownik,ceownik,0.99328583,0.006713461,5.2257483e-09,6.765892e-07
dwuteownik_00134-view04.png,dwuteownik,ceownik,0.992486,0.0012352995,0.005974384,0.00030429065
dwuteownik_00147-view01.png,dwuteownik,ceownik,0.8470086,0.15299128,9.780916e-08,1.3712862e-09
dwuteownik_00152-view01.png,dwuteownik,plaskownik,0.0018800886,0.041042984,0.000308041,0.9567689
dwuteownik_00155-view02.png,dwuteownik,ceownik,0.55766934,0.44232577,4.8221923e-06,6.426392e-08
dwuteownik_00156-view04.png,dwuteownik,ceownik,0.75387794,0.24612205,9.68567e-09,4.26127e-11
dwuteownik_00161-view02.png,dwuteownik,ceownik,0.6785939,0.32139784,8.089528e-06,1.9760675e-07
dwuteownik_00175-view03.png,dwuteownik,ceownik,0.7695479,0.2303972,3.3156724e-05,2.1812442e-05
dwuteownik_00227-view01.png,dwuteownik,ceownik,0.9239029,0.07609591,1.1698465e-06,9.472811e-11
dwuteownik_00227-view03.png,dwuteownik,ceownik,0.63754857,0.36245137,1.9174294e-08,2.3423638e-10
dwuteownik_00249-view04.png,dwuteownik,ceownik,0.6565445,0.3434555,4.4236472e-09,8.974675e-11
dwuteownik_00250-view01.png,dwuteownik,ceownik,0.9974534,7.86878e-05,0.0024358786,3.1977837e-05
dwuteownik_00250-view02.png,dwuteownik,ceownik,0.99935883,0.0005951101,4.575476e-05,3.7345478e-07
katownik_00004-view03.png,katownik,plaskownik,0.00025495328,2.141878e-14,0.48292226,0.5168228
katownik_00164-view01.png,katownik,ceownik,0.6450624,2.9841019e-09,0.3540983,0.0008393708
plaskownik_00027-view02.png,plaskownik,ceownik,0.65436155,1.1819272e-06,0.009171811,0.33646548
plaskownik_00142-view04.png,plaskownik,katownik,0.00054422155,1.9738479e-10,0.7578179,0.24163787
plaskownik_00156-view02.png,plaskownik,katownik,0.036421116,5.6435217e-09,0.8149615,0.1486174
