Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00069-view04.png,ceownik,plaskownik,0.037580796,0.0006545074,5.492665e-07,1.8957927e-06,2.7113938e-07,0.96163493,0.00012681492,3.092637e-07
ceownik_00110-view02.png,ceownik,dwuteownik,0.06394934,0.9360498,4.457525e-08,3.4758352e-09,1.1554477e-07,3.3234315e-07,3.5271088e-07,4.167948e-09
dwuteownik_00020-view02.png,dwuteownik,ceownik,0.9644988,0.025159458,0.00030880826,1.9587804e-05,2.2337784e-07,2.7227138e-06,0.010010318,7.111092e-08
dwuteownik_00020-view03.png,dwuteownik,ceownik,0.9134022,0.08511429,0.0006058707,3.848628e-05,2.406854e-06,3.434901e-05,0.0007995602,2.8788725e-06
dwuteownik_00043-view02.png,dwuteownik,plaskownik,0.00012653627,0.0020296888,2.590731e-06,1.1649676e-06,8.4260624e-05,0.9977525,3.1645575e-06,1.7559368e-07
dwuteownik_00043-view03.png,dwuteownik,plaskownik,0.0014742544,0.04392461,2.6244206e-07,2.1362293e-06,6.045849e-05,0.954404,0.00013412023,1.9615514e-07
dwuteownik_00046-view02.png,dwuteownik,ceownik,0.96869355,0.03129791,1.5040908e-06,1.2281757e-08,6.932849e-09,2.0304772e-06,4.7144185e-06,2.5593437e-07
dwuteownik_00046-view03.png,dwuteownik,ceownik,0.60132,0.39863262,4.4387034e-05,6.680501e-07,1.4453799e-07,4.6051932e-07,1.5978029e-06,4.8491646e-08
dwuteownik_00070-view03.png,dwuteownik,ceownik,0.9929929,0.0070069684,7.723455e-09,7.38281e-10,1.2759162e-11,7.508236e-09,2.2553492e-07,2.2708972e-09
dwuteownik_00147-view04.png,dwuteownik,ceownik,0.9194225,0.08057603,1.3200511e-06,1.6854692e-09,5.6588106e-10,1.1763315e-08,7.680087e-08,6.0350425e-10
dwuteownik_00184-view04.png,dwuteownik,ceownik,0.5241015,0.47589505,2.4598376e-06,1.732197e-09,3.7146368e-08,1.11008205e-07,8.844721e-07,3.3955825e-08
dwuteownik_00216-view01.png,dwuteownik,ceownik,0.60463554,0.39518872,0.00014311522,1.9420476e-07,1.0270272e-05,5.179364e-06,1.5797004e-05,1.2077996e-06
katownik_00022-view03.png,katownik,ceownik,0.8014527,0.0003190224,0.19696002,4.5293342e-05,2.5487725e-06,7.7215314e-05,0.0011431901,9.201348e-08
katownik_00222-view04.png,katownik,plaskownik,1.9890995e-05,2.5066973e-09,0.31313917,9.661968e-06,6.5574836e-06,0.6868244,3.075083e-07,3.2465812e-09
katownik_00229-view02.png,katownik,ceownik,0.5121169,2.3688706e-05,0.4750566,3.2462765e-06,2.2130727e-05,0.012677219,9.9705605e-05,5.204927e-07
kwadratowy_00172-view01.png,kwadratowy,katownik,0.02310486,0.00018243855,0.5022705,0.119128056,0.012487112,0.33431014,0.008348274,0.00016864408
okragly_00081-view02.png,okragly,profil,0.0003040902,0.000115113806,0.0016940187,0.17426093,0.21217604,0.00083140226,0.5705595,0.040058803
okragly_00081-view03.png,okragly,rura,8.833043e-11,3.3293493e-10,8.549921e-11,8.344348e-07,0.26039958,5.2644658e-09,5.702134e-07,0.7395991
okragly_00213-view04.png,okragly,rura,0.0003453032,3.371642e-05,2.7573471e-05,0.024798714,0.37199154,0.001033815,0.07671524,0.5250541
profil_00064-view03.png,profil,rura,2.4485966e-05,1.5432953e-06,2.5181661e-09,3.0596295e-06,2.404165e-05,1.8580833e-05,0.089739814,0.91018844
profil_00075-view01.png,profil,ceownik,0.5779837,2.682867e-05,6.995229e-05,3.3871092e-06,2.4885246e-08,0.00019996242,0.42171413,2.0161397e-06
profil_00159-view01.png,profil,ceownik,0.69631875,8.327466e-06,0.00026829133,2.4767191e-06,1.5533783e-07,0.07873157,0.22465442,1.6048369e-05
profil_00205-view04.png,profil,ceownik,0.69488996,0.012217443,0.0064743413,0.00084893015,0.000118541604,0.0077943346,0.2773409,0.00031561544
