fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00002-view01.png,ceownik,plaskownik,0.22970662,0.23447871,0.2037124,0.33210227
ceownik_00003-view01.png,ceownik,plaskownik,0.23616041,0.2418321,0.21604903,0.30595845
ceownik_00022-view01.png,ceownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
ceownik_00022-view04.png,ceownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
ceownik_00036-view04.png,ceownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
ceownik_00041-view03.png,ceownik,plaskownik,0.19361494,0.1947876,0.14891395,0.46268353
ceownik_00051-view01.png,ceownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
ceownik_00052-view01.png,ceownik,plaskownik,0.2026027,0.20450316,0.16094837,0.43194577
ceownik_00053-view02.png,ceownik,plaskownik,0.11452232,0.11210302,0.06733611,0.7060386
ceownik_00055-view01.png,ceownik,plaskownik,0.064884745,0.062162325,0.030895388,0.8420575
ceownik_00059-view02.png,ceownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
ceownik_00062-view04.png,ceownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
ceownik_00074-view02.png,ceownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
ceownik_00074-view03.png,ceownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
ceownik_00074-view04.png,ceownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
dwuteownik_00021-view02.png,dwuteownik,ceownik,0.46859914,0.1281652,0.097032346,0.3062033
dwuteownik_00024-view02.png,dwuteownik,plaskownik,0.119313374,0.11699759,0.07136835,0.69232064
dwuteownik_00082-view01.png,dwuteownik,plaskownik,0.21387148,0.21682343,0.1773413,0.39196378
dwuteownik_00082-view03.png,dwuteownik,plaskownik,0.2409788,0.24740459,0.22611316,0.2855035
katownik_00003-view04.png,katownik,plaskownik,0.22596726,0.23026541,0.19704606,0.34672135
katownik_00005-view03.png,katownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
katownik_00007-view03.png,katownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
katownik_00009-view02.png,katownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
katownik_00009-view04.png,katownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
katownik_00017-view03.png,katownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
katownik_00019-view02.png,katownik,plaskownik,0.24137706,0.24786891,0.22698429,0.2837698
katownik_00021-view04.png,katownik,dwuteownik,0.248627,0.25644782,0.24418573,0.2507394
katownik_00023-view02.png,katownik,plaskownik,0.2601279,0.16921219,0.1258081,0.44485182
