fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00004-view01.png,ceownik,dwuteownik,0.36583996,0.55224776,0.03519975,0.04671249
ceownik_00055-view02.png,ceownik,plaskownik,0.15619627,0.16130117,0.2137923,0.4687102
ceownik_00063-view02.png,ceownik,plaskownik,0.18717343,0.00014901633,0.09141462,0.72126293
dwuteownik_00018-view01.png,dwuteownik,ceownik,0.528342,0.4716322,1.2678574e-05,1.3105398e-05
dwuteownik_00020-view01.png,dwuteownik,ceownik,0.67137474,0.32285663,0.0031785362,0.002590058
dwuteownik_00025-view03.png,dwuteownik,ceownik,0.7732722,0.22635663,0.00020653396,0.00016456482
dwuteownik_00030-view04.png,dwuteownik,ceownik,0.6206404,0.37825042,0.0005872811,0.00052189315
dwuteownik_00059-view03.png,dwuteownik,ceownik,0.7755441,0.22418493,0.00015100514,0.000119863085
dwuteownik_00062-view02.png,dwuteownik,ceownik,0.9656316,0.030087626,0.002730951,0.0015498206
dwuteownik_00069-view03.png,dwuteownik,ceownik,0.99455136,0.0054104747,2.9255121e-05,8.945755e-06
dwuteownik_00074-view03.png,dwuteownik,ceownik,0.86022305,0.13707772,0.0015948958,0.0011043649
dwuteownik_00083-view01.png,dwuteownik,ceownik,0.97890806,0.0006020502,0.017296601,0.0031932683
dwuteownik_00083-view03.png,dwuteownik,ceownik,0.96589833,0.0011645508,0.027062364,0.0058747195
katownik_00003-view01.png,katownik,plaskownik,0.21159768,0.16312295,0.24495478,0.38032466
katownik_00005-view04.png,katownik,ceownik,0.6575412,0.00608196,0.24859641,0.08778043
katownik_00006-view02.png,katownik,ceownik,0.45274746,0.04530936,0.30814138,0.19380186
katownik_00010-view04.png,katownik,plaskownik,0.0081124995,0.0030554095,0.010233973,0.9785982
katownik_00011-view01.png,katownik,plaskownik,0.052293096,0.020529605,0.06740913,0.8597682
katownik_00017-view04.png,katownik,plaskownik,0.24242923,0.24255326,0.24627241,0.2687451
katownik_00020-view03.png,katownik,ceownik,0.60565186,0.006857387,0.28215382,0.105336845
katownik_00022-view02.png,katownik,ceownik,0.52410764,0.020545917,0.3030469,0.15229955
katownik_00022-view03.png,katownik,ceownik,0.6151468,0.0059391125,0.27874377,0.10017027
plaskownik_00089-view03.png,plaskownik,ceownik,0.47785735,0.0015103974,0.078655176,0.44197708
plaskownik_00109-view04.png,plaskownik,dwuteownik,0.27117676,0.29069644,0.20778123,0.23034556
plaskownik_00165-view01.png,plaskownik,dwuteownik,0.15426865,0.44494703,0.009821461,0.39096287
