Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratory,okragly,plaskownik,profil,rura
42fcbc7a4eb6816a0febd174dc70.jpg,ceownik,katownik,0.07767695,0.0045493534,0.6392202,0.023983723,0.0036479596,0.18681018,0.059367754,0.0047439514
C-102-18-gauge-roll-formed-galvanized-channel.jpg,ceownik,katownik,0.063175425,3.5170073e-05,0.93614686,1.6171391e-09,9.765794e-09,0.00015038012,0.00049199094,1.9261249e-07
C-105-26-gauge-roll-formed-cold-rolled-channel.jpg,ceownik,katownik,0.027559021,0.00025445546,0.5693901,1.945832e-05,4.058806e-05,0.005313234,0.39737588,4.7259044e-05
C-114-28-gauge-roll-formed-frame-support.jpg,ceownik,profil,0.010936818,6.360927e-06,0.031929627,0.010585978,0.00069224706,0.04023397,0.9055979,1.7016766e-05
C-117-roll-formed-aluminum-filter-frame-support.jpg,ceownik,profil,0.00035995254,1.068396e-08,1.6059701e-05,0.000822248,7.2240084e-07,0.00011936167,0.99868137,2.93663e-07
Ceowniki-UNP.jpg,ceownik,katownik,0.00015892279,1.4232032e-06,0.99982005,1.7220234e-08,2.5502064e-10,1.9771264e-06,1.7677821e-05,2.6471576e-09
image.jpg,ceownik,dwuteownik,0.026109423,0.97136736,0.0025227496,4.704823e-11,3.902994e-08,5.674229e-09,4.3352583e-07,1.140325e-08
IMG20220625100759.jpg,ceownik,katownik,0.21870391,0.06759481,0.70774096,3.3769807e-06,2.419802e-05,0.0059242006,8.394389e-06,2.1748276e-07
IMG20220625100804.jpg,ceownik,katownik,0.18516976,0.053926315,0.7583219,3.6374768e-08,1.5760816e-06,2.2458786e-07,0.0025796564,5.6847426e-07
IMG20220625100832.jpg,ceownik,plaskownik,0.026110087,0.0022913185,1.0462792e-06,0.38187584,0.0034563425,0.53963196,0.046595886,3.7488095e-05
IMG20220625100842.jpg,ceownik,profil,8.781963e-09,1.5689354e-11,7.46545e-12,1.757889e-07,3.7348138e-10,1.5335928e-09,0.99999976,3.585057e-09
IMG20220625101742.jpg,ceownik,dwuteownik,0.28820467,0.7098159,0.0019794023,4.726144e-14,1.853041e-11,4.86198e-13,1.917412e-09,3.1938902e-13
IMG20220625101745.jpg,ceownik,dwuteownik,0.02541074,0.9621293,0.012421304,1.6831403e-10,7.2021114e-09,1.01289886e-10,3.865951e-05,2.2634628e-09
IMG20220625101752.jpg,ceownik,dwuteownik,4.4673958e-05,0.9999553,2.1009867e-09,1.8656983e-15,1.5193018e-10,1.2689423e-14,3.381233e-10,3.4420377e-12
IMG20220625102237.jpg,ceownik,katownik,0.0068073953,1.1125503e-05,0.99304855,8.794896e-10,2.5257094e-09,2.5510294e-06,0.00013035712,1.09503885e-10
