Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,plaskownik
ceownik_00004-view03.png,ceownik,katownik,0.12997454,0.0057914066,0.8633369,0.00089708646
ceownik_00014-view01.png,ceownik,dwuteownik,0.4174411,0.5824741,6.3169224e-05,2.1605229e-05
ceownik_00025-view02.png,ceownik,katownik,0.20973378,0.0018067735,0.78843886,2.0597805e-05
ceownik_00048-view02.png,ceownik,katownik,0.0912153,0.0005659893,0.9048888,0.0033299176
ceownik_00053-view01.png,ceownik,dwuteownik,0.1123783,0.886999,0.0005232458,9.945699e-05
ceownik_00068-view01.png,ceownik,plaskownik,0.3233914,0.03716054,0.00085021707,0.6385979
ceownik_00074-view02.png,ceownik,dwuteownik,0.4456077,0.5539168,0.00030265245,0.00017283252
ceownik_00083-view04.png,ceownik,katownik,0.45935044,0.030421553,0.5102225,5.5116316e-06
ceownik_00084-view03.png,ceownik,dwuteownik,0.26742324,0.7307815,0.0017570403,3.8165577e-05
ceownik_00084-view04.png,ceownik,katownik,0.08352571,0.0012121282,0.9142895,0.00097265287
ceownik_00085-view03.png,ceownik,katownik,0.16244118,0.047299933,0.7813454,0.008913437
ceownik_00088-view02.png,ceownik,katownik,0.37292457,0.007891824,0.61913663,4.693113e-05
ceownik_00091-view03.png,ceownik,katownik,0.38941142,0.00060208817,0.60990685,7.960558e-05
ceownik_00091-view04.png,ceownik,dwuteownik,0.41080916,0.57518125,0.014007128,2.5420595e-06
ceownik_00123-view03.png,ceownik,katownik,0.2125509,0.014485373,0.7719847,0.0009790107
ceownik_00131-view01.png,ceownik,katownik,0.39833254,0.015419035,0.5862476,7.5351016e-07
ceownik_00143-view04.png,ceownik,dwuteownik,0.32072392,0.67927366,2.4445371e-06,1.0245095e-09
ceownik_00144-view01.png,ceownik,dwuteownik,0.056278016,0.9434035,9.282185e-05,0.00022569686
ceownik_00156-view03.png,ceownik,dwuteownik,0.023049615,0.9769455,4.6700357e-06,1.7182205e-07
ceownik_00171-view03.png,ceownik,katownik,0.18547902,0.008691664,0.8014153,0.0044140033
ceownik_00174-view01.png,ceownik,katownik,0.14678209,0.014132529,0.83085215,0.008233202
