Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,plaskownik
ceownik_00001-view01.png,ceownik,dwuteownik,0.33059165,0.35989702,0.021415899,0.28809544
ceownik_00002-view04.png,ceownik,dwuteownik,0.024992768,0.9339932,1.1111681e-05,0.041002862
ceownik_00002-view05.png,ceownik,plaskownik,0.13040477,0.11362879,0.00036941157,0.75559705
ceownik_00003-view01.png,ceownik,plaskownik,0.1667443,0.415304,0.000810346,0.41714135
ceownik_00004-view03.png,ceownik,plaskownik,0.12967859,0.26366854,0.019178348,0.58747447
ceownik_00005-view01.png,ceownik,katownik,0.44713002,0.033011667,0.5067761,0.013082231
ceownik_00006-view02.png,ceownik,dwuteownik,0.23657236,0.75033766,0.013089309,6.421087e-07
ceownik_00006-view04.png,ceownik,plaskownik,0.00026937976,0.000643505,0.0019729224,0.9971142
ceownik_00009-view01.png,ceownik,dwuteownik,0.17408106,0.77575636,0.050162602,1.1338945e-09
ceownik_00013-view04.png,ceownik,dwuteownik,0.33141914,0.44994223,0.21850954,0.00012909666
ceownik_00017-view04.png,ceownik,dwuteownik,0.02401315,0.6862401,0.0035316055,0.2862152
ceownik_00019-view02.png,ceownik,plaskownik,0.21646343,0.28752753,0.020580085,0.47542894
ceownik_00019-view03.png,ceownik,dwuteownik,0.3777727,0.6179144,0.004307179,5.790621e-06
ceownik_00021-view02.png,ceownik,dwuteownik,0.43332392,0.56645083,0.0002192537,5.988343e-06
ceownik_00022-view02.png,ceownik,dwuteownik,0.29649603,0.69952774,0.0039655175,1.0682511e-05
ceownik_00022-view03.png,ceownik,plaskownik,0.08445073,0.43874493,0.015088972,0.46171534
ceownik_00023-view04.png,ceownik,plaskownik,0.25058916,0.011830453,0.005323514,0.73225695
ceownik_00034-view02.png,ceownik,dwuteownik,0.015623542,0.9802741,0.0013435595,0.0027588422
ceownik_00039-view02.png,ceownik,dwuteownik,0.39566097,0.5895275,0.014806202,5.4082575e-06
ceownik_00041-view03.png,ceownik,katownik,0.37223187,0.08813962,0.53537637,0.0042521
ceownik_00046-view05.png,ceownik,dwuteownik,0.29521522,0.604512,0.09213944,0.008133342
ceownik_00049-view03.png,ceownik,dwuteownik,0.3551089,0.63321865,0.009352953,0.0023194302
ceownik_00050-view04.png,ceownik,dwuteownik,0.11508062,0.75229454,0.06584216,0.06678269
ceownik_00051-view04.png,ceownik,dwuteownik,0.19735013,0.80021703,0.0024144305,1.8418315e-05
ceownik_00052-view01.png,ceownik,dwuteownik,0.44720232,0.55257356,0.00016926028,5.4815624e-05
ceownik_00052-view04.png,ceownik,dwuteownik,0.10754245,0.8913956,0.001039819,2.202814e-05
ceownik_00052-view05.png,ceownik,dwuteownik,2.0077829e-05,0.9843572,1.1063423e-06,0.015621627
ceownik_00054-view01.png,ceownik,dwuteownik,0.07422266,0.7777729,3.248479e-05,0.14797194
ceownik_00054-view02.png,ceownik,dwuteownik,0.06537114,0.5951994,0.03350609,0.3059234
ceownik_00054-view05.png,ceownik,plaskownik,0.027276037,0.11355919,0.00064034096,0.85852444
ceownik_00055-view02.png,ceownik,dwuteownik,0.22809061,0.5022726,0.008017426,0.26161942
ceownik_00059-view05.png,ceownik,katownik,0.22064656,0.07312421,0.69507325,0.011156029
ceownik_00060-view04.png,ceownik,katownik,0.41482717,0.15000592,0.4351465,2.0309753e-05
ceownik_00062-view05.png,ceownik,katownik,0.14617898,0.18340443,0.67013913,0.00027743267
ceownik_00064-view02.png,ceownik,katownik,0.2892157,0.004078653,0.7067048,8.1614337e-07
ceownik_00067-view01.png,ceownik,plaskownik,0.0006849458,0.019450186,2.6115703e-07,0.9798646
ceownik_00073-view04.png,ceownik,dwuteownik,0.21997622,0.77892363,0.0004948753,0.0006052351
ceownik_00074-view01.png,ceownik,dwuteownik,0.29479688,0.68224436,0.022956926,1.8569727e-06
ceownik_00074-view04.png,ceownik,dwuteownik,0.43075055,0.52304345,0.046136703,6.922568e-05
ceownik_00075-view02.png,ceownik,dwuteownik,0.27217758,0.58275306,0.13857676,0.006492567
ceownik_00077-view02.png,ceownik,dwuteownik,0.079074875,0.9202394,0.00065775414,2.801624e-05
ceownik_00078-view05.png,ceownik,dwuteownik,0.11603804,0.7900599,0.043238763,0.050663203
ceownik_00079-view02.png,ceownik,dwuteownik,0.14954874,0.84680337,0.0036467148,1.221169e-06
ceownik_00080-view03.png,ceownik,dwuteownik,0.16431537,0.775346,0.060290758,4.7806232e-05
ceownik_00080-view05.png,ceownik,dwuteownik,0.39185086,0.5823933,0.025523303,0.00023254022
ceownik_00082-view03.png,ceownik,katownik,0.029655918,0.06275009,0.9075747,1.9289058e-05
ceownik_00083-view03.png,ceownik,katownik,0.12425237,0.06432549,0.68551296,0.12590915
ceownik_00087-view03.png,ceownik,plaskownik,0.030687407,0.033785146,0.0033456765,0.9321818
ceownik_00088-view04.png,ceownik,dwuteownik,0.061464168,0.5378778,0.34025964,0.06039831
ceownik_00089-view05.png,ceownik,plaskownik,0.00869912,0.11054197,0.0014529864,0.8793059
ceownik_00090-view05.png,ceownik,dwuteownik,0.2579991,0.5076414,0.23351853,0.0008410446
ceownik_00091-view02.png,ceownik,dwuteownik,0.30301,0.4149937,0.26742864,0.0145676
ceownik_00091-view03.png,ceownik,dwuteownik,0.054581057,0.80303323,0.08452797,0.05785776
ceownik_00095-view04.png,ceownik,dwuteownik,0.45792192,0.50388265,0.03775864,0.0004368187
ceownik_00102-view03.png,ceownik,dwuteownik,0.34382945,0.6508122,0.005358213,1.3826558e-07
ceownik_00108-view02.png,ceownik,dwuteownik,0.29929334,0.6606787,0.0038724123,0.036155615
ceownik_00108-view03.png,ceownik,dwuteownik,0.06623881,0.933046,0.00070840004,6.8394165e-06
ceownik_00108-view04.png,ceownik,dwuteownik,0.348512,0.6514745,1.2906138e-05,5.9701347e-07
