Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00005-view03.png,ceownik,okragly,0.16486773,0.095181316,0.04687112,0.04522478,0.57555366,0.0065927166,0.0625495,0.0031591877
ceownik_00007-view04.png,ceownik,dwuteownik,0.054078516,0.9459209,8.6171537e-10,9.771562e-09,4.35595e-09,3.6355846e-07,1.209434e-07,7.050086e-08
ceownik_00018-view03.png,ceownik,dwuteownik,0.104966365,0.89500165,2.3813087e-05,7.332512e-07,2.2714914e-07,5.1601097e-09,8.1088774e-07,6.4030405e-06
ceownik_00021-view04.png,ceownik,dwuteownik,0.042353876,0.9570945,1.1892884e-05,4.097506e-05,1.9214121e-06,3.4001912e-06,0.0004906203,2.8646134e-06
ceownik_00034-view01.png,ceownik,plaskownik,0.13832061,0.0023491895,6.3211744e-05,1.5650595e-06,2.8846114e-06,0.859143,0.000106564854,1.297358e-05
ceownik_00041-view04.png,ceownik,katownik,0.22211361,0.009209278,0.7581785,3.3500655e-05,5.653634e-06,0.010301771,0.00015549973,2.2605707e-06
ceownik_00061-view04.png,ceownik,dwuteownik,0.0845043,0.89414155,6.6281515e-05,7.05115e-05,5.2293766e-05,0.009522907,0.011090045,0.0005521089
ceownik_00067-view01.png,ceownik,dwuteownik,0.0018385787,0.9741858,8.35539e-06,4.7849753e-05,2.5277071e-05,0.011588464,0.012142683,0.00016296284
ceownik_00069-view04.png,ceownik,profil,0.2020499,0.0033249785,0.00089753536,0.0005315936,0.00034802532,0.026235307,0.76643026,0.00018243112
ceownik_00076-view02.png,ceownik,plaskownik,0.21210515,0.00012546628,0.0021766333,9.984606e-08,3.9154295e-07,0.7855892,2.7230146e-06,3.4595254e-07
ceownik_00077-view01.png,ceownik,katownik,0.1924734,0.0014864088,0.8058588,1.6328741e-07,2.6470818e-05,9.126207e-06,7.324354e-05,7.237448e-05
ceownik_00078-view02.png,ceownik,dwuteownik,0.33583182,0.64882356,0.01473688,0.000517982,1.0778748e-05,1.4576541e-05,1.5236094e-06,6.295694e-05
ceownik_00085-view04.png,ceownik,katownik,0.3462914,0.0036924111,0.6491753,0.00013636518,0.00045618092,1.648318e-05,0.00021037851,2.1481928e-05
ceownik_00102-view02.png,ceownik,dwuteownik,0.2212327,0.778748,9.562848e-06,9.2855595e-07,2.177689e-07,1.5495301e-06,4.589942e-06,2.4529534e-06
ceownik_00103-view03.png,ceownik,dwuteownik,0.014526979,0.98546475,7.678786e-06,1.3688731e-07,1.3674879e-08,2.5446058e-08,2.2339303e-07,3.4572498e-08
ceownik_00105-view02.png,ceownik,dwuteownik,0.048876397,0.9424493,2.646992e-05,0.00077580736,1.491319e-05,2.9563224e-05,0.0076675806,0.00016001539
ceownik_00127-view04.png,ceownik,dwuteownik,0.0001081415,0.9998919,6.7716988e-09,7.360651e-10,1.1181325e-09,1.2965684e-10,7.7853035e-10,5.0546745e-09
ceownik_00137-view04.png,ceownik,dwuteownik,0.0716249,0.9283712,1.8621515e-06,1.6796957e-06,6.632443e-08,5.241491e-09,8.21427e-08,1.2512038e-07
ceownik_00139-view03.png,ceownik,dwuteownik,0.44383565,0.5500177,0.0015861769,0.00040175693,0.003378831,4.1930136e-05,0.0002393213,0.0004986434
ceownik_00156-view04.png,ceownik,profil,0.3850986,0.04425999,0.0007965878,0.013676956,1.0465593e-05,9.450511e-06,0.55614406,3.9213164e-06
ceownik_00174-view02.png,ceownik,dwuteownik,0.26257232,0.708435,0.028901141,9.1212684e-07,8.271471e-05,1.3939875e-06,1.3145132e-07,6.39861e-06
ceownik_00175-view01.png,ceownik,dwuteownik,0.33739752,0.66196394,0.000559877,7.752253e-05,1.7380923e-07,3.395343e-07,3.9829402e-07,2.961739e-07
ceownik_00177-view01.png,ceownik,dwuteownik,0.05858505,0.94121134,4.473026e-06,2.6328084e-06,1.9047634e-06,0.00016992546,5.656446e-06,1.9068944e-05
ceownik_00182-view03.png,ceownik,profil,0.11265285,5.8377236e-06,2.4057451e-06,4.4161286e-08,6.9235844e-09,5.970607e-10,0.88733745,1.388035e-06
ceownik_00186-view01.png,ceownik,dwuteownik,0.24024169,0.7597531,2.5262898e-07,4.408048e-06,9.372419e-08,4.990609e-09,1.4072833e-07,2.832631e-07
ceownik_00187-view03.png,ceownik,profil,0.199765,0.017711053,0.0030036678,0.17562605,0.0010353003,2.3813835e-05,0.6028163,1.889735e-05
ceownik_00201-view03.png,ceownik,dwuteownik,0.06589837,0.918053,0.0011105528,0.0046019657,1.4517119e-05,2.7332464e-07,0.010300991,2.0333066e-05
ceownik_00225-view01.png,ceownik,dwuteownik,0.10780181,0.8921964,1.6177056e-07,5.6641824e-07,9.116209e-08,2.874687e-09,3.5274007e-07,6.1344315e-07
ceownik_00230-view04.png,ceownik,katownik,0.15213959,0.0009603319,0.8468008,9.9093455e-08,7.0733245e-06,7.364039e-05,1.8084585e-05,3.7602683e-07
ceownik_00237-view04.png,ceownik,dwuteownik,0.05912048,0.92356724,2.3021194e-05,0.00033573052,0.0016315959,0.0001690113,0.014851735,0.0003011938
ceownik_00238-view01.png,ceownik,profil,0.19779074,0.32958505,0.002330105,0.016805183,0.0043391516,0.0007307052,0.44330063,0.005118474
ceownik_00244-view01.png,ceownik,dwuteownik,0.004563196,0.9954308,3.4917585e-07,4.499765e-06,5.777733e-07,5.792538e-08,1.1878173e-07,2.5555073e-07
ceownik_00247-view02.png,ceownik,dwuteownik,0.007887453,0.9619732,0.030031517,5.011576e-06,9.356876e-06,7.8781646e-05,2.778175e-06,1.1948981e-05
dwuteownik_00008-view01.png,dwuteownik,ceownik,0.9590073,0.040767588,0.00015217558,2.9874953e-05,2.0195182e-06,1.3750998e-06,2.7435433e-05,1.2291633e-05
dwuteownik_00008-view04.png,dwuteownik,ceownik,0.759761,0.2386432,0.0013094762,1.8209668e-07,3.4889004e-07,0.00017220859,1.0002285e-05,0.00010366967
dwuteownik_00021-view04.png,dwuteownik,ceownik,0.8928925,0.011075926,5.6103992e-05,0.031896926,6.1117324e-05,0.0637367,0.00021645006,6.422915e-05
dwuteownik_00043-view03.png,dwuteownik,ceownik,0.64780754,0.17095686,0.17904076,8.082996e-05,9.89476e-05,0.0018847823,2.0358326e-05,0.00010990504
dwuteownik_00046-view02.png,dwuteownik,ceownik,0.89372784,0.042922053,0.062834606,2.2774518e-06,9.571675e-06,0.00040197963,9.5772135e-05,6.038714e-06
dwuteownik_00046-view03.png,dwuteownik,ceownik,0.965528,0.033775494,0.000424206,4.1161962e-05,3.309732e-05,0.00016625602,5.874287e-06,2.5947184e-05
dwuteownik_00048-view02.png,dwuteownik,ceownik,0.7052817,0.2946951,1.9528376e-05,2.640422e-06,6.737836e-08,1.3626008e-07,5.29295e-07,2.9271476e-07
dwuteownik_00049-view02.png,dwuteownik,ceownik,0.9838807,0.01214372,0.0001786515,0.00018356468,0.0031937296,0.00020542805,6.91429e-05,0.00014515263
dwuteownik_00050-view04.png,dwuteownik,profil,2.8086593e-05,0.21040063,1.2466518e-06,2.608972e-06,5.194801e-07,2.4583147e-07,0.7895597,6.9737525e-06
dwuteownik_00058-view02.png,dwuteownik,ceownik,0.63993686,0.359924,0.0001136116,6.011652e-06,1.681059e-06,1.174553e-05,1.2079264e-06,4.8598818e-06
dwuteownik_00065-view01.png,dwuteownik,katownik,0.010926754,0.004577823,0.98443735,9.135866e-09,6.27415e-08,5.7559548e-05,8.020318e-09,4.5707202e-07
dwuteownik_00077-view04.png,dwuteownik,katownik,0.4219623,0.036522564,0.48064926,4.6178304e-08,1.3676304e-06,0.05963376,0.001192839,3.7875256e-05
dwuteownik_00084-view03.png,dwuteownik,ceownik,0.9776708,0.020592116,1.8270291e-06,3.4311222e-05,9.2175077e-07,0.0015970343,0.000102500446,5.178577e-07
dwuteownik_00088-view04.png,dwuteownik,ceownik,0.68871754,0.31062123,1.2079377e-05,8.164336e-05,1.9757772e-05,0.0002204125,0.00031215738,1.5131742e-05
dwuteownik_00097-view02.png,dwuteownik,ceownik,0.9980312,0.001943392,2.4631627e-05,2.1115827e-08,3.500461e-08,4.106512e-08,5.418511e-07,9.3715975e-08
dwuteownik_00116-view03.png,dwuteownik,ceownik,0.72003084,0.27996096,1.2541419e-07,4.9028597e-07,1.3777779e-08,5.4240404e-06,1.1582862e-06,9.903465e-07
dwuteownik_00123-view01.png,dwuteownik,ceownik,0.58583033,0.41416392,4.8812945e-09,1.0915855e-06,1.357666e-08,1.1208977e-08,4.411395e-06,1.3816928e-07
dwuteownik_00132-view03.png,dwuteownik,ceownik,0.98332536,0.01667122,1.2646517e-07,2.1561118e-06,5.196707e-08,3.8960238e-08,9.770351e-07,8.945259e-08
dwuteownik_00137-view04.png,dwuteownik,ceownik,0.65560114,0.34436798,2.3852579e-05,2.6543894e-06,3.3737697e-07,8.3707825e-08,3.5541104e-06,3.9078495e-07
dwuteownik_00147-view04.png,dwuteownik,ceownik,0.6865991,0.3123866,0.0010134472,3.1205067e-07,1.2734995e-07,2.6578912e-09,7.349799e-08,3.2421968e-07
dwuteownik_00151-view04.png,dwuteownik,ceownik,0.6883696,0.31160095,2.6251992e-05,2.7714925e-06,1.18942125e-07,1.6855331e-08,7.303909e-08,2.2985716e-07
dwuteownik_00170-view01.png,dwuteownik,ceownik,0.6644911,0.19956325,0.13503717,0.00011434444,1.757572e-05,0.0007166925,5.1710806e-05,8.161848e-06
dwuteownik_00172-view02.png,dwuteownik,ceownik,0.81153435,0.1884652,3.2773502e-09,1.605137e-07,3.3008818e-09,1.2152094e-09,2.1930143e-07,7.5849066e-08
dwuteownik_00172-view04.png,dwuteownik,ceownik,0.9688167,0.03118292,2.4161815e-07,8.060119e-08,5.604941e-09,1.0789509e-09,1.920762e-09,2.0970166e-08
dwuteownik_00174-view03.png,dwuteownik,ceownik,0.6987577,0.28673005,0.01318024,9.873082e-05,4.9721068e-05,0.0011330972,2.9796742e-05,2.0734378e-05
dwuteownik_00180-view03.png,dwuteownik,ceownik,0.5944168,0.40427685,0.0012835184,4.778662e-06,1.2354809e-06,9.481986e-06,3.5760945e-06,3.7000739e-06
dwuteownik_00184-view04.png,dwuteownik,ceownik,0.8311054,0.1688572,4.4582524e-07,1.274804e-05,3.3819003e-08,2.5129561e-06,4.520096e-06,1.7068003e-05
dwuteownik_00196-view02.png,dwuteownik,ceownik,0.80012256,0.19922724,3.585071e-05,3.2334294e-06,5.5005876e-05,6.645132e-05,0.00048480014,4.8988622e-06
dwuteownik_00198-view01.png,dwuteownik,ceownik,0.9665441,0.031208903,0.00084701733,0.00019187077,5.4947577e-05,3.7997763e-06,0.0011091197,4.030242e-05
dwuteownik_00211-view04.png,dwuteownik,ceownik,0.8798319,0.11381653,0.0021808376,0.00014879573,2.346423e-05,0.00012058767,0.003780793,9.714251e-05
dwuteownik_00216-view01.png,dwuteownik,ceownik,0.99072295,0.009198253,8.499221e-06,3.9576395e-07,3.0556265e-07,2.7334407e-05,4.107213e-05,1.2173124e-06
dwuteownik_00218-view01.png,dwuteownik,ceownik,0.86636555,0.12742074,0.00023456986,3.8035094e-05,7.0572445e-05,0.0058339466,8.854094e-06,2.7655076e-05
katownik_00058-view04.png,katownik,profil,0.0001663303,4.344475e-09,0.000107630636,2.2218624e-06,6.100203e-06,6.3487903e-07,0.99971706,3.452164e-08
katownik_00068-view04.png,katownik,ceownik,0.66497403,0.0015454392,0.30958068,8.299106e-05,1.7993601e-06,0.023784695,2.5784955e-05,4.5375205e-06
katownik_00075-view01.png,katownik,kwadratowy,0.013505366,0.0018995937,0.40258953,0.54496807,0.0014625237,0.0019438319,0.033566672,6.436578e-05
katownik_00081-view02.png,katownik,ceownik,0.9937116,0.0033665237,0.002761201,0.00013131324,3.458752e-06,7.3589367e-06,1.29185255e-05,5.6894423e-06
katownik_00096-view01.png,katownik,profil,0.028343897,2.2680002e-05,0.30190933,0.0027536976,5.5413125e-06,8.849409e-05,0.6668682,8.108148e-06
katownik_00112-view04.png,katownik,profil,0.0013287531,2.486795e-06,0.12759091,0.0013839846,1.1875148e-06,1.1184885e-05,0.8696759,5.7133398e-06
katownik_00217-view04.png,katownik,ceownik,0.39114824,0.32765636,0.15395667,0.104991,0.00965443,0.0001405945,0.01243599,1.6775828e-05
katownik_00241-view02.png,katownik,dwuteownik,0.2456648,0.71559185,0.03843766,0.00013459664,1.313418e-05,7.013532e-06,5.8348283e-05,9.257038e-05
kwadratowy_00172-view01.png,kwadratowy,plaskownik,1.6802454e-05,1.331043e-09,7.864113e-06,0.013179321,2.2011056e-08,0.9867736,2.233549e-05,5.3322564e-09
okragly_00005-view04.png,okragly,rura,1.8097311e-05,2.897061e-06,7.062342e-06,0.0011834239,0.21595626,3.690202e-06,7.349265e-06,0.78282124
okragly_00161-view01.png,okragly,profil,0.00010639963,1.9472289e-05,0.005346799,0.00050069817,0.17130522,0.01597019,0.60424685,0.2025043
okragly_00171-view03.png,okragly,rura,1.1462248e-06,1.8984558e-08,3.8114598e-07,6.6596135e-07,0.29155138,1.5415264e-09,2.4346941e-06,0.70844394
okragly_00182-view01.png,okragly,rura,6.331027e-07,5.3515972e-08,1.2743578e-06,1.7674044e-07,0.11916144,1.5322429e-09,5.7407633e-06,0.8808307
okragly_00213-view04.png,okragly,profil,4.5954523e-05,2.7584415e-06,0.000117304786,0.00014133798,0.08253332,1.2253474e-06,0.90726465,0.009893458
plaskownik_00089-view02.png,plaskownik,profil,8.7186125e-09,2.5374174e-08,9.368264e-06,0.033636536,2.083021e-06,0.0020060255,0.96434516,8.076137e-07
plaskownik_00107-view01.png,plaskownik,kwadratowy,0.044579715,0.00968919,0.00014767292,0.94440037,3.1031956e-05,0.0011117434,1.2244108e-05,2.7992292e-05
plaskownik_00195-view03.png,plaskownik,ceownik,0.92879736,0.00014377867,0.0003488789,5.3377295e-07,1.3130971e-06,0.07069382,2.661301e-06,1.16077235e-05
profil_00029-view01.png,profil,rura,0.0014174078,9.386527e-05,0.021058848,0.0031929626,0.13096085,1.8192171e-05,0.30598453,0.5372734
profil_00029-view02.png,profil,rura,1.5486776e-07,3.0297844e-11,2.2173896e-08,6.164804e-12,6.930655e-06,1.3081805e-13,0.008259856,0.9917331
profil_00078-view02.png,profil,plaskownik,0.00035170093,1.0786132e-05,0.02340797,1.474707e-05,4.118757e-05,0.95021456,0.025909893,4.904859e-05
profil_00110-view01.png,profil,dwuteownik,0.09642373,0.36687896,0.2748271,0.1043456,0.00073651865,0.0001975391,0.15647471,0.00011578532
profil_00133-view04.png,profil,plaskownik,2.6896338e-05,6.845552e-06,2.1076658e-05,8.1668924e-07,6.2004275e-08,0.8955936,0.10434177,8.935149e-06
profil_00154-view03.png,profil,plaskownik,0.064864784,0.22313397,0.01441847,0.21840048,0.0021702116,0.32149383,0.1543908,0.0011274521
profil_00159-view01.png,profil,plaskownik,0.00018049566,0.0006993429,1.8106183e-06,0.002582429,2.0976595e-06,0.94459623,0.051930998,6.5281824e-06
profil_00235-view04.png,profil,dwuteownik,0.00046037367,0.9894974,3.026076e-07,7.668139e-06,1.4533416e-05,2.5487998e-05,0.009915676,7.8437915e-05
profil_00239-view01.png,profil,dwuteownik,0.2126927,0.5530107,0.037538607,0.0007596634,0.027750505,0.027055712,0.099528946,0.04166314
rura_00122-view01.png,rura,okragly,1.8783832e-06,1.5723161e-07,0.00041118756,2.3269781e-06,0.8974262,5.573183e-08,1.6270842e-05,0.102141924
rura_00202-view02.png,rura,okragly,2.8486673e-07,2.2596263e-08,1.6271932e-07,1.5952663e-06,0.801755,2.1540942e-09,1.8838233e-06,0.19824097
rura_00207-view01.png,rura,okragly,2.677725e-07,5.0448357e-08,4.5029913e-07,8.928491e-07,0.92720056,6.820521e-08,3.7880259e-06,0.07279385
