Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00051-view03.png,ceownik,plaskownik,0.48462293,1.0243945e-05,7.1085304e-07,1.4142293e-09,1.3540202e-09,0.51536554,5.5259386e-07,6.052825e-11
ceownik_00053-view02.png,ceownik,plaskownik,0.22321752,0.0018417209,0.055151634,0.0024706274,0.05083836,0.51364344,0.13951395,0.01332277
ceownik_00191-view03.png,ceownik,dwuteownik,0.3170455,0.68283254,1.0778308e-06,1.225089e-06,6.9773455e-07,9.622146e-07,0.000109730434,8.268023e-06
ceownik_00194-view04.png,ceownik,dwuteownik,0.4209538,0.57712543,6.3145956e-07,0.00017663791,9.0055655e-06,0.00088481244,0.0001037973,0.000745803
ceownik_00202-view01.png,ceownik,profil,0.2466418,0.0005801173,0.000103873834,7.193302e-06,2.1789134e-05,4.549549e-06,0.7518647,0.00077600323
ceownik_00202-view02.png,ceownik,dwuteownik,0.08038573,0.91960466,3.2044372e-08,1.0925542e-06,7.289146e-08,7.9088984e-08,7.155842e-06,1.2770207e-06
ceownik_00223-view01.png,ceownik,plaskownik,0.17848398,3.929764e-06,0.019640699,5.946665e-08,6.133443e-08,0.8018657,5.5208866e-06,2.339819e-09
dwuteownik_00013-view01.png,dwuteownik,ceownik,0.9985795,0.00032127186,3.4286026e-07,2.5901842e-10,1.5276294e-11,3.5031654e-08,0.0010988277,6.4367386e-11
dwuteownik_00013-view02.png,dwuteownik,ceownik,0.8814777,0.11798405,0.00011440899,3.3765764e-07,2.757394e-08,5.3030396e-07,0.00042283654,2.6904129e-08
dwuteownik_00198-view03.png,dwuteownik,ceownik,0.9533096,0.04653181,1.1646878e-06,4.365874e-06,8.852251e-07,1.4397186e-05,0.00011671841,2.0920772e-05
dwuteownik_00233-view04.png,dwuteownik,ceownik,0.5384227,0.46155348,1.1967998e-09,3.4556125e-09,3.886109e-09,3.9748718e-07,2.339427e-05,1.9713998e-08
katownik_00012-view01.png,katownik,plaskownik,4.276603e-05,5.291713e-09,0.28097516,8.7772e-06,3.1705558e-06,0.7189617,8.422761e-06,2.5919134e-10
katownik_00031-view01.png,katownik,plaskownik,0.00020949458,4.0460236e-08,0.22528441,2.4649786e-05,6.901747e-05,0.7741232,0.0002891659,2.9605518e-08
katownik_00195-view03.png,katownik,plaskownik,0.000940614,1.6015211e-07,0.27046394,1.5168726e-05,0.00020147946,0.7283483,3.0402984e-05,4.878365e-09
kwadratowy_00009-view01.png,kwadratowy,plaskownik,4.6105363e-08,2.6256092e-10,0.006945155,0.04434995,0.0006436398,0.94805974,1.458832e-06,3.761492e-10
plaskownik_00019-view02.png,plaskownik,ceownik,0.7412804,4.7814524e-07,3.976686e-05,3.0642658e-10,5.427106e-10,0.25867167,7.765643e-06,5.0295645e-10
profil_00104-view01.png,profil,rura,6.716595e-05,1.6568668e-08,1.0743576e-06,2.0393168e-06,0.19660506,1.1429695e-06,0.20299752,0.60032594
rura_00041-view04.png,rura,profil,1.6529806e-07,8.403325e-10,3.3999246e-09,6.299652e-09,1.23244035e-05,1.0306068e-09,0.6788489,0.32113865
rura_00151-view01.png,rura,okragly,1.8633142e-06,9.3966247e-07,8.278945e-06,0.00012187896,0.8051945,2.7005148e-05,0.0006637763,0.19398184
rura_00236-view01.png,rura,okragly,3.7554107e-06,1.7515855e-06,0.0002734677,2.9089739e-05,0.96228004,0.004330413,5.0706753e-05,0.033030666
rura_00236-view02.png,rura,okragly,1.450316e-09,2.9879526e-09,6.8561775e-07,4.7312471e-07,0.9636864,2.7331458e-07,3.436224e-05,0.036277864
