Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00053-view03.png,ceownik,plaskownik,0.0003131406,9.127314e-09,0.000454278,1.2947378e-06,8.262958e-08,0.9992249,6.1970395e-06,5.6688347e-09
ceownik_00061-view01.png,ceownik,katownik,0.31585887,0.00010119249,0.6839535,7.2348604e-07,1.7547981e-07,8.4130916e-05,6.144229e-07,7.96556e-07
ceownik_00067-view01.png,ceownik,dwuteownik,0.003898593,0.9652231,1.3661379e-07,0.0035074034,2.9641694e-06,0.0025399846,0.024827637,1.1414433e-07
ceownik_00069-view04.png,ceownik,plaskownik,0.24141207,0.0013138063,0.00016747211,0.0010653794,0.00079886237,0.56788623,0.18735154,4.6696273e-06
ceownik_00077-view01.png,ceownik,katownik,0.38980255,1.2720143e-05,0.6101845,1.8578268e-08,4.3942745e-08,3.392156e-08,1.1512478e-07,1.0208106e-08
ceownik_00101-view04.png,ceownik,dwuteownik,0.4696216,0.5303782,1.2436815e-09,8.713419e-08,5.4611793e-10,1.9751362e-11,6.4103354e-08,7.866829e-08
ceownik_00103-view04.png,ceownik,dwuteownik,0.20540667,0.7945932,1.082359e-09,1.6263304e-08,5.4475735e-10,8.062275e-09,1.101905e-07,6.180052e-09
ceownik_00111-view03.png,ceownik,katownik,0.29197115,2.3443627e-09,0.7080289,5.417496e-12,7.3829056e-13,5.2467655e-11,3.1206862e-09,1.4661869e-12
ceownik_00115-view04.png,ceownik,katownik,0.49740222,1.5073862e-05,0.5025652,1.3531821e-06,4.5030316e-07,9.057744e-06,6.6283164e-06,1.5118154e-08
ceownik_00137-view04.png,ceownik,profil,0.1447405,0.0006028865,0.0009427817,5.309969e-06,1.4864358e-06,1.8989036e-05,0.8536869,1.1671565e-06
ceownik_00148-view01.png,ceownik,profil,0.16323388,5.416694e-08,3.2608157e-06,0.00011333864,1.5962675e-09,7.1207986e-09,0.8366495,4.6053352e-09
ceownik_00163-view04.png,ceownik,dwuteownik,0.1956066,0.80438757,5.186767e-06,2.9455035e-07,4.4611244e-09,2.6564206e-09,1.7394456e-07,1.9910915e-07
ceownik_00172-view04.png,ceownik,profil,0.43608722,0.0001545223,1.9519202e-06,0.015035693,9.416344e-06,2.955135e-05,0.54843533,0.00024629274
ceownik_00181-view03.png,ceownik,kwadratowy,0.015588837,3.6510128e-06,0.02936894,0.47740254,5.863164e-05,0.004773383,0.47280028,3.692975e-06
ceownik_00185-view01.png,ceownik,katownik,0.16481845,0.00033567467,0.8348416,6.042772e-07,7.740617e-09,5.9936056e-08,3.6069366e-06,2.1191642e-09
ceownik_00187-view03.png,ceownik,profil,0.081927724,0.013766971,0.001729778,0.018759353,0.0014957936,0.0135163665,0.86724466,0.001559306
