Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratory,okragly,plaskownik,profil,rura
1.jpg,ceownik,dwuteownik,3.5483108e-08,1.0,3.7443896e-16,2.8504322e-14,1.1508368e-08,1.1963332e-13,2.480534e-15,1.2183019e-08
4b26a6a243bab59139c7ee97569d.jpg,ceownik,okragly,1.4531455e-05,0.24294128,3.0867018e-06,1.943541e-05,0.75653076,0.0002740721,4.915619e-05,0.00016766225
8045786_3881.jpg,ceownik,dwuteownik,0.14023548,0.857668,2.0681362e-06,0.0009173448,0.00012468442,0.00035630414,0.0005659408,0.00013008875
8c2306b1d634ec79fed32cc21a5b50701610f948.jpg,ceownik,dwuteownik,0.00075547735,0.92914444,1.8986401e-06,2.9899544e-05,0.06942723,2.6178095e-05,6.265107e-05,0.0005521205
a84d41e54023858efae7e1a4f516.jpg,ceownik,okragly,3.9800713e-10,0.00019213745,2.74993e-10,2.3961746e-08,0.9997359,7.06996e-05,1.3177458e-06,1.5292462e-08
ceownik-hutniczy-8-80mm-ocynkowany-50-rura-487826842.jpg,ceownik,profil,0.0004821977,0.0035699892,3.696817e-06,0.0027719033,0.110667445,4.838535e-05,0.88046855,0.0019878636
ceownik-hutniczy-goracowalcowany-zwykly-unp-120-zagorze-547508813.jpg,ceownik,dwuteownik,0.0015001657,0.8499464,9.4222787e-07,0.00094183587,0.14209346,0.0011993477,0.00025836466,0.004059427
ceownik-stalowy-120-mazowieckie-biala-516753939.jpg,ceownik,okragly,3.2885807e-06,0.049099024,4.2586137e-10,4.3322726e-07,0.94946545,7.105089e-06,1.7600506e-08,0.0014246423
ceownik-stalowy-40x20x5-materialy-budowlane-biala-549950371.jpg,ceownik,dwuteownik,0.00037379668,0.9585984,2.1894289e-06,0.010283807,0.026280502,6.92977e-05,0.0007610471,0.0036309883
ceownik-stalowy-80-biala-492818920.jpg,ceownik,dwuteownik,0.00028671286,0.9986532,1.4005633e-08,9.695977e-06,0.001021569,7.3671663e-07,5.111323e-07,2.751875e-05
ceownik-stalowy-do-podmurowek.jpg,ceownik,okragly,5.900892e-05,0.0019013648,0.00023754437,3.55553e-05,0.9944125,0.0033074468,2.4877218e-05,2.1717715e-05
ceownik1-1.jpg,ceownik,dwuteownik,3.789173e-06,0.9999957,1.2961732e-11,1.8892919e-10,9.9013064e-08,9.8540305e-09,1.2011299e-09,3.5085105e-07
ceownik_zimnogiety.jpg,ceownik,okragly,2.0345976e-08,9.1562924e-07,1.8623017e-10,3.1213012e-06,0.9999616,1.2769518e-08,2.9989216e-08,3.435061e-05
Consider-C-section-channel-for-your-next-fabrication-1080x675-1.jpg,ceownik,profil,0.0016240114,0.007874321,2.8478794e-08,5.2548312e-05,0.00014951445,1.9105953e-07,0.99029833,1.007039e-06
image (1).jpg,ceownik,dwuteownik,0.057888396,0.9349298,3.9064165e-05,0.0006906127,0.0031231223,3.215992e-05,0.0027006597,0.0005961498
image.jpg,ceownik,plaskownik,0.14250714,0.23661378,6.0766062e-05,0.008881976,0.011936983,0.57181805,0.015279841,0.0129014645
images (1).jpg,ceownik,profil,0.0034009528,0.0012770266,2.1930075e-05,1.0446684e-05,0.01030864,1.326755e-05,0.9849631,4.5996703e-06
images.jpg,ceownik,dwuteownik,0.0635555,0.83068633,0.0008637355,0.013639086,0.020515157,0.045098566,0.011458437,0.014183272
IMG20220625102300.jpg,ceownik,okragly,3.5133512e-06,0.002534005,1.8370078e-07,0.004992755,0.981588,0.0005322328,0.00011814651,0.010231137
IMG20220625102301.jpg,ceownik,okragly,6.661185e-08,0.0014936471,4.932291e-09,0.00071894884,0.9975712,4.0775176e-05,1.6573917e-06,0.0001737984
IMG20220625102303.jpg,ceownik,okragly,0.00010901296,0.33760726,3.0089011e-05,2.8084958e-05,0.66030735,4.578659e-05,0.00037859145,0.0014938174
IMG20220625102304.jpg,ceownik,okragly,2.2694755e-06,0.00041757274,2.685965e-06,4.955589e-05,0.9952679,0.00092176493,0.00039268576,0.0029454902
pobrane.jpg,ceownik,okragly,2.3216824e-09,0.0022817552,4.643551e-10,3.6596182e-07,0.99771774,5.910381e-08,1.552007e-07,3.756383e-10
stainless-steel-channels-500x500.jpg,ceownik,dwuteownik,0.0046878797,0.9952957,1.4903024e-07,3.200413e-06,1.845583e-06,1.5375936e-07,5.642703e-06,5.3540684e-06
Standard-Length-of-C-Channel-Stainless-Steel-Channels-Stainless-Steel-U-Channel-Steel.jpg,ceownik,dwuteownik,4.1701787e-06,0.9999958,2.5138287e-13,1.7613723e-11,1.0759463e-10,6.601796e-12,4.799214e-12,1.4137821e-09
7f8bf8927f0517bb666043396609ce3b57aaa51b.jpg,dwuteownik,okragly,7.2373616e-05,0.022767931,5.875673e-07,0.0034537287,0.972264,0.00013377225,0.00068203936,0.00062556093
83284_dsc01432.jpg,dwuteownik,plaskownik,0.003819793,0.0016600789,0.0057965736,0.059651904,0.010832985,0.9181205,8.821969e-05,3.0039178e-05
a97852fb437fa080dd90df9035fa.jpg,dwuteownik,okragly,1.1056011e-05,0.008211952,5.87747e-07,4.054563e-05,0.9870783,0.0030386772,0.00024599757,0.0013729439
c5a0da6b4a6086640284f30afbed.jpg,dwuteownik,okragly,6.6620355e-06,0.01845601,3.6350433e-05,1.1336254e-05,0.9790238,0.001198521,0.00017148531,0.0010958326
dwuteownik-ipe-160-odcinki-380m4m430m-498639829.jpg,dwuteownik,okragly,5.2212697e-05,0.068226784,3.962441e-06,0.000109262364,0.9291948,0.0023237136,3.3246415e-05,5.608062e-05
dwuteownik-ipe-dl-12-m-498642272.jpg,dwuteownik,okragly,0.0045737675,0.21029997,7.3247716e-06,0.001211633,0.7216169,0.042324908,0.0010444293,0.018921
dwuteownik.jpg,dwuteownik,plaskownik,0.022024615,0.41975868,2.8431801e-05,4.5770932e-05,0.061015286,0.48825616,0.0002708403,0.008600203
dwuteownik1.jpg,dwuteownik,okragly,0.00012590914,0.014801181,1.1935403e-05,0.00018735426,0.6999203,0.28332937,0.0010136529,0.00061024417
dwuteowniki bydgoszcz.jpg,dwuteownik,okragly,0.05404422,0.3632229,3.8489026e-05,0.009395347,0.5278854,0.014433425,0.00815545,0.022824822
Galvanised-Steel-I-Beam-H-Beam-S275.jpg,dwuteownik,okragly,0.0038604757,0.06972176,0.0003347758,0.00036642054,0.67127544,0.082200736,0.13068843,0.041551955
HEB-120.jpg,dwuteownik,profil,0.0746756,0.39356726,1.2585793e-06,0.0932184,0.0003436559,1.5932277e-05,0.43697658,0.0012012558
heb180-e1574680303180.jpg,dwuteownik,okragly,0.0036099206,0.027680703,3.9191198e-07,2.5075098e-05,0.93255705,0.008204893,0.026650311,0.0012716722
imperial-beam-01.jpg,dwuteownik,ceownik,0.6760421,0.14932486,2.8638033e-05,0.06849102,0.07689987,0.021858782,0.006995447,0.00035931982
0305-ms-angle-500x500.jpg,katownik,dwuteownik,0.00016502221,0.8734094,5.5061673e-06,2.2069646e-05,0.09013234,0.030710792,0.005348518,0.0002063073
1280px-Balk3.jpg,katownik,dwuteownik,0.0064313533,0.7438077,3.8806165e-06,2.3837574e-06,0.21401843,0.03565469,3.6308948e-06,7.795735e-05
image.jpg,katownik,okragly,6.7504843e-06,0.0003527145,2.0155662e-07,1.2574893e-06,0.9108264,0.00105973,0.08773423,1.8709048e-05
images (1).jpg,katownik,dwuteownik,2.5237237e-09,0.8332179,4.1907408e-11,4.6800297e-09,0.16677824,1.4114795e-06,7.964056e-08,2.3457394e-06
images-1.jpg,katownik,dwuteownik,0.002755547,0.6635525,8.7890285e-06,0.001207347,0.32244486,0.0006106258,0.009043155,0.0003771177
images.jpg,katownik,okragly,5.8682593e-07,0.00076790206,2.881649e-06,9.549305e-06,0.9841546,0.014197704,0.00086512114,1.6293681e-06
IMG20220625100135.jpg,katownik,dwuteownik,0.0062904675,0.99325365,7.135769e-08,3.8690882e-07,0.00033003063,4.323107e-05,3.1927186e-05,5.0220322e-05
IMG20220625100141.jpg,katownik,dwuteownik,2.8876555e-05,0.9999664,1.2944361e-10,3.9065665e-10,2.4587098e-06,1.1376611e-06,1.6273746e-07,1.0102898e-06
IMG20220625102244.jpg,katownik,dwuteownik,0.00015168966,0.9976611,4.1387555e-08,3.0178597e-08,0.00058929576,8.7896415e-06,0.0015796465,9.359487e-06
