Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00053-view02.png,ceownik,plaskownik,0.014145434,1.0487441e-06,0.014708131,0.37933987,4.820105e-05,0.58136857,0.010388674,1.3815415e-07
ceownik_00109-view03.png,ceownik,katownik,0.47724402,1.3418936e-05,0.52264607,1.3929633e-05,2.5966102e-08,6.772152e-05,1.4796713e-05,3.2585938e-08
ceownik_00169-view03.png,ceownik,dwuteownik,0.12720287,0.8727627,4.127101e-08,3.7803103e-09,5.790376e-10,2.4947072e-10,3.439341e-05,4.3409227e-09
ceownik_00198-view02.png,ceownik,katownik,0.09817537,0.00016998427,0.89326584,0.00019284313,3.674611e-07,0.00045824904,0.0077367146,6.34468e-07
ceownik_00217-view03.png,ceownik,dwuteownik,0.10141968,0.8985633,6.7839774e-09,8.9020846e-11,1.3156371e-11,3.8979663e-11,1.7019624e-05,1.5988688e-10
ceownik_00240-view02.png,ceownik,dwuteownik,0.10989099,0.890109,2.639256e-11,9.204642e-10,1.6372641e-11,1.8809372e-09,4.448191e-09,8.421977e-10
dwuteownik_00004-view03.png,dwuteownik,ceownik,0.7102915,0.2896113,1.4724057e-07,1.6765474e-05,6.4370556e-06,1.2903148e-07,6.783538e-05,5.8527166e-06
dwuteownik_00033-view01.png,dwuteownik,ceownik,0.6843415,0.3156579,6.7807965e-10,3.159479e-07,9.026716e-11,9.417527e-08,1.3851134e-07,1.0791709e-09
dwuteownik_00043-view01.png,dwuteownik,ceownik,0.7378581,0.2064783,0.045749564,0.00011461621,5.4328106e-05,0.009233581,0.00043106533,8.0337006e-05
dwuteownik_00043-view04.png,dwuteownik,ceownik,0.5892095,0.40803194,0.002750467,5.277336e-10,2.837359e-09,3.2627934e-06,4.4919025e-06,3.2289674e-07
dwuteownik_00069-view04.png,dwuteownik,ceownik,0.5837867,0.4162105,2.0075781e-07,3.31869e-10,1.0953731e-11,3.747126e-08,2.5680365e-06,2.0018731e-09
dwuteownik_00134-view03.png,dwuteownik,ceownik,0.72264427,0.2770695,2.4589037e-08,0.00026143313,1.5938493e-05,2.9500134e-07,7.809128e-06,6.464281e-07
dwuteownik_00135-view02.png,dwuteownik,ceownik,0.47578764,0.46307772,0.057291605,3.8153165e-09,2.907277e-09,2.811924e-07,0.0038426404,8.5077744e-08
dwuteownik_00198-view03.png,dwuteownik,ceownik,0.92410433,0.018642308,0.053483337,3.283154e-05,2.9034308e-07,0.00018077232,0.0035560825,2.0360881e-08
dwuteownik_00213-view03.png,dwuteownik,ceownik,0.8246115,0.15727362,0.0053505753,0.00031736153,3.2843596e-05,0.00016134918,0.012239772,1.2959746e-05
dwuteownik_00227-view02.png,dwuteownik,ceownik,0.88035065,0.119648635,3.8996696e-08,5.4495017e-09,3.949193e-11,1.4626544e-09,6.8811005e-07,4.905031e-09
katownik_00031-view01.png,katownik,ceownik,0.66826516,1.0229254e-05,0.33057684,1.09888815e-05,1.448304e-09,0.0005487945,0.0005879777,2.2087454e-09
katownik_00173-view03.png,katownik,ceownik,0.5754215,0.25695893,0.16717193,2.8972693e-07,5.8696003e-08,1.9262096e-05,0.00042776376,1.9993988e-07
kwadratowy_00142-view01.png,kwadratowy,ceownik,0.8209648,0.002258041,2.1672684e-05,0.095691286,1.5434609e-05,3.0679203e-05,0.081018016,1.9846183e-08
plaskownik_00107-view03.png,plaskownik,kwadratowy,5.0152355e-08,5.183285e-16,3.50118e-11,0.99937505,6.475924e-09,0.0006028387,2.2166572e-05,3.2804623e-16
profil_00139-view04.png,profil,dwuteownik,0.3636912,0.628269,0.00018822499,3.5124665e-06,1.7210768e-06,2.3175297e-05,0.007815332,7.870235e-06
profil_00248-view01.png,profil,ceownik,0.4658993,0.024485644,0.00014833311,0.07163652,0.0002875684,0.0030493345,0.43449062,2.7054189e-06
