Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00054-view04.png,ceownik,dwuteownik,0.47984007,0.51778144,0.0011829932,1.5026951e-07,3.860788e-11,4.8499267e-11,0.001195337,3.4885737e-09
ceownik_00085-view01.png,ceownik,profil,0.4317268,3.265549e-05,3.8755803e-05,8.4446896e-08,1.1230829e-07,6.816439e-09,0.5682014,4.2619533e-08
ceownik_00127-view01.png,ceownik,dwuteownik,0.36163113,0.633708,0.0044382038,4.705627e-05,7.10689e-09,4.1194667e-08,0.0001751747,3.8230144e-07
ceownik_00127-view02.png,ceownik,dwuteownik,0.0914106,0.90858144,7.630353e-06,2.079185e-07,7.163804e-13,8.642603e-12,1.6288318e-07,4.3801882e-10
ceownik_00145-view03.png,ceownik,profil,0.0001938316,8.1288334e-07,4.998724e-07,6.9560966e-09,1.2331205e-06,3.39454e-11,0.9998037,1.2681699e-09
ceownik_00173-view01.png,ceownik,katownik,0.3778737,0.17829618,0.40660962,0.0006839145,4.961364e-05,2.823217e-05,0.0363525,0.00010621282
ceownik_00194-view03.png,ceownik,profil,0.0779089,1.769793e-05,1.2897699e-07,3.9539323e-11,8.423559e-13,7.5470424e-17,0.9220733,5.6801525e-13
ceownik_00197-view02.png,ceownik,profil,0.00013916855,7.6888824e-08,7.770767e-08,1.8361243e-10,5.210692e-08,3.2801905e-13,0.99986064,1.2421683e-10
ceownik_00201-view04.png,ceownik,katownik,0.38371497,0.09317942,0.49325615,0.0012622094,3.656016e-05,0.0021932449,0.026327359,3.0058889e-05
ceownik_00239-view01.png,ceownik,dwuteownik,0.45305973,0.5453817,0.0014236313,6.708392e-05,1.2082402e-09,5.3504006e-09,6.7727524e-05,7.473471e-08
dwuteownik_00033-view04.png,dwuteownik,ceownik,0.59431386,0.40560392,2.1690028e-05,6.038641e-05,5.3404312e-11,2.8765292e-09,1.3594685e-07,1.8428407e-09
dwuteownik_00067-view03.png,dwuteownik,ceownik,0.77716535,0.22279671,3.2359214e-05,4.899933e-06,4.726563e-10,6.661729e-08,5.4420445e-07,2.4144907e-08
dwuteownik_00068-view01.png,dwuteownik,ceownik,0.53415257,0.4658473,2.9812416e-08,1.2015721e-07,7.279327e-15,3.6466975e-13,8.2994694e-11,2.562487e-12
dwuteownik_00070-view04.png,dwuteownik,ceownik,0.9946906,0.005297703,1.057351e-06,9.834823e-06,2.5841709e-09,7.308357e-09,6.5103126e-07,6.941042e-08
dwuteownik_00172-view01.png,dwuteownik,ceownik,0.9878945,0.012105517,1.102189e-12,4.1065567e-12,7.772574e-18,3.0162023e-20,3.5779343e-10,7.3734805e-18
dwuteownik_00179-view04.png,dwuteownik,ceownik,0.5855101,0.4123961,0.00035959054,1.4996031e-06,1.1163751e-08,8.66325e-09,0.001711138,2.1669428e-05
dwuteownik_00191-view04.png,dwuteownik,ceownik,0.6501084,0.34972423,0.00011996865,1.7432469e-05,2.4578645e-10,3.056414e-09,2.9875862e-05,1.2488955e-08
dwuteownik_00220-view02.png,dwuteownik,ceownik,0.5377991,0.43374813,0.028133117,0.0002640302,3.2389845e-08,2.8949717e-06,5.2299347e-05,3.8780158e-07
kwadratowy_00172-view02.png,kwadratowy,plaskownik,8.4427855e-05,3.5923807e-07,3.0874794e-06,0.006234249,5.0892186e-06,0.9935802,9.116386e-05,1.4606827e-06
kwadratowy_00172-view03.png,kwadratowy,profil,0.1718323,0.040962487,0.10595547,0.19155572,0.0122759985,0.11654407,0.3592584,0.00161554
okragly_00009-view04.png,okragly,rura,6.4282705e-07,8.713551e-10,6.2777312e-09,4.248673e-09,0.07526209,1.5414201e-07,4.880689e-05,0.9246882
profil_00134-view03.png,profil,ceownik,0.7419487,0.06532135,0.022696007,0.005974583,0.0029660333,0.026213273,0.12812595,0.006754128
