fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00005-view04.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00006-view02.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00008-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00009-view01.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00009-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00013-view02.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00014-view04.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00015-view02.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00016-view01.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00020-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00022-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00026-view02.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00026-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00031-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00032-view02.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00038-view02.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00039-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00052-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00054-view04.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00057-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00058-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00063-view04.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00064-view01.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00067-view02.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00068-view01.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00068-view03.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00069-view02.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00070-view01.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00071-view04.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00072-view01.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
ceownik_00072-view02.png,ceownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00001-view04.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00003-view04.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00005-view02.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00005-view04.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00009-view02.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00013-view01.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00013-view03.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00015-view04.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00019-view03.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00021-view03.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00025-view02.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00028-view03.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
dwuteownik_00031-view04.png,dwuteownik,plaskownik,0.24463141,0.24485993,0.23145686,0.2790518
