fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00005-view02.png,ceownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
ceownik_00006-view03.png,ceownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
ceownik_00006-view04.png,ceownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
ceownik_00016-view02.png,ceownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
ceownik_00016-view03.png,ceownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
ceownik_00036-view02.png,ceownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
ceownik_00075-view01.png,ceownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
dwuteownik_00001-view03.png,dwuteownik,ceownik,0.5083478,0.40496895,0.04597487,0.040708315
dwuteownik_00011-view04.png,dwuteownik,ceownik,0.39558792,0.38320914,0.11461309,0.10658986
dwuteownik_00012-view04.png,dwuteownik,ceownik,0.4152539,0.39058438,0.10096042,0.0932013
dwuteownik_00023-view01.png,dwuteownik,ceownik,0.7204235,0.2780612,0.0008717187,0.0006434913
dwuteownik_00028-view04.png,dwuteownik,ceownik,0.49082226,0.40522134,0.05490409,0.049052346
dwuteownik_00065-view01.png,dwuteownik,ceownik,0.40167913,0.38563213,0.110321246,0.10236753
dwuteownik_00065-view04.png,dwuteownik,ceownik,0.4699426,0.40359062,0.06648071,0.059986047
dwuteownik_00081-view01.png,dwuteownik,ceownik,0.4270761,0.39437208,0.0930496,0.08550216
dwuteownik_00082-view02.png,dwuteownik,plaskownik,0.2301272,0.26513085,0.23092309,0.27381882
dwuteownik_00082-view04.png,dwuteownik,plaskownik,0.10528607,0.07314673,0.06542038,0.75614685
katownik_00001-view02.png,katownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
katownik_00001-view03.png,katownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
katownik_00002-view02.png,katownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
katownik_00002-view03.png,katownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
katownik_00003-view03.png,katownik,plaskownik,0.12600526,0.096019976,0.31718078,0.46079403
katownik_00006-view04.png,katownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
katownik_00007-view01.png,katownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
katownik_00015-view03.png,katownik,plaskownik,0.021551725,0.016146015,0.032105543,0.9301967
katownik_00022-view04.png,katownik,dwuteownik,0.2432433,0.28877297,0.23651005,0.23147367
