fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00001-view02.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00004-view02.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00004-view03.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00004-view04.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00006-view01.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00008-view04.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00020-view02.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00021-view01.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00025-view04.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00027-view02.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00029-view04.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00030-view04.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00033-view02.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00035-view04.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00036-view03.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00037-view03.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00042-view03.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00043-view04.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00044-view03.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00045-view02.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00048-view03.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00052-view02.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00054-view03.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00056-view02.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00056-view03.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00060-view04.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
ceownik_00066-view02.png,ceownik,plaskownik,0.23922159,0.24143147,0.21522616,0.30412078
