fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00002-view02.png,ceownik,plaskownik,0.2582014,0.26120627,0.17084312,0.3097493
ceownik_00003-view04.png,ceownik,dwuteownik,0.36545628,0.61407316,0.0051700203,0.0153006045
ceownik_00005-view02.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00006-view03.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00006-view04.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00012-view03.png,ceownik,dwuteownik,0.35465372,0.63207746,0.0032106733,0.010058116
ceownik_00013-view03.png,ceownik,dwuteownik,0.37214023,0.60027117,0.007175205,0.020413393
ceownik_00014-view02.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00016-view02.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00016-view03.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00017-view04.png,ceownik,dwuteownik,0.26497477,0.73453605,8.435836e-05,0.0004048678
ceownik_00018-view03.png,ceownik,dwuteownik,0.3505103,0.4095592,0.07780336,0.1621272
ceownik_00022-view02.png,ceownik,dwuteownik,0.36941782,0.60625464,0.0062493454,0.018078184
ceownik_00025-view01.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00027-view04.png,ceownik,dwuteownik,0.37011495,0.60477746,0.006469753,0.018637776
ceownik_00030-view02.png,ceownik,dwuteownik,0.3789928,0.48747045,0.040634677,0.09290215
ceownik_00032-view04.png,ceownik,dwuteownik,0.38075942,0.57467437,0.012149702,0.032416552
ceownik_00033-view03.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00036-view02.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00040-view04.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00042-view04.png,ceownik,dwuteownik,0.38212717,0.5684862,0.013600557,0.03578603
ceownik_00044-view04.png,ceownik,dwuteownik,0.32997596,0.37010998,0.09986865,0.20004539
ceownik_00046-view01.png,ceownik,dwuteownik,0.30655774,0.6911378,0.00046735603,0.0018371901
ceownik_00047-view01.png,ceownik,dwuteownik,0.30667093,0.691015,0.0004694695,0.0018445244
ceownik_00060-view02.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00061-view01.png,ceownik,dwuteownik,0.3374879,0.65549994,0.0015922298,0.0054199356
ceownik_00064-view02.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00065-view01.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00065-view03.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
ceownik_00074-view01.png,ceownik,dwuteownik,0.38208595,0.50258726,0.03456728,0.08075952
ceownik_00075-view01.png,ceownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00028-view04.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00031-view01.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00034-view01.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00035-view03.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00036-view02.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00036-view04.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00041-view02.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00043-view04.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00047-view04.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00048-view03.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00052-view04.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00071-view03.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00082-view02.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
dwuteownik_00082-view04.png,dwuteownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
katownik_00001-view02.png,katownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
katownik_00001-view03.png,katownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
katownik_00002-view02.png,katownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
katownik_00002-view03.png,katownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
katownik_00003-view03.png,katownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
katownik_00006-view04.png,katownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
katownik_00007-view01.png,katownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
katownik_00015-view03.png,katownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
katownik_00022-view04.png,katownik,plaskownik,0.2280683,0.22231708,0.1999154,0.3496992
plaskownik_00032-view01.png,plaskownik,dwuteownik,0.3576662,0.4252411,0.06960226,0.14749038
