Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00001-view02.png,ceownik,inny,0.7085273861885071
ceownik_00017-view01.png,ceownik,inny,0.6985939741134644
ceownik_00040-view03.png,ceownik,inny,0.9222082495689392
ceownik_00041-view01.png,ceownik,inny,0.9955281615257263
ceownik_00041-view02.png,ceownik,inny,0.857197105884552
ceownik_00048-view03.png,ceownik,inny,0.7128990888595581
ceownik_00048-view04.png,ceownik,inny,0.9745742678642273
ceownik_00052-view02.png,ceownik,inny,0.9578292369842529
ceownik_00061-view03.png,ceownik,inny,0.9921407699584961
ceownik_00062-view03.png,ceownik,inny,0.9858933687210083
ceownik_00069-view05.png,ceownik,inny,0.9983828067779541
ceownik_00083-view04.png,ceownik,inny,0.9899916648864746
ceownik_00086-view01.png,ceownik,inny,0.7102133631706238
ceownik_00086-view04.png,ceownik,inny,0.7875761985778809
ceownik_00092-view05.png,ceownik,inny,0.9608154892921448
ceownik_00095-view03.png,ceownik,inny,0.8690826892852783
ceownik_00103-view02.png,ceownik,inny,0.9567729234695435
ceownik_00119-view04.png,ceownik,inny,0.8633791208267212
ceownik_00127-view04.png,ceownik,inny,0.611089825630188
ceownik_00135-view05.png,ceownik,inny,0.7779319882392883
ceownik_00139-view02.png,ceownik,inny,0.7648319602012634
ceownik_00147-view01.png,ceownik,inny,0.9234143495559692
ceownik_00179-view05.png,ceownik,inny,0.9811526536941528
ceownik_00181-view01.png,ceownik,inny,0.9845789670944214
ceownik_00183-view02.png,ceownik,inny,0.979280948638916
ceownik_00202-view01.png,ceownik,inny,0.977353572845459
ceownik_00208-view03.png,ceownik,inny,0.8757011890411377
ceownik_00211-view03.png,ceownik,inny,0.6759055256843567
ceownik_00214-view03.png,ceownik,inny,0.6256395578384399
ceownik_00238-view03.png,ceownik,inny,0.9510214328765869
ceownik_00239-view04.png,ceownik,inny,0.5657303929328918
ceownik_00247-view01.png,ceownik,inny,0.9358404278755188
ceownik_00247-view03.png,ceownik,inny,0.5577513575553894
dwuteownik_00001-view02.png,inny,ceownik,0.833485946059227
dwuteownik_00004-view03.png,inny,ceownik,0.997884712414816
dwuteownik_00020-view04.png,inny,ceownik,0.8095089197158813
dwuteownik_00023-view05.png,inny,ceownik,0.914449654519558
dwuteownik_00026-view03.png,inny,ceownik,0.8940525949001312
dwuteownik_00027-view01.png,inny,ceownik,0.9903683494776487
dwuteownik_00027-view04.png,inny,ceownik,0.6235113441944122
dwuteownik_00029-view01.png,inny,ceownik,0.8839694559574127
dwuteownik_00031-view05.png,inny,ceownik,0.7714052796363831
dwuteownik_00033-view01.png,inny,ceownik,0.999548126506852
dwuteownik_00041-view05.png,inny,ceownik,0.9898569574579597
dwuteownik_00043-view04.png,inny,ceownik,0.8232248872518539
dwuteownik_00045-view01.png,inny,ceownik,0.550757884979248
dwuteownik_00045-view02.png,inny,ceownik,0.7328307330608368
dwuteownik_00045-view04.png,inny,ceownik,0.5910546779632568
dwuteownik_00054-view05.png,inny,ceownik,0.7935016453266144
dwuteownik_00055-view01.png,inny,ceownik,0.6773489117622375
dwuteownik_00058-view01.png,inny,ceownik,0.880824863910675
dwuteownik_00059-view05.png,inny,ceownik,0.5705211758613586
dwuteownik_00060-view03.png,inny,ceownik,0.8471244871616364
dwuteownik_00061-view05.png,inny,ceownik,0.9112525060772896
dwuteownik_00063-view03.png,inny,ceownik,0.8948145806789398
dwuteownik_00068-view01.png,inny,ceownik,0.9997475917334668
dwuteownik_00070-view03.png,inny,ceownik,0.9973585708066821
dwuteownik_00070-view05.png,inny,ceownik,0.9690057877451181
dwuteownik_00071-view02.png,inny,ceownik,0.7387514710426331
dwuteownik_00071-view03.png,inny,ceownik,0.9998641674319515
dwuteownik_00072-view03.png,inny,ceownik,0.8944129198789597
dwuteownik_00072-view05.png,inny,ceownik,0.9850805085152388
dwuteownik_00073-view05.png,inny,ceownik,0.6458084881305695
dwuteownik_00074-view04.png,inny,ceownik,0.9923409637995064
dwuteownik_00077-view05.png,inny,ceownik,0.996080270037055
dwuteownik_00080-view03.png,inny,ceownik,0.9997549111139961
dwuteownik_00082-view03.png,inny,ceownik,0.6069095730781555
dwuteownik_00083-view02.png,inny,ceownik,0.9309030845761299
katownik_00003-view01.png,inny,ceownik,0.9531206004321575
katownik_00004-view01.png,inny,ceownik,0.9998900174614391
katownik_00004-view04.png,inny,ceownik,0.9692608248442411
katownik_00008-view01.png,inny,ceownik,0.7923314571380615
katownik_00008-view04.png,inny,ceownik,0.9344764053821564
katownik_00008-view05.png,inny,ceownik,0.837296724319458
katownik_00011-view02.png,inny,ceownik,0.6580460369586945
katownik_00021-view05.png,inny,ceownik,0.5144518911838531
katownik_00027-view03.png,inny,ceownik,0.99115957506001
katownik_00032-view04.png,inny,ceownik,0.9802200607955456
katownik_00035-view02.png,inny,ceownik,0.9766069240868092
katownik_00036-view02.png,inny,ceownik,0.8445347845554352
katownik_00041-view01.png,inny,ceownik,0.9664605483412743
katownik_00043-view05.png,inny,ceownik,0.9257344976067543
katownik_00051-view04.png,inny,ceownik,0.963349461555481
katownik_00060-view03.png,inny,ceownik,0.5056534707546234
katownik_00064-view02.png,inny,ceownik,0.751188263297081
katownik_00065-view03.png,inny,ceownik,0.6811363995075226
katownik_00068-view05.png,inny,ceownik,0.5589382648468018
katownik_00075-view01.png,inny,ceownik,0.9873984847217798
katownik_00077-view04.png,inny,ceownik,0.9874220881611109
katownik_00078-view05.png,inny,ceownik,0.9287603348493576
katownik_00079-view04.png,inny,ceownik,0.8185958415269852
plaskownik_00001-view05.png,inny,ceownik,0.7575539797544479
plaskownik_00015-view02.png,inny,ceownik,0.6078061163425446
plaskownik_00016-view02.png,inny,ceownik,0.6414572596549988
plaskownik_00027-view04.png,inny,ceownik,0.9178804159164429
plaskownik_00040-view05.png,inny,ceownik,0.7194907367229462
