Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00001-view01.png,ceownik,inny,0.9878522157669067
ceownik_00005-view01.png,ceownik,inny,0.7015981674194336
ceownik_00007-view02.png,ceownik,inny,0.9529830813407898
ceownik_00016-view05.png,ceownik,inny,0.7598721385002136
ceownik_00022-view02.png,ceownik,inny,0.7184010148048401
ceownik_00022-view03.png,ceownik,inny,0.8155562877655029
ceownik_00041-view03.png,ceownik,inny,0.6634706258773804
ceownik_00052-view01.png,ceownik,inny,0.8464220762252808
ceownik_00052-view04.png,ceownik,inny,0.977706253528595
ceownik_00053-view05.png,ceownik,inny,0.7930347323417664
ceownik_00054-view01.png,ceownik,inny,0.9894573092460632
ceownik_00054-view05.png,ceownik,inny,0.5703673362731934
ceownik_00055-view05.png,ceownik,inny,0.9999402761459351
ceownik_00061-view05.png,ceownik,inny,0.9332529902458191
ceownik_00067-view01.png,ceownik,inny,0.9737262725830078
ceownik_00073-view04.png,ceownik,inny,0.7937400341033936
ceownik_00074-view01.png,ceownik,inny,0.8002856969833374
ceownik_00076-view05.png,ceownik,inny,0.7948364615440369
ceownik_00086-view05.png,ceownik,inny,0.9060602188110352
ceownik_00089-view05.png,ceownik,inny,0.8542404770851135
ceownik_00091-view02.png,ceownik,inny,0.9582441449165344
ceownik_00092-view01.png,ceownik,inny,0.6370377540588379
ceownik_00109-view01.png,ceownik,inny,0.7738531827926636
ceownik_00109-view02.png,ceownik,inny,0.894433856010437
ceownik_00117-view03.png,ceownik,inny,0.8527215123176575
ceownik_00124-view04.png,ceownik,inny,0.8992542624473572
ceownik_00125-view01.png,ceownik,inny,0.6200425624847412
ceownik_00131-view05.png,ceownik,inny,0.724303126335144
ceownik_00135-view02.png,ceownik,inny,0.9169845581054688
ceownik_00139-view03.png,ceownik,inny,0.8071478009223938
ceownik_00140-view01.png,ceownik,inny,0.7436811327934265
ceownik_00140-view05.png,ceownik,inny,0.9654172658920288
ceownik_00141-view01.png,ceownik,inny,0.6493157744407654
ceownik_00147-view03.png,ceownik,inny,0.563736617565155
ceownik_00167-view04.png,ceownik,inny,0.9780440926551819
ceownik_00170-view01.png,ceownik,inny,0.7553225159645081
ceownik_00175-view02.png,ceownik,inny,0.7712967395782471
ceownik_00182-view02.png,ceownik,inny,0.9717506170272827
ceownik_00185-view03.png,ceownik,inny,0.7935413122177124
ceownik_00194-view02.png,ceownik,inny,0.5988261103630066
ceownik_00202-view02.png,ceownik,inny,0.5226542353630066
ceownik_00203-view03.png,ceownik,inny,0.8190966248512268
ceownik_00206-view02.png,ceownik,inny,0.7700409889221191
ceownik_00206-view04.png,ceownik,inny,0.9333037734031677
ceownik_00212-view02.png,ceownik,inny,0.6802358627319336
ceownik_00213-view01.png,ceownik,inny,0.5331785082817078
ceownik_00221-view01.png,ceownik,inny,0.9993165731430054
ceownik_00225-view02.png,ceownik,inny,0.9830843806266785
ceownik_00227-view04.png,ceownik,inny,0.9970479607582092
ceownik_00229-view02.png,ceownik,inny,0.7116446495056152
ceownik_00230-view04.png,ceownik,inny,0.9313363432884216
ceownik_00231-view03.png,ceownik,inny,0.6071427464485168
ceownik_00237-view01.png,ceownik,inny,0.755797266960144
ceownik_00237-view03.png,ceownik,inny,0.5534663796424866
ceownik_00247-view02.png,ceownik,inny,0.562954843044281
dwuteownik_00005-view02.png,inny,ceownik,0.9295656681060791
dwuteownik_00006-view02.png,inny,ceownik,0.9344851970672607
dwuteownik_00011-view04.png,inny,ceownik,0.7105557322502136
dwuteownik_00012-view04.png,inny,ceownik,0.6056831181049347
dwuteownik_00019-view04.png,inny,ceownik,0.8908747211098671
dwuteownik_00019-view05.png,inny,ceownik,0.8694059699773788
dwuteownik_00021-view02.png,inny,ceownik,0.7110763192176819
dwuteownik_00022-view04.png,inny,ceownik,0.5114511847496033
dwuteownik_00024-view01.png,inny,ceownik,0.9883638862520456
dwuteownik_00029-view05.png,inny,ceownik,0.9170756861567497
dwuteownik_00032-view05.png,inny,ceownik,0.8145739287137985
dwuteownik_00035-view03.png,inny,ceownik,0.7664052248001099
dwuteownik_00037-view04.png,inny,ceownik,0.8125149756669998
dwuteownik_00038-view02.png,inny,ceownik,0.5632129907608032
dwuteownik_00038-view04.png,inny,ceownik,0.5924137234687805
dwuteownik_00047-view04.png,inny,ceownik,0.6911660432815552
dwuteownik_00053-view01.png,inny,ceownik,0.643762856721878
dwuteownik_00054-view02.png,inny,ceownik,0.7569901645183563
dwuteownik_00056-view03.png,inny,ceownik,0.8935368284583092
dwuteownik_00061-view02.png,inny,ceownik,0.7348728477954865
dwuteownik_00064-view03.png,inny,ceownik,0.5714191496372223
dwuteownik_00065-view01.png,inny,ceownik,0.9783743489533663
dwuteownik_00068-view02.png,inny,ceownik,0.9320566281676292
dwuteownik_00069-view04.png,inny,ceownik,0.9713303912431002
dwuteownik_00072-view02.png,inny,ceownik,0.6533918380737305
dwuteownik_00078-view01.png,inny,ceownik,0.9992285207845271
dwuteownik_00079-view01.png,inny,ceownik,0.6046086847782135
dwuteownik_00079-view02.png,inny,ceownik,0.5120740830898285
