fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00001-view03.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00001-view04.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00002-view04.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00004-view01.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00005-view03.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00015-view01.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00017-view02.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00035-view01.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00035-view03.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00037-view04.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00041-view02.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00041-view04.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00049-view01.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00053-view04.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00055-view02.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00062-view02.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00073-view01.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00075-view03.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
ceownik_00077-view03.png,ceownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
dwuteownik_00020-view01.png,dwuteownik,ceownik,0.9316385,0.04801249,0.015839567,0.004509537
dwuteownik_00030-view04.png,dwuteownik,ceownik,0.79589665,0.12325295,0.054493524,0.026356896
dwuteownik_00061-view03.png,dwuteownik,ceownik,0.46128854,0.24928162,0.15370163,0.13572821
dwuteownik_00062-view02.png,dwuteownik,ceownik,0.32817918,0.27450207,0.19011675,0.20720203
dwuteownik_00081-view03.png,dwuteownik,ceownik,0.32612073,0.27474007,0.19064438,0.20849477
dwuteownik_00083-view01.png,dwuteownik,ceownik,0.97528267,0.019011894,0.0048423675,0.00086313253
dwuteownik_00083-view03.png,dwuteownik,ceownik,0.9867726,0.010611526,0.0023070856,0.00030878093
katownik_00003-view01.png,katownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
katownik_00005-view04.png,katownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
katownik_00006-view02.png,katownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
katownik_00010-view04.png,katownik,plaskownik,0.15152405,0.055449054,0.09401237,0.69901454
katownik_00011-view01.png,katownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
katownik_00017-view04.png,katownik,plaskownik,0.17411351,0.15185899,0.17027989,0.50374764
katownik_00020-view03.png,katownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
katownik_00022-view02.png,katownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
katownik_00022-view03.png,katownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00001-view02.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00001-view03.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00089-view03.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00089-view04.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00109-view04.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00116-view03.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00127-view02.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00128-view02.png,plaskownik,ceownik,0.34743,0.24020201,0.17962131,0.23274668
plaskownik_00165-view01.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00169-view03.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
plaskownik_00188-view01.png,plaskownik,dwuteownik,0.24138975,0.27921966,0.21080823,0.26858234
