Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00055-view03.png,ceownik,inny,0.7757278084754944
ceownik_00069-view03.png,ceownik,inny,0.9258511662483215
ceownik_00077-view03.png,ceownik,inny,0.58990079164505
dwuteownik_00001-view03.png,inny,ceownik,0.6780363917350769
dwuteownik_00008-view04.png,inny,ceownik,0.6736958622932434
dwuteownik_00021-view03.png,inny,ceownik,0.7337929010391235
dwuteownik_00042-view02.png,inny,ceownik,0.6472126841545105
dwuteownik_00069-view01.png,inny,ceownik,0.999652032420272
dwuteownik_00077-view03.png,inny,ceownik,0.8910714834928513
plaskownik_00026-view03.png,inny,ceownik,0.826106071472168
