Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00067-view04.png,ceownik,plaskownik,0.10946789,0.020804793,0.0004769959,0.0009702713,0.00077556435,0.8674771,2.1217242e-05,6.1314345e-06
ceownik_00068-view01.png,ceownik,plaskownik,0.005950667,0.0031374248,0.0013395136,5.6918067e-05,3.246163e-05,0.98644596,0.0030261609,1.08926815e-05
ceownik_00068-view03.png,ceownik,dwuteownik,0.01630956,0.9814855,1.9456525e-05,2.3435534e-06,3.599763e-05,0.002121584,2.1634274e-05,4.0527393e-06
ceownik_00072-view01.png,ceownik,dwuteownik,0.24462232,0.75533456,1.2653978e-05,3.244501e-07,6.727467e-06,1.6914904e-06,2.0908175e-05,8.159748e-07
ceownik_00140-view03.png,ceownik,katownik,0.22079282,0.0032462813,0.77576226,6.0282396e-06,1.0130078e-06,1.2392494e-06,0.00018967867,6.8590225e-07
ceownik_00166-view01.png,ceownik,dwuteownik,0.3749754,0.61386883,0.010332688,0.00015462963,0.00023928296,6.530275e-05,0.00035611415,7.731997e-06
ceownik_00177-view02.png,ceownik,dwuteownik,0.3919626,0.60744953,0.00056362,1.1123511e-06,4.80999e-06,2.1884734e-06,1.5838605e-05,2.647862e-07
ceownik_00230-view03.png,ceownik,dwuteownik,0.07922917,0.9148442,0.0016166109,1.4065518e-05,1.5561034e-05,1.6352567e-05,0.004259588,4.469848e-06
ceownik_00244-view02.png,ceownik,dwuteownik,0.18829733,0.8116556,3.946717e-05,2.969729e-07,1.427885e-06,5.4598627e-06,3.7340794e-07,1.1621133e-07
ceownik_00247-view01.png,ceownik,dwuteownik,0.0010133826,0.99890304,7.776192e-05,1.0948314e-07,6.6535495e-07,2.852179e-06,2.0911273e-06,1.1321389e-07
dwuteownik_00019-view03.png,dwuteownik,profil,0.00015385357,0.016212175,1.5149567e-05,1.6960077e-05,0.00015832693,3.400425e-05,0.9817,0.0017095535
dwuteownik_00069-view01.png,dwuteownik,ceownik,0.9986738,0.0008672284,4.5263292e-05,6.903141e-08,4.955279e-06,1.622086e-07,0.0004085754,5.608447e-08
dwuteownik_00077-view03.png,dwuteownik,ceownik,0.9437371,0.0066353604,7.588609e-05,9.872462e-06,0.00010973809,0.049406566,1.9492169e-05,6.0321536e-06
dwuteownik_00175-view04.png,dwuteownik,plaskownik,0.009484082,0.016591048,0.00081834575,9.1456095e-05,0.0012860415,0.9716985,1.0713108e-05,1.9879715e-05
dwuteownik_00198-view02.png,dwuteownik,katownik,0.000390164,0.035157435,0.9632394,2.1226699e-05,2.8659557e-07,2.993818e-07,0.0011907283,5.08495e-07
profil_00022-view01.png,profil,kwadratowy,0.00030725717,0.000799028,0.032772347,0.4343677,0.3752926,0.009278978,0.1470123,0.00016975864
profil_00040-view03.png,profil,dwuteownik,0.33878288,0.40451312,3.78005e-05,0.0009444526,8.238875e-06,1.0368134e-06,0.25571126,1.1597747e-06
profil_00124-view04.png,profil,kwadratowy,0.0035230748,5.0844715e-06,5.8382353e-05,0.9692759,2.1122762e-05,4.7216186e-06,0.02691687,0.00019489983
profil_00239-view02.png,profil,ceownik,0.58493626,7.889491e-05,0.023231607,0.0019328648,0.014756012,0.04139564,0.33203033,0.0016384834
