Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,plaskownik
ceownik_00001-view02.png,ceownik,plaskownik,0.115334675,0.0056919386,0.017978434,0.860995
ceownik_00002-view02.png,ceownik,katownik,0.13076057,5.5108554e-05,0.86916906,1.5222586e-05
ceownik_00002-view04.png,ceownik,katownik,0.18127297,0.0027553323,0.8158468,0.00012486234
ceownik_00004-view03.png,ceownik,katownik,0.102612026,0.00611798,0.8912393,3.0710944e-05
ceownik_00020-view02.png,ceownik,katownik,0.32872424,0.0028716645,0.6684001,3.959873e-06
ceownik_00029-view01.png,ceownik,dwuteownik,0.30951527,0.6904586,2.6202802e-05,1.1791911e-09
ceownik_00038-view04.png,ceownik,katownik,0.37188166,9.089846e-05,0.6280257,1.7068853e-06
ceownik_00045-view04.png,ceownik,dwuteownik,0.1671741,0.83256173,0.00026399674,1.8931998e-07
ceownik_00053-view02.png,ceownik,plaskownik,0.00057123695,2.2997356e-06,3.0431033e-06,0.9994234
ceownik_00054-view01.png,ceownik,dwuteownik,0.4737691,0.5031853,0.0071205455,0.015925093
ceownik_00054-view03.png,ceownik,dwuteownik,0.4737691,0.5031853,0.0071205455,0.015925093
ceownik_00056-view04.png,ceownik,katownik,0.101632826,0.0024012418,0.89592284,4.3015672e-05
ceownik_00058-view02.png,ceownik,katownik,0.16152565,0.0013447998,0.83712894,5.894781e-07
ceownik_00064-view03.png,ceownik,dwuteownik,0.3896241,0.6103753,6.060013e-07,1.6887846e-08
ceownik_00069-view03.png,ceownik,plaskownik,0.12928583,0.025369858,0.01177666,0.83356774
ceownik_00070-view01.png,ceownik,dwuteownik,0.36750904,0.6309906,3.9673523e-05,0.0014607343
ceownik_00082-view02.png,ceownik,katownik,0.35578603,0.26638415,0.37782982,6.060769e-08
ceownik_00092-view01.png,ceownik,dwuteownik,0.4038402,0.5919952,0.004164167,4.89838e-07
ceownik_00107-view01.png,ceownik,dwuteownik,0.21152268,0.78847253,2.545475e-06,2.2631505e-06
ceownik_00114-view04.png,ceownik,dwuteownik,0.46868563,0.53131175,2.6053722e-06,5.9621457e-12
ceownik_00147-view02.png,ceownik,dwuteownik,0.4815938,0.51838565,2.0192605e-05,4.0425536e-07
ceownik_00147-view03.png,ceownik,dwuteownik,0.36167783,0.6383202,1.6913725e-06,2.69258e-07
ceownik_00156-view01.png,ceownik,katownik,0.36280432,0.023353487,0.61384124,9.286696e-07
ceownik_00156-view03.png,ceownik,dwuteownik,0.013919188,0.98607975,1.0384459e-06,4.395054e-10
ceownik_00167-view02.png,ceownik,katownik,0.09845967,0.0002141577,0.901326,1.511163e-07
ceownik_00169-view02.png,ceownik,katownik,0.42095068,0.00015503069,0.5150708,0.06382351
ceownik_00169-view03.png,ceownik,dwuteownik,0.4091738,0.59009004,0.0007360754,8.394994e-08
ceownik_00171-view04.png,ceownik,dwuteownik,0.4370558,0.55142516,0.010023541,0.0014954428
ceownik_00183-view04.png,ceownik,dwuteownik,0.13056825,0.8694303,1.3303213e-06,1.2207441e-07
ceownik_00198-view02.png,ceownik,katownik,0.2689653,0.01974647,0.69392765,0.01736058
ceownik_00216-view02.png,ceownik,dwuteownik,0.49397662,0.50602335,1.5547315e-10,6.373058e-09
ceownik_00217-view01.png,ceownik,dwuteownik,0.4737691,0.5031853,0.0071205455,0.015925093
ceownik_00217-view03.png,ceownik,plaskownik,0.0011468128,0.37361112,0.0041206824,0.62112135
ceownik_00223-view01.png,ceownik,dwuteownik,0.32765576,0.4028342,0.26930478,0.00020528746
ceownik_00225-view03.png,ceownik,dwuteownik,0.24982041,0.75017345,6.0581624e-06,1.0030987e-07
ceownik_00241-view04.png,ceownik,dwuteownik,0.3442054,0.65575606,3.8459097e-05,5.558361e-08
dwuteownik_00010-view03.png,dwuteownik,ceownik,0.71833205,0.2785685,0.002997532,0.00010188537
dwuteownik_00013-view01.png,dwuteownik,ceownik,0.8138362,0.18615143,1.219526e-05,1.1417306e-07
dwuteownik_00013-view02.png,dwuteownik,katownik,0.11899061,0.045354616,0.8356548,3.1267213e-08
dwuteownik_00014-view04.png,dwuteownik,katownik,0.02271952,0.012786758,0.964426,6.771969e-05
