Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratory,okragly,plaskownik,profil,rura
42fcbc7a4eb6816a0febd174dc70.jpg,ceownik,okragly,0.004397801,0.22548631,3.8570142e-05,7.896159e-05,0.7329764,0.014396997,0.00060433074,0.022020737
C-102-18-gauge-roll-formed-galvanized-channel.jpg,ceownik,okragly,4.9469545e-06,0.0003039003,4.2744256e-07,1.3831907e-05,0.99931586,0.00033297885,3.242588e-06,2.4919858e-05
C-105-26-gauge-roll-formed-cold-rolled-channel.jpg,ceownik,okragly,0.00042697275,4.2349166e-05,0.0002770788,0.014632949,0.9644764,0.013421726,0.006598726,0.00012383825
C-114-28-gauge-roll-formed-frame-support.jpg,ceownik,plaskownik,0.0024673303,2.7406925e-06,4.929106e-05,2.6706162e-05,0.00019272699,0.99725586,4.644218e-06,7.29244e-07
C-117-roll-formed-aluminum-filter-frame-support.jpg,ceownik,profil,0.0038953517,4.9702285e-06,4.8537786e-06,0.00017947955,0.091996044,0.08446533,0.8194401,1.3809878e-05
C-123-14-gauge-roll-formed-construction-frame.jpg,ceownik,plaskownik,4.698803e-06,1.6255207e-08,1.0806673e-09,2.169188e-08,0.00038790423,0.99960726,5.2166694e-08,7.871262e-09
C-124-14-gauge-roll-formed-construction-frame.jpg,ceownik,plaskownik,5.4595324e-07,3.6549027e-05,5.9436366e-11,6.82423e-08,0.021649824,0.97831273,1.9135248e-07,7.1671224e-08
Ceowniki-UNP.jpg,ceownik,okragly,0.00022188113,0.1031934,8.7372996e-07,7.870871e-06,0.8882845,0.002044177,2.4607043e-05,0.0062226825
image.jpg,ceownik,dwuteownik,0.0059808353,0.8596492,1.7351756e-05,0.00031569772,0.12162027,0.01145783,9.33762e-06,0.00094946485
IMG20220625100759.jpg,ceownik,plaskownik,3.2010037e-05,0.0022554805,1.312716e-07,5.613315e-05,0.009536689,0.9881023,1.1126649e-05,6.015409e-06
