fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00005-view01.png,ceownik,katownik,0.11788961,0.12959881,0.42661086,0.32590067
ceownik_00049-view03.png,ceownik,plaskownik,0.23066448,0.054590862,0.03571914,0.67902553
ceownik_00054-view01.png,ceownik,plaskownik,0.104788184,0.0014174635,8.8701454e-05,0.89370567
dwuteownik_00001-view02.png,dwuteownik,ceownik,0.91721076,0.0726512,2.7886974e-06,0.010135203
dwuteownik_00008-view03.png,dwuteownik,ceownik,0.7099016,0.2722194,2.4854973e-05,0.017854217
dwuteownik_00009-view01.png,dwuteownik,ceownik,0.712261,0.27474543,1.0305163e-05,0.01298326
dwuteownik_00010-view01.png,dwuteownik,ceownik,0.7402659,0.24609785,1.0811015e-05,0.013625529
dwuteownik_00024-view04.png,dwuteownik,ceownik,0.5842804,0.1566164,0.006279051,0.25282422
dwuteownik_00031-view03.png,dwuteownik,katownik,0.084424,0.12555496,0.45064738,0.33937368
dwuteownik_00043-view02.png,dwuteownik,plaskownik,0.18560639,0.07474406,0.0058558676,0.73379374
dwuteownik_00066-view02.png,dwuteownik,ceownik,0.69835055,0.26379678,0.00019838166,0.03765426
dwuteownik_00075-view03.png,dwuteownik,ceownik,0.62636906,0.35752934,2.4293782e-05,0.016077343
katownik_00011-view02.png,katownik,plaskownik,0.00011743201,8.248521e-06,0.00017924338,0.99969506
katownik_00015-view04.png,katownik,ceownik,0.460184,0.20509931,0.017994866,0.31672174
katownik_00023-view01.png,katownik,plaskownik,0.028977135,0.0126917,0.03581594,0.9225152
katownik_00023-view03.png,katownik,plaskownik,0.0006800018,3.750035e-05,6.8054316e-05,0.9992144
plaskownik_00199-view01.png,plaskownik,ceownik,0.4302866,0.19132243,0.007831737,0.37055922
