fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00001-view05.png,ceownik,dwuteownik,0.0022867008,0.9971064,2.547379e-07,0.00060668384
ceownik_00002-view01.png,ceownik,katownik,0.2916609,0.23806788,0.3382819,0.13198929
ceownik_00002-view03.png,ceownik,plaskownik,0.21380316,0.20107937,0.11778205,0.4673354
ceownik_00012-view02.png,ceownik,katownik,0.33612198,0.14205451,0.4473854,0.0744381
ceownik_00016-view03.png,ceownik,katownik,0.07559848,0.039064728,0.8729587,0.012378059
ceownik_00017-view02.png,ceownik,dwuteownik,0.3348372,0.48352268,0.041743096,0.13989703
ceownik_00018-view01.png,ceownik,dwuteownik,0.32225555,0.64153534,0.027815806,0.008393268
ceownik_00020-view04.png,ceownik,dwuteownik,0.46880168,0.5290663,0.0015953467,0.0005366552
ceownik_00020-view05.png,ceownik,dwuteownik,0.22488332,0.7738178,0.0007901873,0.0005087412
ceownik_00028-view02.png,ceownik,dwuteownik,0.40188393,0.4774781,0.02934782,0.091290206
ceownik_00028-view04.png,ceownik,dwuteownik,0.37679884,0.6229137,0.00024620412,4.126217e-05
ceownik_00029-view04.png,ceownik,dwuteownik,0.43686363,0.55015075,0.010501033,0.0024845845
ceownik_00030-view05.png,ceownik,dwuteownik,0.19102165,0.68769646,0.054464154,0.06681774
ceownik_00032-view05.png,ceownik,plaskownik,0.20385367,0.18156962,0.16027734,0.45429942
ceownik_00038-view01.png,ceownik,plaskownik,0.0144987805,0.024749245,0.004480986,0.956271
ceownik_00046-view02.png,ceownik,katownik,0.114980236,0.052863862,0.81991035,0.01224555
ceownik_00047-view02.png,ceownik,dwuteownik,0.3654191,0.63088197,0.0026424194,0.001056546
ceownik_00048-view01.png,ceownik,dwuteownik,0.38349456,0.5331766,0.05141386,0.031915024
ceownik_00048-view05.png,ceownik,dwuteownik,0.16892701,0.82458025,0.005835456,0.00065729197
ceownik_00049-view05.png,ceownik,dwuteownik,0.3535012,0.6464485,4.9348808e-05,8.8319166e-07
ceownik_00050-view01.png,ceownik,dwuteownik,0.29589367,0.69945943,0.003442878,0.0012039674
ceownik_00051-view01.png,ceownik,dwuteownik,0.3882788,0.45361236,0.0322978,0.1258111
ceownik_00055-view01.png,ceownik,dwuteownik,0.12239472,0.59604347,0.03916688,0.24239494
ceownik_00055-view03.png,ceownik,katownik,0.23676696,0.27996257,0.32777712,0.15549341
ceownik_00057-view01.png,ceownik,dwuteownik,0.14544868,0.70450544,0.14481011,0.005235844
ceownik_00057-view02.png,ceownik,dwuteownik,0.40261552,0.4777504,0.07002533,0.049608722
ceownik_00057-view04.png,ceownik,plaskownik,0.22777303,0.3349283,0.098732084,0.33856657
ceownik_00062-view02.png,ceownik,plaskownik,0.16621916,0.17755763,0.17374983,0.48247337
ceownik_00063-view01.png,ceownik,dwuteownik,0.041766245,0.9525735,0.0029575136,0.0027028318
ceownik_00066-view05.png,ceownik,katownik,0.16781381,0.16531302,0.6283942,0.038479
ceownik_00067-view03.png,ceownik,dwuteownik,0.06424219,0.90626967,0.00038028663,0.029107908
ceownik_00067-view04.png,ceownik,plaskownik,0.00033966103,0.0013244844,2.0844274e-05,0.9983151
ceownik_00068-view01.png,ceownik,dwuteownik,0.074639544,0.76363057,0.00012362671,0.16160624
ceownik_00070-view05.png,ceownik,dwuteownik,0.2559754,0.63378346,0.07426918,0.035971943
ceownik_00071-view01.png,ceownik,dwuteownik,0.20332322,0.795684,0.0009172745,7.553649e-05
ceownik_00074-view02.png,ceownik,dwuteownik,0.065012485,0.9349788,5.2196383e-06,3.5635974e-06
ceownik_00074-view03.png,ceownik,dwuteownik,0.28575173,0.7115358,0.0011177541,0.0015947422
ceownik_00078-view02.png,ceownik,katownik,0.20822349,0.114675954,0.67086816,0.0062324656
ceownik_00078-view03.png,ceownik,dwuteownik,0.32276917,0.647583,0.01762158,0.012026281
ceownik_00080-view01.png,ceownik,katownik,0.041284274,0.09297511,0.85509425,0.010646372
ceownik_00081-view05.png,ceownik,dwuteownik,0.49188855,0.50807005,3.368093e-05,7.709932e-06
ceownik_00083-view02.png,ceownik,dwuteownik,0.35430488,0.6265385,0.013078485,0.0060781785
ceownik_00083-view05.png,ceownik,dwuteownik,0.15811603,0.8389985,0.0017351342,0.0011503254
ceownik_00084-view03.png,ceownik,katownik,0.1581877,0.12992054,0.62543535,0.086456425
ceownik_00085-view01.png,ceownik,katownik,0.38002795,0.10440039,0.46555385,0.05001786
ceownik_00090-view02.png,ceownik,plaskownik,0.20165439,0.21286328,0.19664584,0.3888365
ceownik_00092-view04.png,ceownik,plaskownik,0.0048152925,0.0077128224,0.00013556275,0.98733634
ceownik_00093-view02.png,ceownik,dwuteownik,0.04625103,0.9508497,0.002816858,8.2439044e-05
ceownik_00094-view01.png,ceownik,dwuteownik,0.121600784,0.7596883,0.05859878,0.060112093
ceownik_00095-view05.png,ceownik,dwuteownik,0.30373597,0.42282856,0.25634065,0.017094893
ceownik_00098-view01.png,ceownik,dwuteownik,0.42360026,0.5763345,4.3035157e-05,2.2144235e-05
ceownik_00100-view01.png,ceownik,dwuteownik,0.45732287,0.54161125,0.00089656573,0.00016936775
ceownik_00101-view03.png,ceownik,dwuteownik,0.456064,0.52781105,0.011954149,0.0041707833
ceownik_00111-view01.png,ceownik,katownik,0.31818277,0.08460054,0.5634868,0.033729903
ceownik_00111-view03.png,ceownik,katownik,0.32630742,0.12161891,0.50427943,0.04779421
ceownik_00113-view01.png,ceownik,dwuteownik,0.39499298,0.59593934,0.0061174254,0.002950277
ceownik_00113-view02.png,ceownik,katownik,0.22896421,0.34493282,0.40503278,0.021070274
ceownik_00114-view03.png,ceownik,dwuteownik,0.3684094,0.43069458,0.03102517,0.16987087
ceownik_00115-view04.png,ceownik,katownik,0.1453682,0.04908994,0.7989671,0.0065747877
ceownik_00116-view02.png,ceownik,dwuteownik,0.43173462,0.56823426,2.4787974e-05,6.370895e-06
