Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00004-view01.png,ceownik,inny,0.9662708640098572
ceownik_00053-view02.png,ceownik,inny,0.9833295941352844
ceownik_00069-view03.png,ceownik,inny,0.9982275366783142
ceownik_00133-view03.png,ceownik,inny,0.9954515099525452
ceownik_00169-view01.png,ceownik,inny,0.9258817434310913
dwuteownik_00015-view04.png,inny,ceownik,0.9181322380900383
dwuteownik_00042-view02.png,inny,ceownik,0.9408021494746208
dwuteownik_00069-view01.png,inny,ceownik,0.9830831680446863
katownik_00021-view04.png,inny,ceownik,0.9701101742684841
plaskownik_00026-view03.png,inny,ceownik,0.9158501103520393
