Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
dwuteownik_00028-view02.png,inny,ceownik,0.5792684555053711
dwuteownik_00042-view01.png,inny,ceownik,0.531350314617157
dwuteownik_00049-view02.png,inny,ceownik,0.5925584435462952
dwuteownik_00068-view02.png,inny,ceownik,0.9598850533366203
dwuteownik_00068-view03.png,inny,ceownik,0.9244271889328957
dwuteownik_00069-view02.png,inny,ceownik,0.5997223258018494
dwuteownik_00070-view01.png,inny,ceownik,0.9859101194888353
dwuteownik_00081-view01.png,inny,ceownik,0.6308247745037079
plaskownik_00017-view04.png,inny,ceownik,0.6432550847530365
plaskownik_00019-view03.png,inny,ceownik,0.9121518954634666
