Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00001-view03.png,ceownik,inny,0.7293482422828674
ceownik_00006-view03.png,ceownik,inny,0.8029033541679382
ceownik_00067-view02.png,ceownik,inny,0.9990301132202148
ceownik_00067-view04.png,ceownik,inny,0.9873499274253845
ceownik_00068-view01.png,ceownik,inny,0.9995971322059631
ceownik_00068-view03.png,ceownik,inny,0.9424903392791748
ceownik_00108-view02.png,ceownik,inny,0.5335607528686523
ceownik_00177-view02.png,ceownik,inny,0.5299254655838013
dwuteownik_00072-view04.png,inny,ceownik,0.5939702987670898
katownik_00008-view01.png,inny,ceownik,0.5084482431411743
plaskownik_00035-view02.png,inny,ceownik,0.8721270114183426
