fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00001-view01.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00007-view04.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00008-view02.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00012-view01.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00014-view03.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00015-view04.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00017-view01.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00018-view02.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00019-view03.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00023-view04.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00026-view04.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00029-view03.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00035-view02.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00036-view01.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00038-view04.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00043-view01.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00048-view04.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00051-view03.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00055-view03.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00059-view03.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00060-view01.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
ceownik_00061-view04.png,ceownik,plaskownik,0.24177083,0.24267767,0.22301388,0.29253763
