0.4788011610507965,0.6052631735801697,0.640350878238678,0.6966374516487122,0.7017543911933899,0.7046783566474915,0.734649121761322,0.7551169395446777,0.7668128609657288,0.7916666865348816
0.5811403393745422,0.6973684430122375,0.7302631735801697,0.7573099136352539,0.7836257219314575,0.8092105388641357,0.8019005656242371,0.8252924084663391,0.8209064602851868,0.8516082167625427
0.5511695742607117,0.6271929740905762,0.6739766001701355,0.6937134265899658,0.7163742780685425,0.7660818696022034,0.7945906519889832,0.8026315569877625,0.8121345043182373,0.8384503126144409
0.5051169395446777,0.567251443862915,0.5774853825569153,0.6038011908531189,0.6045321822166443,0.6154970526695251,0.7017543911933899,0.7090643048286438,0.7631579041481018,0.777046799659729
0.5555555820465088,0.7046783566474915,0.7258771657943726,0.7858186960220337,0.8040935397148132,0.8245614171028137,0.8223684430122375,0.8282163739204407,0.8538011908531189,0.8684210777282715
0.5387426614761353,0.719298243522644,0.7711988091468811,0.7602339386940002,0.7953216433525085,0.7916666865348816,0.8165204524993896,0.8150584697723389,0.832602322101593,0.8421052694320679
0.5109649300575256,0.6345029473304749,0.6944444179534912,0.7587719559669495,0.765350878238678,0.7887426614761353,0.8150584697723389,0.8055555820465088,0.8245614171028137,0.8457602262496948
0.5299707651138306,0.6600877046585083,0.7251461744308472,0.75,0.7975146174430847,0.8187134265899658,0.8428362607955933,0.8567251563072205,0.8574561476707458,0.8706140518188477
0.5021929740905762,0.6023392081260681,0.6330409646034241,0.6783625483512878,0.7163742780685425,0.7375730872154236,0.7302631735801697,0.7353801131248474,0.746345043182373,0.7514619827270508
0.5445906519889832,0.7156432867050171,0.7748538255691528,0.7997075915336609,0.8187134265899658,0.847953200340271,0.8538011908531189,0.8603801131248474,0.8830409646034241,0.8837719559669495
