Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratory,okragly,plaskownik,profil,rura
1.jpg,ceownik,dwuteownik,0.00026898462,0.99972373,5.935663e-09,2.8816924e-09,6.845156e-06,3.3961528e-11,9.46252e-09,4.4556356e-07
4b26a6a243bab59139c7ee97569d.jpg,ceownik,dwuteownik,0.007285483,0.99271446,3.9447396e-09,6.1476085e-12,8.954632e-09,4.0503581e-13,1.2115979e-09,5.873876e-10
8045786_3881.jpg,ceownik,dwuteownik,0.001724686,0.9726117,1.9013296e-05,0.013645472,0.00026104556,0.0014198087,0.0020822082,0.00823606
8c2306b1d634ec79fed32cc21a5b50701610f948.jpg,ceownik,dwuteownik,0.00017570077,0.9998,1.3531374e-07,9.581813e-08,9.164483e-07,3.4288647e-08,1.2191473e-06,2.1893784e-05
a84d41e54023858efae7e1a4f516.jpg,ceownik,dwuteownik,0.15040989,0.84785485,0.00012611739,5.5721753e-08,5.5965273e-05,7.9388656e-08,0.0015107137,4.2384592e-05
ceownik-hutniczy-goracowalcowany-zwykly-unp-120-zagorze-547508813.jpg,ceownik,dwuteownik,0.0028380607,0.99282396,4.277374e-05,0.00046075872,0.00262128,1.41865885e-05,3.6898455e-05,0.0011621255
ceownik-stalowy-120-mazowieckie-biala-516753939.jpg,ceownik,dwuteownik,0.006302952,0.9936971,1.3913371e-11,3.547383e-12,6.962198e-10,9.723029e-13,1.1704006e-09,6.7841277e-10
ceownik-stalowy-40x20x5-materialy-budowlane-biala-549950371.jpg,ceownik,dwuteownik,0.045687553,0.39898393,0.00055872917,0.23972912,0.026659569,0.078095965,0.01051803,0.19976708
ceownik-stalowy-80-biala-492818920.jpg,ceownik,kwadratory,0.0017474565,0.30107576,2.6055927e-06,0.4947384,0.027888147,0.007917897,0.0013904151,0.16523938
ceownik1-1.jpg,ceownik,dwuteownik,0.00072727486,0.99655104,2.2773997e-06,0.00028157586,9.186753e-05,0.00010627165,6.8138597e-06,0.0022329038
ceownik_zimnogiety.jpg,ceownik,profil,0.11981561,0.002320825,0.004962637,0.23430161,0.00057602435,0.0069034686,0.536912,0.09420779
Consider-C-section-channel-for-your-next-fabrication-1080x675-1.jpg,ceownik,dwuteownik,0.21460457,0.68460226,3.3083404e-06,0.03413229,0.0014339507,4.6986104e-05,0.053923316,0.011253402
image (1).jpg,ceownik,dwuteownik,0.00086030475,0.9991228,5.929629e-09,3.7484302e-10,1.0161838e-07,2.3322871e-11,5.3690924e-06,1.140348e-05
image.jpg,ceownik,dwuteownik,0.0007155807,0.9992843,2.846215e-10,4.861175e-09,4.51517e-09,2.0583972e-10,5.1492793e-10,7.746124e-08
images (1).jpg,ceownik,dwuteownik,0.0032024442,0.9961791,2.540787e-06,1.2844542e-07,1.3992917e-07,1.2640076e-07,0.00033389957,0.00028167083
images.jpg,ceownik,dwuteownik,0.086728044,0.9130405,0.0001851754,2.3410006e-07,1.1101813e-06,9.292933e-10,4.2357755e-05,2.716881e-06
IMG20220625102301.jpg,ceownik,rura,0.18228105,0.0061267144,0.0034789392,0.20561124,0.0131424945,0.17061374,0.023502296,0.39524353
IMG20220625102304.jpg,ceownik,dwuteownik,0.12537529,0.71498793,6.261667e-06,0.09997873,0.001307353,0.00035176796,0.053706057,0.0042865924
pobrane.jpg,ceownik,dwuteownik,0.0008053456,0.99918956,3.8011362e-06,3.78653e-10,1.1333388e-07,4.0838558e-11,4.7091805e-07,7.723877e-07
stainless-steel-channels-500x500.jpg,ceownik,dwuteownik,0.0029286013,0.9722,4.560531e-05,0.0032377485,0.00022785914,0.003579197,0.00020013319,0.017580988
Standard-Length-of-C-Channel-Stainless-Steel-Channels-Stainless-Steel-U-Channel-Steel.jpg,ceownik,dwuteownik,0.0056496155,0.99435,2.385693e-07,6.2164995e-10,6.848883e-09,5.879986e-10,5.5842396e-08,8.376783e-08
2.jpg,dwuteownik,rura,0.004206113,0.0027703692,0.00015669015,0.105033256,0.0005627276,0.06352201,0.018859778,0.8048891
83284_dsc01432.jpg,dwuteownik,kwadratory,5.0238632e-05,0.0006253888,6.6288175e-09,0.9666091,1.2603273e-05,0.030396849,7.878777e-06,0.0022979656
0305-ms-angle-500x500.jpg,katownik,dwuteownik,0.0033220225,0.8546616,0.003913767,0.02477746,0.0023987058,0.034722354,0.0008781112,0.075326
1280px-Balk3.jpg,katownik,dwuteownik,0.22099677,0.77232903,5.0739432e-05,0.0010741677,0.0003030346,0.0042476538,8.960172e-05,0.0009090175
image.jpg,katownik,dwuteownik,0.019775907,0.8960351,0.0006283173,0.015468733,0.011627858,0.00065831485,0.027162282,0.02864359
images (1).jpg,katownik,dwuteownik,0.00041782443,0.8933864,2.1215536e-05,0.02370669,0.0018905107,0.00048363666,0.0003822974,0.07971145
images-1.jpg,katownik,ceownik,0.36646903,0.30635387,0.037853595,0.03162516,0.0037476444,0.0065550655,0.029712781,0.2176828
images.jpg,katownik,profil,0.00980675,0.031860173,0.008648413,0.00497608,0.0013289985,0.011630788,0.8046729,0.12707584
IMG20220625100135.jpg,katownik,dwuteownik,0.011127643,0.9883662,1.9047812e-07,0.00015489964,0.00019268438,6.3627485e-06,1.6039767e-06,0.00015048751
IMG20220625100141.jpg,katownik,dwuteownik,0.003163357,0.9624046,1.8483591e-07,0.0009981232,0.0001615898,0.0021916146,0.0001598023,0.030920621
IMG20220625102246.jpg,katownik,ceownik,0.72479814,0.15074493,0.066231765,0.002697496,0.0022248519,0.042653896,0.0011400288,0.009508879
IMG20220625102247.jpg,katownik,dwuteownik,0.30511197,0.6445386,0.0023125561,0.018556379,0.0041283704,0.00092647335,0.001615715,0.02280996
IMG20220625102248.jpg,katownik,dwuteownik,0.002715992,0.9972343,2.2188939e-05,2.7117548e-07,1.6541615e-05,4.061661e-08,5.599249e-07,1.0123969e-05
IMG20220625105157.jpg,katownik,dwuteownik,0.00086585525,0.99904186,1.0059698e-05,1.8017785e-08,6.494642e-05,1.7569696e-10,5.5860837e-06,1.1699072e-05
IMG20220625105159.jpg,katownik,dwuteownik,0.004163567,0.9951397,3.7719154e-05,7.619784e-05,0.00046883526,1.4606247e-06,1.8955549e-05,9.3604525e-05
IMG20220625105201.jpg,katownik,dwuteownik,0.003813895,0.8702769,6.961504e-05,0.0071249814,0.0013144141,0.00018933222,0.0059103835,0.111300394
IMG20220625105202.jpg,katownik,dwuteownik,0.0020972018,0.9939195,0.00035667323,0.00017710081,0.00050176575,2.1693277e-06,0.0023325998,0.00061305147
katownik-stalowy-zimno-giety-20x20x2-mm-100-adamow-499451989.jpg,katownik,ceownik,0.49124765,0.10273172,0.34312522,0.00013998906,0.0010332966,0.00045028588,0.034431268,0.026840493
katownik-stalowy-zimnogiety-40x40x2-s235j_l.jpg,katownik,ceownik,0.3160644,0.0675753,0.27836815,0.028373016,0.0013312532,0.003496304,0.00074242346,0.3040492
katowniki-1.jpg,katownik,dwuteownik,0.00026780306,0.9993432,9.192741e-06,1.4337902e-05,0.00027578225,1.3004397e-07,7.1957365e-06,8.2242375e-05
katowniki-50x50x5-mazowieckie-biala-475806088.jpg,katownik,dwuteownik,0.0012050522,0.8646895,0.00071253284,0.08759046,0.0065073567,0.001023659,0.00035085878,0.03792054
katowniki-stalowe-hutnicze-biala-551897375.jpg,katownik,dwuteownik,0.016345035,0.9626554,0.0018932375,0.00023986588,0.00042422084,6.157795e-06,0.01248016,0.005955885
katowniki.jpg,katownik,dwuteownik,2.6175407e-05,0.99966466,2.1455694e-06,8.9816385e-09,4.707295e-06,1.8266318e-09,0.00015825492,0.000144022
kątownik GW.jpg,katownik,dwuteownik,0.054237485,0.37722224,0.3152029,0.2071817,0.004160242,0.0017183288,0.012721062,0.027556077
kątownik-720x432.jpg,katownik,dwuteownik,0.0009810736,0.9947515,0.0001495579,3.1753498e-05,0.000121352816,5.724051e-07,0.0031775613,0.0007867199
2.jpg,kwadratory,dwuteownik,0.008908513,0.9908506,1.1768878e-09,0.00010166722,1.7702834e-05,2.4373073e-06,4.3558088e-05,7.545178e-05
304-pr-t-kwadratowy-ze-stali-nierdzewnej-3MM-4MM-5MM-6MM-7MM.jpg,kwadratory,profil,0.002345705,0.0009347504,1.6543481e-06,0.37838066,0.0005502936,0.0051932097,0.60911,0.0034837853
4755371c4e139fbf634247226447.jpg,kwadratory,dwuteownik,0.25550818,0.73843825,3.5501827e-08,0.0058109337,0.00023242361,5.8836686e-06,4.2162378e-07,3.8772837e-06
6ac0b04ee48fbd9944cd8460e007f169.jpg,kwadratory,profil,1.8748584e-06,1.3872764e-05,2.1612018e-07,0.13588792,0.002803648,5.3815757e-08,0.8612519,4.0512492e-05
8047521_8561.jpg,kwadratory,dwuteownik,0.0038073983,0.7799478,0.00836054,0.035279408,0.0037163321,0.017286126,0.0005026387,0.15109971
images (1).jpg,kwadratory,dwuteownik,0.05057794,0.80680233,0.0002964949,0.10217872,0.00044502044,0.03423613,3.93643e-05,0.005423911
images (2).jpg,kwadratory,dwuteownik,0.03444648,0.65337574,3.038082e-05,0.006453958,0.053821903,0.0017250895,0.0010940721,0.24905235
images (3).jpg,kwadratory,dwuteownik,0.035842195,0.96279925,4.7251026e-05,3.8344646e-07,1.203811e-06,8.425627e-10,0.0012256096,8.416349e-05
images.jpg,kwadratory,profil,0.0013024481,0.35470095,0.00022051045,0.015038234,0.008040597,0.00015918324,0.44327706,0.17726104
IMG20220625102606.jpg,kwadratory,dwuteownik,0.042396653,0.6897725,0.0014478355,0.04286831,0.008043549,0.045901593,0.0021130387,0.16745658
IMG20220625102608.jpg,kwadratory,rura,0.009794192,0.27985883,0.00085002906,0.10090516,0.06447854,0.13579638,0.0031386295,0.40517825
img_7338.jpg,kwadratory,dwuteownik,0.0072616846,0.6454227,0.23166522,0.009595036,0.015303303,0.009350006,0.0031449136,0.07825713
img_8345_247624060.jpg,kwadratory,rura,0.00061791606,0.06548201,0.00031561538,0.0017726349,0.0021495859,0.007869134,0.061819732,0.85997343
prety-kwadratowe2-1.jpg,kwadratory,dwuteownik,0.046550017,0.94002706,0.0016959284,0.00065997016,0.008058079,2.121856e-05,0.0026655288,0.0003220795
pręty-kwadratowe.jpg,kwadratory,dwuteownik,0.0007873635,0.9986167,0.00015448597,0.00011598437,4.95993e-05,3.7904834e-07,8.689074e-05,0.00018854061
3-sztuk-partia-304-pr-t-ze-stali-nierdzewnej-wytrzyma-y-pr-t.jpg,okragly,dwuteownik,0.0021996666,0.82666427,1.0986752e-06,7.094694e-06,0.1539809,8.235732e-09,0.006052121,0.011094848
4d4cc5a044e5a5b22b91cf7d7bb1.jpg,okragly,rura,0.00022113242,0.016098434,2.5727502e-07,0.0016910203,0.08872043,0.0004135796,0.00050032564,0.8923549
image.jpg,okragly,dwuteownik,0.10414415,0.49888822,0.00074726297,0.025920626,0.25174928,0.0011546763,0.017880188,0.09951557
