Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,plaskownik
ceownik_00002-view01.png,ceownik,katownik,0.48556027,0.0010977096,0.5130783,0.00026373263
ceownik_00006-view03.png,ceownik,dwuteownik,0.3224356,0.6746424,0.0029206986,1.3506357e-06
ceownik_00018-view01.png,ceownik,dwuteownik,0.22169587,0.7770573,0.0012434861,3.3040947e-06
ceownik_00034-view01.png,ceownik,plaskownik,0.0018807644,0.00032459537,0.0011998999,0.9965947
ceownik_00035-view01.png,ceownik,dwuteownik,0.40880147,0.5808213,0.010354139,2.3086579e-05
ceownik_00053-view02.png,ceownik,plaskownik,0.2527279,0.0009632637,0.0018004872,0.7445084
ceownik_00060-view02.png,ceownik,katownik,0.42983884,0.0013448747,0.56423736,0.004578945
ceownik_00067-view02.png,ceownik,plaskownik,0.0030101659,0.016188784,7.6114535e-05,0.98072493
ceownik_00067-view04.png,ceownik,plaskownik,0.006639495,0.09934848,0.0014337638,0.8925782
ceownik_00075-view02.png,ceownik,dwuteownik,0.1638658,0.8354498,0.0006712729,1.3162428e-05
ceownik_00076-view02.png,ceownik,katownik,0.12405179,0.0011976808,0.52561015,0.34914035
ceownik_00086-view03.png,ceownik,katownik,0.21132885,0.00021232353,0.7879397,0.0005191537
ceownik_00100-view02.png,ceownik,dwuteownik,0.380632,0.6191943,0.00017316978,4.777216e-07
ceownik_00107-view01.png,ceownik,dwuteownik,0.113350466,0.88664734,2.028e-06,4.270612e-08
ceownik_00113-view03.png,ceownik,dwuteownik,0.09512103,0.90483856,3.856673e-05,1.8794051e-06
ceownik_00117-view04.png,ceownik,katownik,0.21008392,0.000612813,0.78926915,3.4170578e-05
ceownik_00129-view03.png,ceownik,dwuteownik,0.3495561,0.65035564,8.814965e-05,1.1886501e-07
ceownik_00146-view03.png,ceownik,dwuteownik,0.38654572,0.43981892,0.001931172,0.17170422
ceownik_00147-view01.png,ceownik,dwuteownik,0.27133736,0.7053986,0.0045748116,0.01868918
ceownik_00170-view02.png,ceownik,dwuteownik,0.45714876,0.49054855,0.052176256,0.00012646015
ceownik_00171-view04.png,ceownik,plaskownik,0.000455643,0.00022085439,2.7168338e-05,0.9992963
ceownik_00186-view01.png,ceownik,dwuteownik,0.31709206,0.6829002,7.054204e-06,6.8085626e-07
ceownik_00193-view04.png,ceownik,dwuteownik,0.38534108,0.61448675,0.00016734508,4.8090583e-06
ceownik_00195-view03.png,ceownik,dwuteownik,0.23570748,0.76428133,1.1157954e-05,2.3203963e-08
ceownik_00199-view03.png,ceownik,dwuteownik,0.25075683,0.74839175,0.0008190093,3.2372107e-05
ceownik_00204-view02.png,ceownik,dwuteownik,0.2188936,0.7811061,1.0661022e-07,2.0675883e-07
ceownik_00207-view03.png,ceownik,dwuteownik,0.25742003,0.7425542,2.3607357e-05,2.1229932e-06
ceownik_00212-view01.png,ceownik,dwuteownik,0.42252773,0.57683194,0.00063754275,2.7787446e-06
ceownik_00217-view03.png,ceownik,dwuteownik,0.052391756,0.8522082,0.094732516,0.0006675822
ceownik_00220-view03.png,ceownik,dwuteownik,0.4495377,0.5504233,2.9943164e-06,3.6059137e-05
ceownik_00235-view04.png,ceownik,dwuteownik,0.4757336,0.52426505,4.2635932e-07,9.584618e-07
ceownik_00239-view04.png,ceownik,dwuteownik,0.38115042,0.6016062,0.0027598792,0.014483508
ceownik_00242-view03.png,ceownik,plaskownik,0.48857355,0.00020670443,0.016458662,0.49476114
ceownik_00247-view02.png,ceownik,katownik,0.32192385,0.020825852,0.64874774,0.008502584
dwuteownik_00004-view01.png,dwuteownik,ceownik,0.6132426,0.38641518,0.00034210645,8.694436e-08
dwuteownik_00012-view04.png,dwuteownik,plaskownik,0.33697957,0.2184715,0.0710526,0.37349638
dwuteownik_00020-view04.png,dwuteownik,ceownik,0.5028494,0.49713492,1.4281569e-05,1.3892155e-06
dwuteownik_00034-view02.png,dwuteownik,ceownik,0.91036415,0.06389373,0.025333375,0.00040870722
dwuteownik_00035-view03.png,dwuteownik,ceownik,0.8937408,0.10461433,0.0016384309,6.517961e-06
dwuteownik_00041-view03.png,dwuteownik,ceownik,0.5620906,0.42184064,0.0126970755,0.0033716608
dwuteownik_00053-view03.png,dwuteownik,ceownik,0.88298655,0.09163174,0.024327897,0.0010537807
dwuteownik_00055-view04.png,dwuteownik,ceownik,0.80183405,0.19609006,0.0020711268,4.7909853e-06
dwuteownik_00064-view02.png,dwuteownik,ceownik,0.5620769,0.43786913,4.5196848e-05,8.714633e-06
dwuteownik_00065-view04.png,dwuteownik,ceownik,0.504281,0.49552342,0.00017192961,2.3610886e-05
dwuteownik_00069-view01.png,dwuteownik,ceownik,0.7331594,0.005640526,0.2611464,5.3652588e-05
dwuteownik_00076-view01.png,dwuteownik,ceownik,0.71040535,0.2486933,0.03806659,0.0028347394
dwuteownik_00077-view03.png,dwuteownik,plaskownik,0.4033236,0.012879052,0.0038420337,0.5799553
dwuteownik_00079-view01.png,dwuteownik,ceownik,0.5826515,0.32628924,0.017058771,0.07400045
dwuteownik_00086-view02.png,dwuteownik,ceownik,0.9576162,0.03208796,0.0032405362,0.00705523
dwuteownik_00088-view01.png,dwuteownik,ceownik,0.9165086,0.0021493917,0.042081796,0.039260164
dwuteownik_00091-view01.png,dwuteownik,plaskownik,0.08072371,0.072660364,0.00035544796,0.8462605
dwuteownik_00094-view04.png,dwuteownik,ceownik,0.6339597,0.36532685,0.0005227574,0.0001906787
dwuteownik_00097-view02.png,dwuteownik,ceownik,0.93837416,0.061152842,0.00045909392,1.3835527e-05
dwuteownik_00102-view04.png,dwuteownik,ceownik,0.961698,0.021062147,0.016315486,0.00092436594
dwuteownik_00105-view01.png,dwuteownik,ceownik,0.8314377,0.1423499,0.02615781,5.4611683e-05
dwuteownik_00109-view04.png,dwuteownik,ceownik,0.75803834,0.23161682,0.010333431,1.1424002e-05
dwuteownik_00111-view03.png,dwuteownik,ceownik,0.9538554,0.04580491,0.00031568512,2.3945035e-05
dwuteownik_00117-view03.png,dwuteownik,ceownik,0.65049285,0.3297273,0.019756656,2.3262262e-05
dwuteownik_00121-view01.png,dwuteownik,ceownik,0.91672623,0.081771754,0.0014141768,8.780945e-05
dwuteownik_00124-view04.png,dwuteownik,ceownik,0.9158214,0.08411386,6.368993e-05,1.0721556e-06
dwuteownik_00128-view04.png,dwuteownik,ceownik,0.5698763,0.43009508,4.019839e-06,2.4583906e-05
dwuteownik_00130-view01.png,dwuteownik,ceownik,0.52676076,0.36669135,0.10501465,0.0015332097
dwuteownik_00143-view01.png,dwuteownik,ceownik,0.56501293,0.43498188,5.0825365e-06,9.187771e-08
dwuteownik_00150-view01.png,dwuteownik,ceownik,0.8114708,0.18633088,0.0019753296,0.00022299352
dwuteownik_00154-view01.png,dwuteownik,ceownik,0.627725,0.36799183,0.002182415,0.002100777
dwuteownik_00166-view01.png,dwuteownik,ceownik,0.89937896,0.093516774,0.00499251,0.002111848
dwuteownik_00167-view03.png,dwuteownik,ceownik,0.8176932,0.1819376,0.00036920837,1.2065372e-08
dwuteownik_00168-view01.png,dwuteownik,ceownik,0.6114075,0.3673559,0.021130392,0.000106166925
dwuteownik_00169-view02.png,dwuteownik,ceownik,0.5757971,0.42403242,0.00014758336,2.288825e-05
dwuteownik_00175-view04.png,dwuteownik,ceownik,0.8391038,0.13512035,0.00015720837,0.025618643
dwuteownik_00176-view03.png,dwuteownik,ceownik,0.8811518,0.117190585,0.0016427642,1.4855714e-05
dwuteownik_00178-view02.png,dwuteownik,ceownik,0.54682374,0.453137,3.917869e-05,5.093577e-08
dwuteownik_00181-view04.png,dwuteownik,ceownik,0.79233295,0.2072162,0.0004507102,8.326863e-08
dwuteownik_00185-view04.png,dwuteownik,ceownik,0.7249873,0.27275193,0.0022605124,1.8276104e-07
dwuteownik_00198-view02.png,dwuteownik,ceownik,0.79245263,0.20051605,0.0068093147,0.00022199038
dwuteownik_00199-view02.png,dwuteownik,ceownik,0.9231106,0.072128296,0.0024671077,0.002293983
dwuteownik_00199-view03.png,dwuteownik,ceownik,0.9231106,0.072128296,0.0024671077,0.002293983
dwuteownik_00199-view04.png,dwuteownik,ceownik,0.9231106,0.072128296,0.0024671077,0.002293983
dwuteownik_00201-view02.png,dwuteownik,ceownik,0.9240668,0.074839525,0.0005881037,0.0005055825
dwuteownik_00217-view04.png,dwuteownik,ceownik,0.6847954,0.31471235,0.00049063325,1.5907003e-06
dwuteownik_00226-view01.png,dwuteownik,ceownik,0.7391046,0.2605902,0.00026672945,3.8388036e-05
dwuteownik_00228-view01.png,dwuteownik,ceownik,0.8879367,0.1118192,0.00023383037,1.0261237e-05
dwuteownik_00228-view03.png,dwuteownik,ceownik,0.5386559,0.42211962,0.039208107,1.6372427e-05
dwuteownik_00229-view02.png,dwuteownik,ceownik,0.93742126,0.047669988,0.013447612,0.0014610412
dwuteownik_00233-view02.png,dwuteownik,ceownik,0.6293636,0.37063375,2.61431e-06,3.0332167e-08
dwuteownik_00235-view01.png,dwuteownik,ceownik,0.63272494,0.022688104,0.34458235,4.5629454e-06
dwuteownik_00235-view04.png,dwuteownik,ceownik,0.9630546,0.022276813,0.0145683475,0.0001003196
dwuteownik_00240-view03.png,dwuteownik,ceownik,0.5196851,0.47761717,0.0026976326,8.074379e-09
katownik_00002-view02.png,katownik,plaskownik,0.28064218,1.4106393e-05,0.33731857,0.3820251
katownik_00007-view01.png,katownik,ceownik,0.7461299,0.009872889,0.24395615,4.1169456e-05
katownik_00012-view03.png,katownik,dwuteownik,0.4097262,0.5182738,0.071308635,0.00069144164
