Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00003-view04.png,ceownik,inny,0.9999892711639404
ceownik_00003-view05.png,ceownik,inny,0.9287003874778748
ceownik_00004-view04.png,ceownik,inny,0.5411863923072815
ceownik_00006-view01.png,ceownik,inny,0.9998868703842163
ceownik_00018-view02.png,ceownik,inny,0.7076789736747742
ceownik_00045-view01.png,ceownik,inny,0.8010023832321167
ceownik_00048-view02.png,ceownik,inny,0.9942955374717712
ceownik_00051-view02.png,ceownik,inny,0.8254902362823486
ceownik_00058-view01.png,ceownik,inny,0.5711955428123474
ceownik_00064-view04.png,ceownik,inny,0.8085993528366089
ceownik_00067-view02.png,ceownik,inny,0.9657861590385437
ceownik_00067-view05.png,ceownik,inny,0.5974132418632507
ceownik_00070-view03.png,ceownik,inny,0.8794366717338562
ceownik_00072-view02.png,ceownik,inny,0.9812623858451843
ceownik_00073-view03.png,ceownik,inny,0.5857129096984863
ceownik_00076-view01.png,ceownik,inny,0.6147703528404236
ceownik_00077-view04.png,ceownik,inny,0.7768184542655945
ceownik_00079-view03.png,ceownik,inny,0.7435102462768555
ceownik_00082-view01.png,ceownik,inny,0.7802535891532898
ceownik_00083-view01.png,ceownik,inny,0.9688689708709717
ceownik_00089-view02.png,ceownik,inny,0.7265991568565369
ceownik_00090-view01.png,ceownik,inny,0.7550156116485596
ceownik_00094-view05.png,ceownik,inny,0.6668318510055542
ceownik_00107-view04.png,ceownik,inny,0.5830530524253845
ceownik_00115-view01.png,ceownik,inny,0.9915435314178467
ceownik_00119-view05.png,ceownik,inny,0.9910066723823547
ceownik_00123-view05.png,ceownik,inny,0.9416472315788269
ceownik_00131-view04.png,ceownik,inny,0.9681393504142761
ceownik_00137-view02.png,ceownik,inny,0.8973830938339233
ceownik_00160-view01.png,ceownik,inny,0.9218146204948425
ceownik_00161-view04.png,ceownik,inny,0.641329288482666
ceownik_00165-view02.png,ceownik,inny,0.9307657480239868
ceownik_00174-view01.png,ceownik,inny,0.9673528075218201
ceownik_00174-view02.png,ceownik,inny,0.8304777145385742
ceownik_00187-view03.png,ceownik,inny,0.5737254619598389
ceownik_00190-view04.png,ceownik,inny,0.9668743014335632
ceownik_00192-view05.png,ceownik,inny,0.9941188097000122
ceownik_00218-view02.png,ceownik,inny,0.6720584630966187
ceownik_00222-view01.png,ceownik,inny,0.8897809982299805
ceownik_00223-view02.png,ceownik,inny,0.6520310640335083
ceownik_00224-view05.png,ceownik,inny,0.5935996770858765
ceownik_00230-view01.png,ceownik,inny,0.5032646059989929
ceownik_00235-view02.png,ceownik,inny,0.9891196489334106
ceownik_00237-view04.png,ceownik,inny,0.9110153913497925
ceownik_00239-view01.png,ceownik,inny,0.6154394745826721
ceownik_00240-view04.png,ceownik,inny,0.7585024833679199
ceownik_00241-view05.png,ceownik,inny,0.9445874094963074
dwuteownik_00001-view04.png,inny,ceownik,0.939632311463356
dwuteownik_00005-view04.png,inny,ceownik,0.9336223751306534
dwuteownik_00007-view01.png,inny,ceownik,0.5217599272727966
dwuteownik_00007-view03.png,inny,ceownik,0.901813231408596
dwuteownik_00008-view05.png,inny,ceownik,0.9959003552794456
dwuteownik_00009-view05.png,inny,ceownik,0.8727783262729645
dwuteownik_00010-view04.png,inny,ceownik,0.9831562079489231
dwuteownik_00014-view05.png,inny,ceownik,0.5486976802349091
dwuteownik_00021-view04.png,inny,ceownik,0.5260109901428223
dwuteownik_00024-view05.png,inny,ceownik,0.6753586530685425
dwuteownik_00026-view02.png,inny,ceownik,0.9956914470531046
dwuteownik_00030-view01.png,inny,ceownik,0.7636994272470474
dwuteownik_00035-view04.png,inny,ceownik,0.8062071353197098
dwuteownik_00040-view02.png,inny,ceownik,0.6658628284931183
dwuteownik_00041-view03.png,inny,ceownik,0.6228074729442596
dwuteownik_00041-view04.png,inny,ceownik,0.7427768111228943
dwuteownik_00042-view01.png,inny,ceownik,0.935931883752346
dwuteownik_00052-view04.png,inny,ceownik,0.9758620541542768
dwuteownik_00063-view02.png,inny,ceownik,0.6345576643943787
dwuteownik_00070-view01.png,inny,ceownik,0.7440221011638641
dwuteownik_00071-view05.png,inny,ceownik,0.7339805960655212
dwuteownik_00072-view04.png,inny,ceownik,0.9288483932614326
dwuteownik_00078-view02.png,inny,ceownik,0.8759256675839424
dwuteownik_00081-view05.png,inny,ceownik,0.9977056731004268
dwuteownik_00082-view02.png,inny,ceownik,0.9964346021879464
katownik_00001-view02.png,inny,ceownik,0.9603875167667866
katownik_00007-view04.png,inny,ceownik,0.7673262804746628
katownik_00017-view01.png,inny,ceownik,0.7457025349140167
katownik_00021-view04.png,inny,ceownik,0.8991318494081497
katownik_00023-view02.png,inny,ceownik,0.9961385515052825
katownik_00024-view03.png,inny,ceownik,0.789612740278244
katownik_00026-view01.png,inny,ceownik,0.6343307197093964
katownik_00031-view01.png,inny,ceownik,0.7155248820781708
katownik_00031-view03.png,inny,ceownik,0.9429128095507622
katownik_00042-view05.png,inny,ceownik,0.8072397708892822
katownik_00059-view02.png,inny,ceownik,0.6379032731056213
katownik_00066-view03.png,inny,ceownik,0.8324769735336304
katownik_00083-view04.png,inny,ceownik,0.6891815066337585
plaskownik_00001-view01.png,inny,ceownik,0.8864546865224838
plaskownik_00007-view04.png,inny,ceownik,0.9442019462585449
plaskownik_00014-view01.png,inny,ceownik,0.5506002604961395
plaskownik_00018-view04.png,inny,ceownik,0.9851911524310708
plaskownik_00019-view03.png,inny,ceownik,0.9943186636082828
plaskownik_00027-view05.png,inny,ceownik,0.9592762291431427
plaskownik_00034-view02.png,inny,ceownik,0.9910287167876959
plaskownik_00059-view04.png,inny,ceownik,0.9989142004633322
plaskownik_00075-view03.png,inny,ceownik,0.6174885332584381
plaskownik_00078-view02.png,inny,ceownik,0.6345789134502411
plaskownik_00078-view03.png,inny,ceownik,0.9981188869569451
plaskownik_00078-view05.png,inny,ceownik,0.5852130949497223
