Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00004-view03.png,ceownik,inny,0.8925333619117737
ceownik_00005-view01.png,ceownik,inny,0.8293133974075317
ceownik_00019-view02.png,ceownik,inny,0.9965816140174866
ceownik_00022-view03.png,ceownik,inny,0.8636588454246521
ceownik_00034-view02.png,ceownik,inny,0.61644047498703
ceownik_00039-view02.png,ceownik,inny,0.9770324230194092
ceownik_00053-view05.png,ceownik,inny,0.9801509380340576
ceownik_00054-view02.png,ceownik,inny,0.7682507038116455
ceownik_00055-view02.png,ceownik,inny,0.8106383681297302
ceownik_00055-view05.png,ceownik,inny,0.974595308303833
ceownik_00060-view04.png,ceownik,inny,0.999072790145874
ceownik_00062-view05.png,ceownik,inny,0.8293288946151733
ceownik_00065-view01.png,ceownik,inny,0.5039864778518677
ceownik_00065-view02.png,ceownik,inny,0.6795073747634888
ceownik_00067-view01.png,ceownik,inny,0.9991611242294312
ceownik_00075-view02.png,ceownik,inny,0.984190046787262
ceownik_00077-view02.png,ceownik,inny,0.6358591914176941
ceownik_00082-view03.png,ceownik,inny,0.6448138952255249
ceownik_00086-view05.png,ceownik,inny,0.9838431477546692
ceownik_00088-view04.png,ceownik,inny,0.6932180523872375
ceownik_00089-view05.png,ceownik,inny,0.9925470948219299
ceownik_00091-view03.png,ceownik,inny,0.9972859621047974
ceownik_00095-view04.png,ceownik,inny,0.6307466626167297
ceownik_00108-view02.png,ceownik,inny,0.8820692896842957
ceownik_00109-view01.png,ceownik,inny,0.9990254640579224
ceownik_00109-view03.png,ceownik,inny,0.7106431722640991
ceownik_00116-view05.png,ceownik,inny,0.7811408042907715
ceownik_00118-view03.png,ceownik,inny,0.7657410502433777
ceownik_00128-view01.png,ceownik,inny,0.7280915975570679
ceownik_00132-view05.png,ceownik,inny,0.8810607194900513
ceownik_00135-view02.png,ceownik,inny,0.9569305181503296
ceownik_00139-view03.png,ceownik,inny,0.6054122447967529
ceownik_00144-view05.png,ceownik,inny,0.9291718602180481
ceownik_00145-view05.png,ceownik,inny,0.9653478264808655
ceownik_00150-view01.png,ceownik,inny,0.5665218234062195
ceownik_00154-view04.png,ceownik,inny,0.7181292176246643
ceownik_00154-view05.png,ceownik,inny,0.8298651576042175
ceownik_00157-view05.png,ceownik,inny,0.9229419231414795
ceownik_00164-view04.png,ceownik,inny,0.9858906269073486
ceownik_00166-view03.png,ceownik,inny,0.9960479140281677
ceownik_00167-view04.png,ceownik,inny,0.9899231791496277
ceownik_00176-view02.png,ceownik,inny,0.9451496005058289
ceownik_00183-view03.png,ceownik,inny,0.9946163296699524
ceownik_00185-view03.png,ceownik,inny,0.9864598512649536
ceownik_00190-view03.png,ceownik,inny,0.9958261251449585
ceownik_00194-view02.png,ceownik,inny,0.8825829029083252
ceownik_00195-view01.png,ceownik,inny,0.969588041305542
ceownik_00195-view04.png,ceownik,inny,0.5471078753471375
ceownik_00205-view01.png,ceownik,inny,0.508133590221405
ceownik_00205-view04.png,ceownik,inny,0.987604022026062
ceownik_00211-view05.png,ceownik,inny,0.991992175579071
ceownik_00215-view05.png,ceownik,inny,0.5657229423522949
ceownik_00217-view05.png,ceownik,inny,0.9237748384475708
ceownik_00221-view01.png,ceownik,inny,0.5116773843765259
ceownik_00222-view05.png,ceownik,inny,0.9819637537002563
ceownik_00227-view04.png,ceownik,inny,0.7639598846435547
ceownik_00242-view04.png,ceownik,inny,0.9612051844596863
ceownik_00247-view04.png,ceownik,inny,0.9039384722709656
ceownik_00248-view03.png,ceownik,inny,0.9934595823287964
dwuteownik_00008-view01.png,inny,ceownik,0.5461613833904266
dwuteownik_00009-view01.png,inny,ceownik,0.8378854990005493
dwuteownik_00012-view04.png,inny,ceownik,0.9293827041983604
dwuteownik_00022-view04.png,inny,ceownik,0.9073531776666641
dwuteownik_00027-view05.png,inny,ceownik,0.8413827568292618
dwuteownik_00029-view04.png,inny,ceownik,0.999302654818166
dwuteownik_00035-view03.png,inny,ceownik,0.6936611831188202
dwuteownik_00039-view01.png,inny,ceownik,0.999639856046997
dwuteownik_00054-view02.png,inny,ceownik,0.7216535210609436
dwuteownik_00056-view03.png,inny,ceownik,0.5646454095840454
dwuteownik_00056-view05.png,inny,ceownik,0.7706607431173325
dwuteownik_00068-view02.png,inny,ceownik,0.8808411210775375
dwuteownik_00069-view04.png,inny,ceownik,0.768036738038063
dwuteownik_00069-view05.png,inny,ceownik,0.8902344554662704
dwuteownik_00071-view04.png,inny,ceownik,0.8170556873083115
dwuteownik_00072-view02.png,inny,ceownik,0.9849612070247531
dwuteownik_00074-view02.png,inny,ceownik,0.9916201811283827
dwuteownik_00079-view01.png,inny,ceownik,0.7395386099815369
dwuteownik_00079-view02.png,inny,ceownik,0.9316534772515297
katownik_00001-view03.png,inny,ceownik,0.5683294832706451
katownik_00003-view04.png,inny,ceownik,0.8633175641298294
katownik_00004-view03.png,inny,ceownik,0.5689757466316223
katownik_00021-view02.png,inny,ceownik,0.9346929341554642
katownik_00033-view05.png,inny,ceownik,0.9640493206679821
katownik_00037-view04.png,inny,ceownik,0.8092968910932541
katownik_00038-view01.png,inny,ceownik,0.9991936627775431
katownik_00039-view01.png,inny,ceownik,0.8784309923648834
katownik_00040-view01.png,inny,ceownik,0.9946952504105866
katownik_00046-view01.png,inny,ceownik,0.8754279240965843
katownik_00047-view03.png,inny,ceownik,0.9478088766336441
katownik_00055-view04.png,inny,ceownik,0.5940052568912506
katownik_00069-view04.png,inny,ceownik,0.8388909548521042
