Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00001-view05.png,ceownik,inny,0.9156043529510498
ceownik_00002-view01.png,ceownik,inny,0.9378963708877563
ceownik_00002-view03.png,ceownik,inny,0.9599878191947937
ceownik_00018-view01.png,ceownik,inny,0.9737336039543152
ceownik_00024-view01.png,ceownik,inny,0.8957836627960205
ceownik_00028-view02.png,ceownik,inny,0.9908044338226318
ceownik_00030-view05.png,ceownik,inny,0.9568591117858887
ceownik_00033-view02.png,ceownik,inny,0.9961685538291931
ceownik_00035-view01.png,ceownik,inny,0.6793071031570435
ceownik_00038-view04.png,ceownik,inny,0.5601024031639099
ceownik_00048-view05.png,ceownik,inny,0.9889928698539734
ceownik_00055-view01.png,ceownik,inny,0.9250283241271973
ceownik_00055-view03.png,ceownik,inny,0.9998615980148315
ceownik_00063-view01.png,ceownik,inny,0.9749370813369751
ceownik_00066-view05.png,ceownik,inny,0.81988126039505
ceownik_00067-view04.png,ceownik,inny,0.8918988108634949
ceownik_00070-view05.png,ceownik,inny,0.9110130071640015
ceownik_00078-view02.png,ceownik,inny,0.7226428389549255
ceownik_00078-view03.png,ceownik,inny,0.9140624403953552
ceownik_00080-view01.png,ceownik,inny,0.7507390379905701
ceownik_00083-view05.png,ceownik,inny,0.9925962686538696
ceownik_00085-view01.png,ceownik,inny,0.862687349319458
ceownik_00087-view05.png,ceownik,inny,0.9091219305992126
ceownik_00090-view02.png,ceownik,inny,0.7985743880271912
ceownik_00092-view04.png,ceownik,inny,0.9162241816520691
ceownik_00093-view01.png,ceownik,inny,0.8636747598648071
ceownik_00093-view02.png,ceownik,inny,0.9758131504058838
ceownik_00094-view01.png,ceownik,inny,0.9681136608123779
ceownik_00111-view03.png,ceownik,inny,0.557442843914032
ceownik_00120-view01.png,ceownik,inny,0.6969780921936035
ceownik_00122-view01.png,ceownik,inny,0.6122245788574219
ceownik_00124-view05.png,ceownik,inny,0.9806402921676636
ceownik_00125-view04.png,ceownik,inny,0.9833801984786987
ceownik_00127-view01.png,ceownik,inny,0.8207449913024902
ceownik_00133-view01.png,ceownik,inny,0.9865211248397827
ceownik_00134-view04.png,ceownik,inny,0.9142038226127625
ceownik_00137-view04.png,ceownik,inny,0.8690494298934937
ceownik_00149-view01.png,ceownik,inny,0.9999415874481201
ceownik_00156-view03.png,ceownik,inny,0.9988706707954407
ceownik_00156-view05.png,ceownik,inny,0.8969424962997437
ceownik_00162-view01.png,ceownik,inny,0.9887479543685913
ceownik_00173-view05.png,ceownik,inny,0.59246826171875
ceownik_00180-view01.png,ceownik,inny,0.6226484179496765
ceownik_00181-view05.png,ceownik,inny,0.9519062042236328
ceownik_00185-view02.png,ceownik,inny,0.9755405783653259
ceownik_00186-view03.png,ceownik,inny,0.817714512348175
ceownik_00189-view04.png,ceownik,inny,0.929434597492218
ceownik_00198-view04.png,ceownik,inny,0.8800658583641052
ceownik_00201-view03.png,ceownik,inny,0.7108193635940552
ceownik_00205-view02.png,ceownik,inny,0.9990589022636414
ceownik_00207-view01.png,ceownik,inny,0.5505364537239075
ceownik_00209-view05.png,ceownik,inny,0.7096161842346191
ceownik_00212-view03.png,ceownik,inny,0.6181363463401794
ceownik_00215-view04.png,ceownik,inny,0.9999042749404907
ceownik_00217-view01.png,ceownik,inny,0.8162227869033813
ceownik_00225-view03.png,ceownik,inny,0.8854511380195618
ceownik_00241-view02.png,ceownik,inny,0.8704379200935364
ceownik_00241-view04.png,ceownik,inny,0.999392032623291
dwuteownik_00005-view01.png,inny,ceownik,0.6631240844726562
dwuteownik_00007-view05.png,inny,ceownik,0.8334365636110306
dwuteownik_00008-view04.png,inny,ceownik,0.9340188577771187
dwuteownik_00011-view02.png,inny,ceownik,0.7519116848707199
dwuteownik_00012-view05.png,inny,ceownik,0.8781857863068581
dwuteownik_00023-view03.png,inny,ceownik,0.9069046750664711
dwuteownik_00027-view02.png,inny,ceownik,0.553949773311615
dwuteownik_00031-view03.png,inny,ceownik,0.99991370607313
dwuteownik_00033-view03.png,inny,ceownik,0.9823380131274462
dwuteownik_00036-view01.png,inny,ceownik,0.9914935529232025
dwuteownik_00041-view01.png,inny,ceownik,0.8507905155420303
dwuteownik_00045-view05.png,inny,ceownik,0.8358591496944427
dwuteownik_00046-view02.png,inny,ceownik,0.5724272429943085
dwuteownik_00046-view04.png,inny,ceownik,0.5614292323589325
dwuteownik_00051-view04.png,inny,ceownik,0.5946744084358215
dwuteownik_00058-view04.png,inny,ceownik,0.891891211271286
dwuteownik_00067-view01.png,inny,ceownik,0.9960037325508893
dwuteownik_00067-view05.png,inny,ceownik,0.8376938849687576
dwuteownik_00069-view02.png,inny,ceownik,0.9792570415884256
dwuteownik_00070-view04.png,inny,ceownik,0.6229321956634521
dwuteownik_00074-view03.png,inny,ceownik,0.9988289781613275
dwuteownik_00076-view04.png,inny,ceownik,0.5761370062828064
dwuteownik_00078-view04.png,inny,ceownik,0.8609900027513504
dwuteownik_00078-view05.png,inny,ceownik,0.9238705262541771
dwuteownik_00079-view04.png,inny,ceownik,0.9981538222637028
dwuteownik_00081-view04.png,inny,ceownik,0.7547150552272797
dwuteownik_00082-view01.png,inny,ceownik,0.992246363312006
dwuteownik_00082-view04.png,inny,ceownik,0.8465457409620285
dwuteownik_00083-view03.png,inny,ceownik,0.9182002618908882
katownik_00003-view03.png,inny,ceownik,0.9992029264685698
katownik_00004-view05.png,inny,ceownik,0.9988380167633295
katownik_00010-view03.png,inny,ceownik,0.7351604402065277
katownik_00011-view04.png,inny,ceownik,0.9291908442974091
katownik_00018-view02.png,inny,ceownik,0.5384048819541931
katownik_00024-view05.png,inny,ceownik,0.6395756900310516
katownik_00025-view01.png,inny,ceownik,0.9755546767264605
katownik_00026-view03.png,inny,ceownik,0.8253613710403442
katownik_00037-view05.png,inny,ceownik,0.9751608688384295
katownik_00049-view01.png,inny,ceownik,0.689022034406662
katownik_00052-view04.png,inny,ceownik,0.8155138343572617
katownik_00053-view01.png,inny,ceownik,0.9649135991930962
katownik_00054-view01.png,inny,ceownik,0.5380626916885376
katownik_00056-view04.png,inny,ceownik,0.8921312987804413
katownik_00057-view02.png,inny,ceownik,0.5562726855278015
katownik_00057-view04.png,inny,ceownik,0.6030137836933136
katownik_00067-view02.png,inny,ceownik,0.6729009747505188
