Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00053-view01.png,ceownik,plaskownik,0.042630725,0.004641635,0.06482708,0.000109953384,0.00013592576,0.88675195,0.00081825565,8.437207e-05
ceownik_00053-view04.png,ceownik,plaskownik,0.38058934,0.025190886,7.4217282e-06,1.6341113e-05,3.105442e-06,0.5941861,3.3943165e-06,3.3861431e-06
ceownik_00054-view04.png,ceownik,dwuteownik,0.04267313,0.95684147,1.690435e-05,8.579814e-06,1.9042433e-05,2.279699e-06,0.0003213818,0.000117363066
ceownik_00071-view04.png,ceownik,dwuteownik,0.440694,0.55904526,5.2894367e-05,5.322624e-06,3.5460885e-06,0.00010473615,9.29787e-05,1.2141867e-06
ceownik_00118-view04.png,ceownik,dwuteownik,0.4480397,0.55052936,3.878022e-05,7.722248e-06,6.388947e-06,0.0013414649,2.0013806e-06,3.4519122e-05
ceownik_00127-view03.png,ceownik,dwuteownik,0.07854753,0.9214477,3.5667034e-07,1.0889887e-06,2.8095099e-06,3.328084e-08,5.6211288e-08,5.24054e-07
ceownik_00194-view03.png,ceownik,dwuteownik,0.46233603,0.5325098,0.00155347,0.00049439707,0.0003398664,2.6494366e-05,0.0025427816,0.00019715971
ceownik_00222-view01.png,ceownik,dwuteownik,0.3395138,0.6595093,5.2892096e-06,6.0691224e-07,6.0915744e-07,2.3112233e-07,0.00091473287,5.5361e-05
dwuteownik_00068-view01.png,dwuteownik,ceownik,0.94469666,0.05527591,1.5340447e-06,8.5865616e-07,1.1978136e-06,6.8213094e-06,1.9346185e-06,1.5004456e-05
dwuteownik_00107-view02.png,dwuteownik,ceownik,0.54281527,0.45712724,4.144568e-05,7.968687e-08,1.9813492e-06,1.1062478e-05,5.930832e-07,2.3206974e-06
dwuteownik_00205-view01.png,dwuteownik,ceownik,0.9470966,0.05283594,4.100234e-05,2.2738315e-07,1.205575e-06,3.2340306e-06,2.0655923e-05,1.054155e-06
dwuteownik_00244-view02.png,dwuteownik,ceownik,0.5354126,0.46449763,8.202847e-05,6.8525713e-07,5.387259e-07,4.18963e-06,1.5771866e-06,7.099053e-07
katownik_00195-view01.png,katownik,plaskownik,0.094443634,9.267745e-06,0.1703054,5.1253637e-06,5.520947e-05,0.73465395,0.00049012294,3.7248912e-05
okragly_00024-view04.png,okragly,katownik,4.8684046e-07,3.856462e-09,0.9773647,7.3965525e-06,0.022625348,6.3263377e-07,3.435643e-07,1.1535999e-06
okragly_00236-view04.png,okragly,rura,9.883011e-06,2.5077857e-06,7.680783e-07,1.7926575e-06,0.1250439,1.6059704e-06,1.6404863e-05,0.8749232
profil_00075-view03.png,profil,ceownik,0.87091345,9.180708e-06,0.00050404965,8.240784e-05,9.352375e-06,0.00012318527,0.12832236,3.596844e-05
profil_00130-view03.png,profil,ceownik,0.92883295,0.0067393957,0.0026497205,0.00010071122,1.5465039e-05,0.0018540659,0.059358828,0.00044891078
