Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00001-view03.png,ceownik,plaskownik,0.15080562,3.1889379e-06,6.9999815e-06,3.3516777e-08,1.701136e-07,0.84918135,1.6927247e-06,9.738427e-07
ceownik_00025-view02.png,ceownik,dwuteownik,0.15292965,0.84644014,0.00011676228,1.9677196e-05,0.0001554207,0.00030082042,7.762975e-06,2.9720948e-05
ceownik_00068-view01.png,ceownik,plaskownik,0.17828561,0.00011978582,0.00012171605,3.3195174e-06,1.6396196e-05,0.8214299,1.0856423e-05,1.24884455e-05
ceownik_00068-view03.png,ceownik,plaskownik,0.4312144,0.01086395,0.007978101,2.2265363e-06,6.4721767e-06,0.5493198,0.0004873296,0.00012765941
ceownik_00140-view03.png,ceownik,katownik,0.035399456,0.00033633455,0.9642081,1.0083604e-06,7.971595e-07,2.5507923e-05,1.761253e-05,1.1092829e-05
ceownik_00223-view04.png,ceownik,dwuteownik,0.3421978,0.63728625,0.015778048,0.0011809494,0.0024867288,9.029727e-05,0.00061686663,0.00036302625
ceownik_00242-view02.png,ceownik,dwuteownik,0.088917986,0.9110657,1.0583376e-05,9.311018e-08,1.659695e-06,1.3900028e-06,2.3902364e-06,1.7802049e-07
ceownik_00244-view02.png,ceownik,dwuteownik,0.33197215,0.6654815,0.00036236504,0.0019233228,8.927688e-06,3.305279e-05,5.3750664e-05,0.00016490486
ceownik_00247-view03.png,ceownik,profil,0.051690955,0.011724439,1.3074361e-05,5.12005e-05,3.2345981e-06,6.0648767e-06,0.93600804,0.0005029796
dwuteownik_00021-view03.png,dwuteownik,ceownik,0.92296636,0.06520185,0.00034109247,0.00023588918,1.6417656e-05,0.0015978521,0.009619653,2.0840875e-05
dwuteownik_00068-view04.png,dwuteownik,ceownik,0.85447955,0.1455027,3.8690396e-06,2.8267988e-07,2.5962029e-08,1.2694115e-05,4.8957145e-07,3.6722602e-07
dwuteownik_00069-view01.png,dwuteownik,ceownik,0.920655,0.04800381,1.606045e-05,0.00010228733,0.0004827582,0.00020769371,0.023506498,0.007025923
dwuteownik_00077-view03.png,dwuteownik,ceownik,0.98501426,0.014984106,6.1225927e-07,1.3897284e-08,6.743473e-10,6.18585e-07,3.824809e-07,1.886798e-08
kwadratowy_00057-view04.png,kwadratowy,ceownik,0.83738315,0.14115675,2.7586193e-05,0.009532598,1.0054611e-05,0.01170148,3.921548e-05,0.00014917649
kwadratowy_00241-view04.png,kwadratowy,katownik,1.5643776e-05,8.707612e-08,0.9547837,0.0445243,0.00030530817,1.31098e-05,0.00035762924,3.110795e-07
okragly_00171-view04.png,okragly,kwadratowy,0.0021805705,0.016286466,0.0125789475,0.4986827,0.084697835,0.0008494353,0.36041132,0.024312777
plaskownik_00019-view03.png,plaskownik,ceownik,0.563556,4.179721e-05,3.859381e-05,9.4282683e-07,3.592025e-07,0.43635288,1.5523224e-06,7.8098155e-06
profil_00080-view04.png,profil,ceownik,0.9582196,7.196512e-05,5.2387753e-05,2.7440283e-05,1.0724096e-05,3.4345344e-06,0.04160659,7.817951e-06
profil_00239-view02.png,profil,rura,0.0047892,0.00012604559,0.0040925913,0.0014323601,0.0003465882,0.0007077658,0.30017218,0.68833333
rura_00041-view03.png,rura,profil,4.278805e-06,2.6929305e-09,7.065882e-08,1.0556411e-06,1.4166566e-06,3.044347e-06,0.5371646,0.46282554
rura_00224-view04.png,rura,profil,6.803151e-09,1.1122416e-09,6.874623e-08,4.0108748e-07,1.5739809e-06,1.7134433e-08,0.9989035,0.0010944656
