Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00002-view04.png,ceownik,inny,0.8273279070854187
ceownik_00004-view03.png,ceownik,inny,0.9998249411582947
ceownik_00049-view03.png,ceownik,inny,0.974570095539093
ceownik_00053-view02.png,ceownik,inny,0.9355456829071045
ceownik_00058-view01.png,ceownik,inny,0.6480267643928528
ceownik_00058-view02.png,ceownik,inny,0.9045516848564148
ceownik_00069-view01.png,ceownik,inny,0.9997289776802063
ceownik_00069-view03.png,ceownik,inny,0.8092900514602661
ceownik_00074-view03.png,ceownik,inny,0.7004151940345764
ceownik_00079-view01.png,ceownik,inny,0.720501184463501
ceownik_00079-view02.png,ceownik,inny,0.865944504737854
ceownik_00081-view01.png,ceownik,inny,0.7789654731750488
ceownik_00086-view04.png,ceownik,inny,0.9735469222068787
ceownik_00112-view02.png,ceownik,inny,0.8194447755813599
ceownik_00142-view03.png,ceownik,inny,0.8621675968170166
ceownik_00147-view03.png,ceownik,inny,0.5659233927726746
ceownik_00156-view01.png,ceownik,inny,0.5264822840690613
ceownik_00156-view03.png,ceownik,inny,0.82517009973526
ceownik_00161-view02.png,ceownik,inny,0.5930820107460022
ceownik_00161-view04.png,ceownik,inny,0.9984442591667175
ceownik_00169-view02.png,ceownik,inny,0.9693949818611145
ceownik_00169-view03.png,ceownik,inny,0.990678071975708
ceownik_00183-view04.png,ceownik,inny,0.9418715834617615
ceownik_00192-view04.png,ceownik,inny,0.5829115509986877
ceownik_00216-view02.png,ceownik,inny,0.5789092183113098
ceownik_00223-view01.png,ceownik,inny,0.7858180999755859
ceownik_00225-view03.png,ceownik,inny,0.8664941787719727
ceownik_00235-view04.png,ceownik,inny,0.5994687080383301
dwuteownik_00011-view03.png,inny,ceownik,0.9857850875705481
dwuteownik_00011-view04.png,inny,ceownik,0.9719058182090521
dwuteownik_00012-view02.png,inny,ceownik,0.8207105249166489
dwuteownik_00015-view04.png,inny,ceownik,0.9517121389508247
dwuteownik_00020-view03.png,inny,ceownik,0.7946455031633377
dwuteownik_00026-view04.png,inny,ceownik,0.756778284907341
dwuteownik_00027-view01.png,inny,ceownik,0.7566611915826797
dwuteownik_00027-view02.png,inny,ceownik,0.9981390186585486
dwuteownik_00029-view03.png,inny,ceownik,0.9965544119477272
dwuteownik_00033-view04.png,inny,ceownik,0.5782791376113892
dwuteownik_00041-view04.png,inny,ceownik,0.6812434196472168
dwuteownik_00042-view02.png,inny,ceownik,0.8323375433683395
dwuteownik_00043-view02.png,inny,ceownik,0.8721861094236374
dwuteownik_00055-view02.png,inny,ceownik,0.935201920568943
dwuteownik_00067-view02.png,inny,ceownik,0.9656539671123028
dwuteownik_00069-view01.png,inny,ceownik,0.9657999202609062
dwuteownik_00071-view02.png,inny,ceownik,0.9511447064578533
dwuteownik_00076-view03.png,inny,ceownik,0.6663343906402588
dwuteownik_00081-view03.png,inny,ceownik,0.8967578709125519
katownik_00008-view04.png,inny,ceownik,0.8753906935453415
katownik_00015-view04.png,inny,ceownik,0.9764664862304926
katownik_00023-view04.png,inny,ceownik,0.9682235717773438
katownik_00039-view01.png,inny,ceownik,0.8922912403941154
katownik_00039-view03.png,inny,ceownik,0.8195376098155975
katownik_00049-view03.png,inny,ceownik,0.9210585132241249
katownik_00061-view04.png,inny,ceownik,0.8592642098665237
katownik_00066-view04.png,inny,ceownik,0.6989189684391022
plaskownik_00065-view01.png,inny,ceownik,0.588806539773941
