Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00001-view01.png,ceownik,inny,0.9540530443191528
ceownik_00005-view04.png,ceownik,inny,0.9830013513565063
ceownik_00006-view02.png,ceownik,inny,0.9480405449867249
ceownik_00006-view03.png,ceownik,inny,0.6413784623146057
ceownik_00012-view03.png,ceownik,inny,0.5793565511703491
ceownik_00014-view04.png,ceownik,inny,0.7003814578056335
ceownik_00038-view02.png,ceownik,inny,0.5857545137405396
ceownik_00049-view02.png,ceownik,inny,0.9910346865653992
ceownik_00067-view02.png,ceownik,inny,0.8505393862724304
ceownik_00067-view04.png,ceownik,inny,0.9972323775291443
ceownik_00068-view01.png,ceownik,inny,0.5177938342094421
ceownik_00073-view01.png,ceownik,inny,0.9224424958229065
ceownik_00074-view02.png,ceownik,inny,0.827789306640625
ceownik_00083-view01.png,ceownik,inny,0.8388132452964783
ceownik_00093-view01.png,ceownik,inny,0.5331383943557739
ceownik_00122-view01.png,ceownik,inny,0.7416759133338928
ceownik_00125-view03.png,ceownik,inny,0.572102963924408
ceownik_00140-view02.png,ceownik,inny,0.6121051907539368
ceownik_00140-view03.png,ceownik,inny,0.6421225666999817
ceownik_00155-view02.png,ceownik,inny,0.8944287300109863
ceownik_00167-view03.png,ceownik,inny,0.8549807667732239
ceownik_00196-view02.png,ceownik,inny,0.9080427885055542
ceownik_00220-view03.png,ceownik,inny,0.5079118013381958
ceownik_00235-view03.png,ceownik,inny,0.5483771562576294
ceownik_00236-view01.png,ceownik,inny,0.526968240737915
dwuteownik_00004-view01.png,inny,ceownik,0.7582348138093948
dwuteownik_00004-view03.png,inny,ceownik,0.6789975762367249
dwuteownik_00006-view02.png,inny,ceownik,0.7928580343723297
dwuteownik_00007-view01.png,inny,ceownik,0.7726475745439529
dwuteownik_00007-view02.png,inny,ceownik,0.7858773022890091
dwuteownik_00007-view03.png,inny,ceownik,0.8269153833389282
dwuteownik_00010-view01.png,inny,ceownik,0.9574701935052872
dwuteownik_00010-view04.png,inny,ceownik,0.5174228847026825
dwuteownik_00013-view01.png,inny,ceownik,0.7462901771068573
dwuteownik_00018-view04.png,inny,ceownik,0.9331267327070236
dwuteownik_00021-view01.png,inny,ceownik,0.9841365143656731
dwuteownik_00021-view02.png,inny,ceownik,0.7059062421321869
dwuteownik_00023-view01.png,inny,ceownik,0.8160502016544342
dwuteownik_00023-view03.png,inny,ceownik,0.66836217045784
dwuteownik_00025-view01.png,inny,ceownik,0.5922740995883942
dwuteownik_00025-view04.png,inny,ceownik,0.94825679063797
dwuteownik_00026-view01.png,inny,ceownik,0.886943593621254
dwuteownik_00026-view02.png,inny,ceownik,0.8479920327663422
dwuteownik_00027-view03.png,inny,ceownik,0.9057334885001183
dwuteownik_00040-view04.png,inny,ceownik,0.9984631610568613
dwuteownik_00048-view04.png,inny,ceownik,0.5582194030284882
dwuteownik_00053-view03.png,inny,ceownik,0.7317483723163605
dwuteownik_00064-view01.png,inny,ceownik,0.9007908627390862
dwuteownik_00072-view03.png,inny,ceownik,0.6651643812656403
dwuteownik_00074-view01.png,inny,ceownik,0.8760957941412926
dwuteownik_00075-view03.png,inny,ceownik,0.8874096497893333
dwuteownik_00076-view04.png,inny,ceownik,0.9934518504887819
dwuteownik_00078-view03.png,inny,ceownik,0.6870514452457428
dwuteownik_00079-view02.png,inny,ceownik,0.8683599084615707
dwuteownik_00080-view01.png,inny,ceownik,0.699915736913681
dwuteownik_00082-view03.png,inny,ceownik,0.9169245809316635
dwuteownik_00084-view01.png,inny,ceownik,0.8479080498218536
katownik_00006-view03.png,inny,ceownik,0.5799620449542999
katownik_00020-view01.png,inny,ceownik,0.5483671724796295
katownik_00022-view01.png,inny,ceownik,0.6393398940563202
katownik_00032-view01.png,inny,ceownik,0.9432228058576584
katownik_00040-view03.png,inny,ceownik,0.8794941380620003
katownik_00044-view04.png,inny,ceownik,0.6763207614421844
katownik_00045-view04.png,inny,ceownik,0.8302509635686874
katownik_00049-view02.png,inny,ceownik,0.7991777658462524
katownik_00052-view04.png,inny,ceownik,0.5915312767028809
katownik_00057-view02.png,inny,ceownik,0.5164774358272552
katownik_00070-view04.png,inny,ceownik,0.8425222337245941
katownik_00079-view01.png,inny,ceownik,0.5381946265697479
katownik_00081-view02.png,inny,ceownik,0.7889233380556107
katownik_00083-view04.png,inny,ceownik,0.9713870193809271
plaskownik_00018-view02.png,inny,ceownik,0.9894894231110811
plaskownik_00019-view02.png,inny,ceownik,0.9930712250061333
plaskownik_00065-view02.png,inny,ceownik,0.6390326023101807
plaskownik_00083-view04.png,inny,ceownik,0.9508515000343323
