Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00053-view03.png,ceownik,inny,0.9748329520225525
ceownik_00069-view04.png,ceownik,inny,0.5880642533302307
ceownik_00166-view04.png,ceownik,inny,0.9652907252311707
ceownik_00247-view02.png,ceownik,inny,0.9712597131729126
dwuteownik_00016-view03.png,inny,ceownik,0.6177189946174622
dwuteownik_00020-view04.png,inny,ceownik,0.5364508330821991
dwuteownik_00046-view02.png,inny,ceownik,0.5595769286155701
dwuteownik_00068-view01.png,inny,ceownik,0.9742939807474613
dwuteownik_00070-view02.png,inny,ceownik,0.8213172852993011
dwuteownik_00070-view03.png,inny,ceownik,0.7206119000911713
dwuteownik_00071-view01.png,inny,ceownik,0.8738888949155807
dwuteownik_00077-view04.png,inny,ceownik,0.7917629927396774
dwuteownik_00079-view03.png,inny,ceownik,0.9990235863951966
katownik_00004-view01.png,inny,ceownik,0.70771524310112
