Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
ceownik_00063-view04.png,ceownik,inny,0.6407181024551392
ceownik_00068-view02.png,ceownik,inny,0.695391833782196
ceownik_00093-view02.png,ceownik,inny,0.6360509991645813
ceownik_00172-view02.png,ceownik,inny,0.6828896999359131
dwuteownik_00038-view03.png,inny,ceownik,0.5800580978393555
dwuteownik_00049-view04.png,inny,ceownik,0.9273173958063126
dwuteownik_00068-view04.png,inny,ceownik,0.5139333605766296
dwuteownik_00079-view04.png,inny,ceownik,0.6671427488327026
katownik_00003-view03.png,inny,ceownik,0.6202956438064575
katownik_00005-view01.png,inny,ceownik,0.8710913360118866
