Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratory,okragly,plaskownik,profil,rura
3660f314369719c4bf3d662239424900.jpg,ceownik,profil,8.035461e-07,4.0841577e-08,3.487537e-06,1.4480605e-05,3.8797904e-08,2.9029772e-07,0.9999808,1.6411406e-08
6c069df8e9a49f5c3a3c4b625b6172c5.jpg,ceownik,katownik,0.0056894775,1.7753533e-05,0.9939413,1.2870646e-07,1.05880034e-07,0.00014066955,0.0002104651,1.780938e-08
756da83942a0bf99f065af830520.jpg,ceownik,katownik,0.0001769115,1.8389992e-05,0.50010026,1.9128868e-06,3.2909535e-05,2.506037e-06,0.49966645,6.9508155e-07
84c2c81a4529b7a160f1f5203495.jpg,ceownik,katownik,0.00074944925,1.47243945e-05,0.98807937,6.354445e-08,1.6967573e-06,5.8874724e-05,0.011080104,1.5604488e-05
a5ee3c39428090aad892e857e91a.jpg,ceownik,profil,0.0017435302,0.002142375,0.18089071,0.0006222398,0.006759053,0.00016900766,0.8072534,0.0004196347
c1aff72344caa3b4efd84da622c5.jpg,ceownik,katownik,0.00032583153,9.091323e-05,0.99944216,7.148244e-05,5.5850346e-06,3.9732295e-06,5.982694e-05,1.9462087e-07
ce943_1.jpg,ceownik,profil,9.111469e-07,0.00011421709,3.66427e-05,6.109147e-05,2.1755015e-05,9.929751e-07,0.999754,1.0392658e-05
CEOWNIK GORĄCY.jpg,ceownik,kwadratory,6.771828e-06,1.1904671e-08,6.694386e-05,0.9995223,8.175997e-08,6.23509e-05,0.00034145731,3.1924656e-09
ceownik-25x25x2-5.jpg,ceownik,dwuteownik,0.0013210379,0.9974191,0.0012575624,1.1258888e-07,2.6725058e-07,6.925295e-08,1.8696041e-06,5.9860895e-08
Ceownik-Aluminiowy-20mm-x-20mm-x-2mm-dl-2mb.jpg,ceownik,katownik,3.523893e-06,1.3859971e-08,0.9999964,3.917584e-11,1.5315912e-09,1.2917527e-09,2.334949e-08,7.404277e-12
ceownik-aluminiowy-40x30x3dlug10-mb.jpg,ceownik,katownik,0.12971087,3.8849862e-07,0.8698934,4.1671473e-07,2.6778551e-08,2.085506e-06,0.00039291327,4.0647127e-10
ceownik-gw-unp-40x20x5-s235jr-ar.jpg,ceownik,profil,0.0004083405,1.167103e-05,0.00040323404,0.0006032358,0.003157691,0.0057794256,0.988269,0.001367485
ceownik-ocynkowany.jpg,ceownik,katownik,0.12203295,0.08888948,0.52270526,0.016554918,0.00013986342,0.24950668,0.00016785611,3.0359702e-06
Ceownik-perforowany-40x15x2.jpg,ceownik,katownik,0.016749283,3.8241296e-07,0.9216431,9.442701e-06,7.222869e-07,4.7625954e-06,0.061583307,9.065822e-06
Ceowniki-UNP.jpg,ceownik,katownik,0.11709371,0.0011118868,0.88061196,3.8076055e-06,3.9371357e-06,1.258542e-05,0.0011620381,1.5016448e-07
ceowniki.jpg,ceownik,profil,0.0586466,0.00485636,0.3992113,0.00047410242,0.023464393,0.0004805156,0.49056455,0.022302184
320152_1.jpg,katownik,okragly,0.008782611,0.00055877364,0.018882215,0.001553364,0.8991305,7.266348e-05,0.068425074,0.0025947227
626609_1.jpg,katownik,ceownik,0.82449996,0.06679513,0.05106347,0.00015757953,6.195487e-05,0.053851955,0.0035667259,3.2128141e-06
cd0b794d4248b6f17a6789cfabde.jpg,katownik,okragly,0.000883218,0.0003736249,0.00554896,0.00027936377,0.99086857,2.7370956e-05,0.00020963406,0.001809327
DV005-ppic_Stahlwinkel_verzinkt_0.jpg,katownik,ceownik,0.43056118,0.04227749,0.38653895,0.0101119075,0.0011465529,0.03324738,0.046322476,0.04979403
katownik-stalowy-200x100mm-sosnowiec-482609475.jpg,katownik,profil,3.4439552e-05,0.0032976442,0.000827708,0.000105993306,2.1676966e-05,4.2041815e-05,0.99540555,0.00026494573
katownik-stalowy-50x50-482609346.jpg,katownik,profil,0.06546803,0.31578076,0.08774369,0.014145574,0.031145582,0.0013858418,0.46502167,0.019308832
Katowniki-katownik-stalowy-z-g-15x15x2-1000mm.jpg,katownik,profil,0.00090568914,0.0007223955,0.3588322,5.411287e-05,0.0017619304,0.000994758,0.6279359,0.008792978
Katownik_stalowy_Fola_gladki_40_x_40_x_2_mm_3_m-922099-23817.jpg,katownik,okragly,0.23965028,0.00050934503,0.110673405,0.00023121563,0.44858354,0.00090486085,0.19478185,0.004665503
Kątownik-stalowy-STK20-stal-szlifowana.jpg,katownik,dwuteownik,0.006023411,0.71778697,0.011498299,0.00012842072,0.000508653,0.25289688,0.011071488,8.589104e-05
main.jpg,katownik,ceownik,0.7235346,0.0014169989,0.2740579,7.133263e-08,2.6672765e-07,2.5600887e-06,0.0009820156,5.5934333e-06
www-remontibudowa-pl-UNICELL-297232-31.jpg,katownik,profil,0.08634082,3.9135262e-05,0.021437513,1.6396423e-05,0.049551718,0.00045370022,0.839828,0.002332702
1.jpg,kwadratory,katownik,0.002744817,3.064365e-05,0.8242576,0.004946293,8.547087e-05,0.052949153,0.11486878,0.00011731473
10x10.jpg,kwadratory,plaskownik,0.0038829502,0.00046161993,0.020635523,0.33791173,0.0031527367,0.3773848,0.25642943,0.00014118222
ff22e384406887e1a868dd8a5571.jpg,kwadratory,profil,0.007558773,0.00025288467,0.00070052344,0.002019002,5.293219e-05,0.0016444452,0.9872866,0.00048472336
main.jpg,kwadratory,profil,0.0051163435,4.019762e-06,0.0044846726,0.00016942846,1.132087e-05,0.022156322,0.9680489,9.089723e-06
p6373-pret-kwadratowy-10x10-1m-stalowy-lakier.jpg,kwadratory,profil,0.00028528358,6.8261734e-06,0.009157453,0.00047531055,0.0003810018,0.008353196,0.98132485,1.6201195e-05
pret-kwadratowy-g-w-12-s235jr.jpg,kwadratory,profil,5.2713347e-07,2.982387e-08,6.018428e-07,9.001612e-05,9.778623e-07,8.246639e-07,0.9999069,1.0147491e-07
pret-kwadratowy-ko-30x30-mm-dlug-05-mb.jpg,kwadratory,plaskownik,0.0020467655,0.0012181905,0.0017835896,0.23228633,0.0012823059,0.49424174,0.2670339,0.00010715912
PRET-KWADRATOWY-STALOWY-CZARNY-STAL-14X14.jpg,kwadratory,profil,0.00029316274,4.003129e-06,9.2361486e-05,0.0009541557,6.377365e-05,0.0017831213,0.9968047,4.6487403e-06
31cKRToLGIL-_AC_SY1000_.jpg,okragly,rura,0.00083437253,0.00080687506,0.04011451,0.00024405363,0.035010345,0.005540005,0.040915385,0.8765344
main.jpg,okragly,profil,0.0017851021,0.005711041,0.009937461,0.0004430309,0.006498868,0.00012786465,0.9466892,0.028807534
pret-okragly-big_top.jpg,okragly,profil,0.0027977873,8.6210384e-05,0.0020127427,0.0023655393,0.058108177,0.00019262047,0.549193,0.3852439
8430908bcd17808add3459b34c98c429.jpg,plaskownik,profil,0.0005352701,1.4366201e-05,0.00630619,0.0011348522,2.5691885e-05,0.4912058,0.5004065,0.0003713968
e3d2ece8b38ca1722bad58ca4d5b4b1c.jpg,plaskownik,katownik,0.001277741,3.1781776e-06,0.97982717,1.2886998e-05,2.2401528e-06,0.018704528,0.00017229283,8.688293e-08
image-s (1).jpg,plaskownik,kwadratory,0.0041240677,0.029197056,0.058718562,0.7086789,0.059447292,0.055102333,0.07212524,0.0126065165
main (3).jpg,plaskownik,katownik,0.039669942,0.006242187,0.8700861,4.841802e-05,5.7804056e-05,0.031938575,0.051862366,9.4544004e-05
main.jpg,plaskownik,ceownik,0.48995644,0.0011343503,0.11153126,0.00017099193,0.0003992226,0.028161801,0.36734626,0.0012996705
plaskownik-stalowy.jpg,plaskownik,katownik,0.0005629467,9.731262e-06,0.9833403,1.3183391e-06,4.0524623e-07,0.014512449,0.0015727886,3.7376758e-08
f3lPZ8FiS6gLABvjAK3N5jEkPwAHr1Uujs3vUytFq24EcLKN2XTS718ztPOx.jpg,rura,okragly,7.051522e-05,3.026413e-05,0.0015292956,3.5817426e-05,0.8059537,2.9828474e-05,0.0012492406,0.19110137
