fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00002-view04.png,ceownik,dwuteownik,0.14493982,0.76335293,0.01612003,0.075587206
ceownik_00004-view01.png,ceownik,dwuteownik,0.24433139,0.55397475,0.058528256,0.14316563
ceownik_00005-view03.png,ceownik,dwuteownik,0.046558466,0.8261585,0.012368999,0.11491404
ceownik_00015-view01.png,ceownik,dwuteownik,0.17808206,0.8165314,0.0018053718,0.0035811502
ceownik_00035-view01.png,ceownik,dwuteownik,0.34813067,0.6018639,0.0005804926,0.049425002
ceownik_00035-view03.png,ceownik,dwuteownik,0.24327198,0.6275473,0.00018637975,0.1289943
ceownik_00050-view02.png,ceownik,dwuteownik,0.19083017,0.78016466,0.0024267985,0.026578391
ceownik_00055-view02.png,ceownik,dwuteownik,0.12976827,0.6211571,0.039857704,0.20921688
ceownik_00063-view02.png,ceownik,plaskownik,0.14256772,0.039831243,0.014341521,0.80325943
ceownik_00067-view01.png,ceownik,dwuteownik,0.07893973,0.9144367,0.0019679312,0.0046555903
ceownik_00075-view03.png,ceownik,dwuteownik,0.14933763,0.791027,0.00020725132,0.059428032
ceownik_00077-view03.png,ceownik,dwuteownik,0.1625399,0.80412996,0.0042337547,0.029096397
dwuteownik_00020-view01.png,dwuteownik,ceownik,0.6589009,0.3119163,0.0049716034,0.024211185
dwuteownik_00033-view02.png,dwuteownik,plaskownik,0.007450641,0.41555905,0.0001119694,0.57687837
dwuteownik_00083-view01.png,dwuteownik,ceownik,0.96613455,0.023925552,0.0046523004,0.0052876757
dwuteownik_00083-view03.png,dwuteownik,ceownik,0.9347375,0.055251017,0.0031628816,0.0068486123
katownik_00003-view01.png,katownik,dwuteownik,0.11674708,0.7261823,0.09372869,0.06334192
katownik_00005-view04.png,katownik,plaskownik,0.2755646,0.10751647,0.18882252,0.42809635
katownik_00010-view04.png,katownik,plaskownik,0.004866748,0.0018180662,0.0029279934,0.99038714
katownik_00011-view01.png,katownik,plaskownik,0.027537566,0.019806035,0.09890483,0.8537515
katownik_00017-view04.png,katownik,plaskownik,0.07936153,0.11510499,0.20438464,0.60114884
plaskownik_00089-view03.png,plaskownik,dwuteownik,0.32660827,0.36258876,0.010583907,0.300219
plaskownik_00109-view04.png,plaskownik,dwuteownik,0.0724462,0.50836146,0.08779847,0.3313938
plaskownik_00127-view02.png,plaskownik,dwuteownik,0.13008691,0.64782774,0.036215097,0.1858702
plaskownik_00165-view01.png,plaskownik,dwuteownik,0.0790822,0.5252202,0.035113133,0.36058444
plaskownik_00188-view01.png,plaskownik,dwuteownik,0.13917552,0.6743982,0.037353177,0.14907306
