fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00018-view01.png,ceownik,dwuteownik,0.06401517,0.8038752,0.009064271,0.12304531
ceownik_00018-view04.png,ceownik,dwuteownik,0.41018486,0.46517903,0.0055530667,0.11908301
ceownik_00063-view03.png,ceownik,plaskownik,0.16375948,0.0062089777,0.00024832215,0.8297833
ceownik_00072-view03.png,ceownik,dwuteownik,0.11233665,0.67465174,0.012439812,0.20057179
dwuteownik_00015-view03.png,dwuteownik,plaskownik,0.07041148,0.08325156,0.0016886926,0.8446483
dwuteownik_00016-view03.png,dwuteownik,plaskownik,0.07014534,0.08252437,0.0016664976,0.84566385
dwuteownik_00017-view03.png,dwuteownik,plaskownik,0.06994849,0.085263364,0.0016432743,0.8431449
dwuteownik_00024-view03.png,dwuteownik,plaskownik,0.02694744,0.11324465,0.00045678503,0.85935116
dwuteownik_00042-view01.png,dwuteownik,plaskownik,0.028427664,0.13803348,0.0005023924,0.8330365
dwuteownik_00046-view01.png,dwuteownik,plaskownik,0.023097746,0.050745223,5.1916548e-05,0.9261051
dwuteownik_00062-view03.png,dwuteownik,plaskownik,0.28226894,0.186053,0.01792573,0.5137524
dwuteownik_00077-view04.png,dwuteownik,plaskownik,0.027144024,0.40348765,0.00024691908,0.5691214
katownik_00001-view04.png,katownik,ceownik,0.34372774,0.121911496,0.21979734,0.31456348
katownik_00004-view04.png,katownik,plaskownik,0.19768547,0.023285652,0.16152266,0.61750627
katownik_00016-view01.png,katownik,plaskownik,0.1729234,0.028242132,0.053450122,0.7453844
katownik_00017-view02.png,katownik,ceownik,0.39271545,0.06956658,0.18448362,0.35323432
katownik_00018-view03.png,katownik,ceownik,0.2755333,0.21643975,0.25082862,0.2571983
katownik_00019-view03.png,katownik,plaskownik,0.05482449,0.0048903124,0.109437816,0.83084744
katownik_00020-view02.png,katownik,plaskownik,0.20293249,0.13880578,0.07631874,0.58194304
katownik_00023-view04.png,katownik,plaskownik,0.2153287,0.017029943,0.01208605,0.7555554
