fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00015-view03.png,ceownik,katownik,0.27032128,0.044521026,0.40703568,0.27812198
ceownik_00018-view01.png,ceownik,dwuteownik,0.22280651,0.7758747,9.564741e-05,0.001223177
ceownik_00018-view04.png,ceownik,dwuteownik,0.25399482,0.70118946,0.0067000487,0.038115673
ceownik_00048-view01.png,ceownik,dwuteownik,0.4104622,0.49129122,0.033230115,0.06501648
ceownik_00051-view02.png,ceownik,plaskownik,0.24712135,0.04175076,0.17211044,0.53901744
ceownik_00051-view04.png,ceownik,katownik,0.27119604,0.046946675,0.40342516,0.27843216
ceownik_00059-view01.png,ceownik,dwuteownik,0.2523734,0.2658859,0.24176495,0.23997577
ceownik_00063-view03.png,ceownik,plaskownik,0.034620084,0.0014236887,0.00029052238,0.9636657
ceownik_00066-view04.png,ceownik,katownik,0.2714019,0.1693163,0.29540452,0.26387724
ceownik_00072-view03.png,ceownik,dwuteownik,0.32850608,0.6621777,0.0017923831,0.0075238175
ceownik_00076-view01.png,ceownik,katownik,0.27662155,0.07275001,0.371626,0.27900243
ceownik_00076-view02.png,ceownik,katownik,0.2606803,0.02729666,0.3970724,0.3149507
ceownik_00076-view03.png,ceownik,plaskownik,0.2453451,0.11373816,0.18387455,0.4570422
dwuteownik_00015-view03.png,dwuteownik,plaskownik,0.003800759,0.015575466,6.646815e-05,0.9805573
dwuteownik_00016-view03.png,dwuteownik,plaskownik,0.0038013516,0.0154498285,6.66632e-05,0.98068213
dwuteownik_00017-view03.png,dwuteownik,plaskownik,0.0038142172,0.015666487,6.689555e-05,0.9804524
dwuteownik_00024-view03.png,dwuteownik,plaskownik,0.012613995,0.09395346,0.012210004,0.8812226
dwuteownik_00042-view01.png,dwuteownik,plaskownik,0.013135075,0.09180195,0.0134658255,0.8815971
dwuteownik_00046-view01.png,dwuteownik,plaskownik,0.0008196108,0.0029005685,1.4344135e-06,0.99627835
katownik_00004-view04.png,katownik,plaskownik,0.20175952,0.012358831,0.14295176,0.64293
katownik_00017-view01.png,katownik,plaskownik,0.26762944,0.053081073,0.32544905,0.3538404
katownik_00019-view03.png,katownik,plaskownik,0.06596625,0.00025447842,0.12897429,0.804805
katownik_00023-view04.png,katownik,plaskownik,0.01354539,0.08745741,0.009083574,0.8899136
