fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00002-view01.png,ceownik,plaskownik,0.22639258,0.20994906,0.10007967,0.46357876
ceownik_00003-view01.png,ceownik,plaskownik,0.13558222,0.10545771,0.039246265,0.71971375
ceownik_00052-view01.png,ceownik,dwuteownik,0.32336602,0.4712357,0.13903327,0.06636504
ceownik_00055-view01.png,ceownik,plaskownik,0.2911892,0.06825537,0.024890216,0.6156652
ceownik_00074-view03.png,ceownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
dwuteownik_00007-view03.png,dwuteownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
dwuteownik_00011-view03.png,dwuteownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
dwuteownik_00012-view01.png,dwuteownik,plaskownik,0.25458235,0.25922534,0.21878995,0.26740238
dwuteownik_00021-view02.png,dwuteownik,ceownik,0.69865453,0.0087510105,0.021234531,0.27135986
dwuteownik_00022-view02.png,dwuteownik,ceownik,0.6772751,0.011980027,0.027015101,0.28372973
dwuteownik_00022-view04.png,dwuteownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
dwuteownik_00024-view02.png,dwuteownik,plaskownik,0.14212868,0.1529388,0.0078413235,0.6970913
dwuteownik_00029-view03.png,dwuteownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
dwuteownik_00054-view03.png,dwuteownik,plaskownik,0.25716025,0.2623019,0.20507704,0.27546078
dwuteownik_00057-view03.png,dwuteownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
dwuteownik_00060-view01.png,dwuteownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
dwuteownik_00060-view03.png,dwuteownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
dwuteownik_00063-view02.png,dwuteownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
dwuteownik_00076-view03.png,dwuteownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
katownik_00003-view04.png,katownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
katownik_00005-view03.png,katownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
katownik_00007-view03.png,katownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
katownik_00009-view02.png,katownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
katownik_00009-view04.png,katownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
katownik_00017-view03.png,katownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
katownik_00019-view02.png,katownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
katownik_00021-view04.png,katownik,plaskownik,0.24986954,0.25372535,0.24206983,0.2543353
katownik_00023-view02.png,katownik,ceownik,0.3197867,0.18892704,0.20222129,0.289065
