Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,plaskownik
ceownik_00020-view01.png,ceownik,dwuteownik,0.17455268,0.8004906,0.024142588,0.0008140496
ceownik_00201-view04.png,ceownik,plaskownik,0.009716749,0.03885964,0.022502102,0.9289215
ceownik_00169-view02.png,ceownik,dwuteownik,0.4747745,0.5236147,0.0006081514,0.001002658
ceownik_00174-view01.png,ceownik,plaskownik,0.1718439,0.05711047,0.00039014246,0.77065545
ceownik_00156-view02.png,ceownik,plaskownik,0.4186292,0.1371455,0.002427734,0.44179764
ceownik_00147-view02.png,ceownik,plaskownik,0.18844542,0.042059105,0.07650785,0.6929876
ceownik_00237-view05.png,ceownik,dwuteownik,0.13709234,0.80815405,0.01243434,0.042319342
ceownik_00095-view03.png,ceownik,dwuteownik,0.3285895,0.5243742,0.1432476,0.003788767
ceownik_00090-view05.png,ceownik,dwuteownik,0.43095845,0.5332075,0.025651267,0.010182791
ceownik_00111-view01.png,ceownik,dwuteownik,0.19852747,0.5155486,0.16791199,0.11801196
ceownik_00151-view03.png,ceownik,dwuteownik,0.44431153,0.54253495,0.004708189,0.00844526
ceownik_00140-view05.png,ceownik,dwuteownik,0.037986454,0.68566966,0.12828507,0.14805886
ceownik_00013-view02.png,ceownik,katownik,0.19726995,0.007035316,0.79560584,8.884727e-05
ceownik_00050-view01.png,ceownik,dwuteownik,0.2745471,0.6615249,0.06256329,0.0013647628
ceownik_00205-view03.png,ceownik,dwuteownik,0.32092988,0.4438753,0.23142818,0.0037665677
ceownik_00213-view03.png,ceownik,katownik,0.13974005,0.044806227,0.4173716,0.39808217
ceownik_00053-view04.png,ceownik,plaskownik,0.3672772,0.0071901125,0.01874707,0.6067856
ceownik_00156-view01.png,ceownik,plaskownik,0.0385794,0.01142607,0.00020145661,0.9497931
ceownik_00180-view03.png,ceownik,dwuteownik,0.02484786,0.9746664,0.00023887835,0.0002467443
ceownik_00194-view03.png,ceownik,dwuteownik,0.06890599,0.8821813,0.048254266,0.0006584587
ceownik_00227-view04.png,ceownik,katownik,0.019083617,0.14034985,0.78863376,0.05193281
ceownik_00055-view02.png,ceownik,dwuteownik,0.26394823,0.35707778,0.059153367,0.31982064
ceownik_00083-view03.png,ceownik,katownik,0.06918941,0.0274005,0.9025815,0.00082862226
ceownik_00242-view03.png,ceownik,katownik,0.30268085,0.036868088,0.48279214,0.17765899
ceownik_00091-view05.png,ceownik,katownik,0.35170573,0.13379866,0.51350135,0.0009943186
ceownik_00136-view03.png,ceownik,plaskownik,0.3893667,0.00246796,0.04517525,0.56299007
ceownik_00067-view05.png,ceownik,plaskownik,0.008293432,0.0027386697,0.00020680352,0.988761
ceownik_00237-view03.png,ceownik,plaskownik,0.15638469,0.25556222,0.015157135,0.57289594
ceownik_00178-view02.png,ceownik,dwuteownik,0.25806743,0.52877563,0.2106538,0.0025030936
ceownik_00067-view04.png,ceownik,plaskownik,0.002969269,0.00046879175,0.00011813622,0.9964438
ceownik_00145-view02.png,ceownik,dwuteownik,0.22748074,0.7716306,0.000880134,8.575659e-06
ceownik_00189-view05.png,ceownik,dwuteownik,0.17027748,0.7363248,0.038420927,0.05497683
ceownik_00163-view05.png,ceownik,plaskownik,0.37713417,0.007451253,0.007131291,0.6082832
ceownik_00076-view05.png,ceownik,katownik,0.01062309,0.0007240885,0.987636,0.0010167866
ceownik_00241-view01.png,ceownik,katownik,0.1571165,0.06933021,0.7654508,0.008102547
ceownik_00131-view03.png,ceownik,dwuteownik,0.09386781,0.6256326,0.23402111,0.046478506
ceownik_00121-view02.png,ceownik,dwuteownik,0.41897756,0.5365491,0.04397659,0.0004967341
ceownik_00125-view05.png,ceownik,katownik,0.3437434,0.102701634,0.51739824,0.036156647
ceownik_00139-view01.png,ceownik,plaskownik,0.39802733,0.022547048,0.05931573,0.52010983
ceownik_00238-view03.png,ceownik,dwuteownik,0.1412576,0.7998324,0.056995835,0.001914151
ceownik_00079-view02.png,ceownik,katownik,0.272808,0.0842394,0.6421529,0.0007997329
ceownik_00134-view04.png,ceownik,katownik,0.35073248,0.029066684,0.61658525,0.0036155928
ceownik_00051-view04.png,ceownik,dwuteownik,0.18013994,0.8090793,0.007441567,0.0033392208
ceownik_00169-view04.png,ceownik,dwuteownik,0.49476367,0.49696988,0.0027514058,0.00551509
ceownik_00174-view05.png,ceownik,plaskownik,0.046009798,0.003541905,1.5991563e-05,0.95043236
ceownik_00091-view01.png,ceownik,plaskownik,0.30613217,0.19555403,0.060693897,0.4376199
ceownik_00140-view02.png,ceownik,dwuteownik,0.05257545,0.86060953,0.039130636,0.04768441
ceownik_00082-view01.png,ceownik,dwuteownik,0.45781285,0.52868146,0.01340794,9.774015e-05
ceownik_00005-view01.png,ceownik,dwuteownik,0.088405184,0.54999644,0.35987777,0.0017206379
ceownik_00054-view05.png,ceownik,plaskownik,0.28534356,0.24830893,0.11530751,0.35103998
ceownik_00210-view02.png,ceownik,dwuteownik,0.04572215,0.94778144,0.006455413,4.0932322e-05
ceownik_00004-view01.png,ceownik,dwuteownik,0.108765945,0.7164094,0.09058581,0.084238864
ceownik_00087-view02.png,ceownik,katownik,0.0974335,0.00900791,0.88834244,0.005216183
ceownik_00051-view03.png,ceownik,dwuteownik,0.27038726,0.7122253,0.017352995,3.4495595e-05
dwuteownik_00238-view02.png,dwuteownik,ceownik,0.834705,0.0921527,0.00043701613,0.07270535
dwuteownik_00043-view05.png,dwuteownik,katownik,0.033842515,0.07850272,0.74044234,0.14721245
dwuteownik_00129-view01.png,dwuteownik,katownik,0.06330601,0.29243383,0.44265524,0.20160495
