Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00018-view03.png,ceownik,dwuteownik,0.36615518,0.6337917,5.317176e-05,5.4329497e-12,3.8806017e-11,3.608538e-08,1.9489542e-10,1.2581313e-09
ceownik_00067-view01.png,ceownik,dwuteownik,0.080948256,0.9189105,2.6293175e-05,2.9643841e-08,9.1998356e-07,0.000113024245,8.8145674e-07,1.1172904e-07
ceownik_00127-view04.png,ceownik,dwuteownik,0.4658046,0.5341953,8.125623e-08,1.1614854e-11,1.0495943e-12,1.1761056e-10,2.25524e-08,4.170285e-10
ceownik_00213-view01.png,ceownik,katownik,0.075933486,4.656388e-06,0.9239802,1.1941628e-07,6.2140636e-08,7.965183e-05,5.472537e-07,1.3836483e-06
dwuteownik_00004-view01.png,dwuteownik,ceownik,0.65680325,0.3420774,0.001114332,6.1205725e-07,1.7915761e-06,5.9674653e-07,4.7465787e-07,1.5607011e-06
dwuteownik_00021-view04.png,dwuteownik,ceownik,0.98574036,0.00998261,4.4242447e-06,1.0017748e-05,2.189879e-05,0.0042265123,7.3344972e-06,6.7850738e-06
dwuteownik_00043-view02.png,dwuteownik,ceownik,0.6763076,0.29846394,0.025053086,6.232915e-07,2.851819e-07,0.00017385877,1.6451873e-08,5.2688114e-07
dwuteownik_00043-view03.png,dwuteownik,ceownik,0.8679366,0.100497015,0.031544596,1.9231491e-08,2.2409395e-08,2.173841e-05,1.2468365e-10,1.813564e-08
dwuteownik_00046-view02.png,dwuteownik,ceownik,0.6546193,0.34374866,0.0016320609,3.2268528e-12,5.532068e-13,1.222158e-10,2.1706067e-10,2.4391131e-08
dwuteownik_00046-view03.png,dwuteownik,ceownik,0.6985124,0.06898087,0.2325067,4.729884e-10,1.7143589e-09,4.7377625e-08,8.024808e-10,3.672333e-08
dwuteownik_00070-view03.png,dwuteownik,ceownik,0.91879874,0.08119107,2.6223408e-06,4.1561155e-09,7.096269e-09,1.4243259e-06,2.3213206e-06,3.7593722e-06
dwuteownik_00106-view03.png,dwuteownik,ceownik,0.70667195,0.29326472,6.337007e-05,2.6274573e-12,5.6840204e-13,6.237507e-10,1.9614737e-09,1.055797e-09
dwuteownik_00147-view04.png,dwuteownik,ceownik,0.5260673,0.47393245,1.6961306e-07,9.251795e-15,2.6091952e-15,3.2758416e-12,5.951176e-11,4.3462378e-12
dwuteownik_00169-view03.png,dwuteownik,ceownik,0.52981967,0.46440127,0.0008839255,1.158642e-05,7.07624e-05,0.000692441,0.0023175604,0.0018027341
dwuteownik_00172-view02.png,dwuteownik,ceownik,0.9679844,0.032015596,2.5406988e-09,2.2478204e-12,2.1703825e-13,8.928946e-12,1.8128314e-09,2.3600726e-11
dwuteownik_00172-view04.png,dwuteownik,ceownik,0.9758985,0.024101233,2.3420554e-07,6.0603225e-09,3.0233746e-10,7.679146e-10,1.8776484e-08,1.1064532e-09
dwuteownik_00184-view04.png,dwuteownik,ceownik,0.9426872,0.057299554,1.2175433e-05,4.8991506e-08,4.004256e-08,8.9657044e-07,2.2530234e-08,1.3734602e-08
dwuteownik_00198-view01.png,dwuteownik,katownik,0.09667309,0.00016316556,0.9031636,2.1240256e-09,5.784345e-10,5.095431e-08,1.3816852e-08,1.9610045e-08
dwuteownik_00212-view04.png,dwuteownik,ceownik,0.80521125,0.19467947,0.00010923949,2.785933e-16,1.3379703e-16,1.966585e-13,3.38866e-13,2.7231445e-10
dwuteownik_00216-view01.png,dwuteownik,ceownik,0.8588312,0.14081499,0.00034914317,1.3034903e-08,1.688742e-07,4.1435824e-06,4.145772e-08,3.964279e-07
dwuteownik_00242-view04.png,dwuteownik,ceownik,0.8597712,0.14022617,2.678673e-06,2.4338019e-13,7.7067893e-13,2.2420071e-10,4.7548214e-09,5.70426e-10
kwadratowy_00081-view04.png,kwadratowy,plaskownik,8.922826e-05,6.902962e-12,4.526743e-09,0.0024524508,1.3249398e-09,0.9974583,1.3918533e-08,7.987072e-09
plaskownik_00107-view01.png,plaskownik,kwadratowy,2.5093098e-07,5.580459e-14,5.47357e-13,0.9231232,1.8415779e-10,0.07687658,1.3366012e-12,2.935661e-11
profil_00239-view01.png,profil,plaskownik,0.25544357,0.00018711788,0.031423885,0.00030123602,9.9539284e-05,0.37240085,0.33577088,0.004372976
