Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00002-view02.png,ceownik,katownik,0.0833388,2.380382e-06,0.9166582,7.272494e-10,1.8058246e-07,1.4321164e-07,1.7399152e-07,9.0202273e-10
ceownik_00002-view04.png,ceownik,katownik,0.08318556,6.3503808e-06,0.916807,2.0965023e-09,5.315775e-07,3.1638461e-07,2.5774656e-07,1.5753642e-09
ceownik_00038-view04.png,ceownik,katownik,0.44084477,2.155913e-07,0.55794156,3.898478e-09,1.7235703e-08,0.0012132913,9.504314e-08,4.6316792e-08
ceownik_00065-view01.png,ceownik,dwuteownik,0.115993164,0.8839249,8.120599e-05,5.982351e-08,3.289534e-07,1.6307841e-07,1.9623664e-07,2.714057e-08
ceownik_00069-view01.png,ceownik,dwuteownik,0.071992636,0.92605776,0.0005544965,6.824391e-06,7.155823e-06,3.6686015e-05,0.0013383894,5.976486e-06
ceownik_00069-view03.png,ceownik,dwuteownik,0.048155382,0.9518245,3.989914e-06,4.1037012e-07,3.366649e-07,9.362936e-06,6.0690345e-06,4.1379284e-08
ceownik_00077-view03.png,ceownik,plaskownik,0.06259731,4.2873144e-05,1.8615068e-05,1.1137763e-05,1.9171057e-07,0.9373247,5.1053707e-06,4.27862e-08
ceownik_00175-view04.png,ceownik,dwuteownik,0.40858063,0.5914181,1.0503784e-06,1.14410925e-08,2.056234e-09,1.0665873e-09,1.8065806e-07,3.3086928e-10
ceownik_00198-view02.png,ceownik,katownik,0.2175203,0.00085926644,0.40856278,0.011032013,0.0070519634,0.05124023,0.30167922,0.0020542094
ceownik_00221-view04.png,ceownik,dwuteownik,0.1452406,0.85475874,6.3137963e-07,1.2618809e-08,7.0868325e-09,4.0448025e-08,5.043179e-08,3.205263e-10
ceownik_00225-view03.png,ceownik,dwuteownik,0.16040868,0.8395913,3.5470755e-08,3.9320888e-10,4.2062706e-10,1.2207221e-08,3.0132232e-09,2.3364973e-11
dwuteownik_00004-view03.png,dwuteownik,ceownik,0.97799164,0.01826151,5.5729456e-06,3.1291358e-05,0.0032719243,1.1183716e-05,3.1029344e-05,0.00039587417
dwuteownik_00013-view02.png,dwuteownik,katownik,0.0013057475,0.002231819,0.99645585,1.4001322e-10,1.3460203e-08,4.887392e-09,6.3219422e-06,2.3434426e-07
dwuteownik_00014-view03.png,dwuteownik,katownik,0.0005626308,0.00025605672,0.99917966,3.249418e-11,3.4423002e-09,3.5237844e-09,1.5983936e-06,6.284477e-08
dwuteownik_00015-view02.png,dwuteownik,katownik,0.033241805,0.026373358,0.94038093,6.8967894e-09,5.4803007e-08,4.3764746e-08,2.8849786e-06,9.81382e-07
dwuteownik_00025-view04.png,dwuteownik,profil,0.01712626,0.0025306665,3.0675358e-06,0.00032899313,8.110007e-06,3.7885565e-07,0.9800013,1.1879882e-06
dwuteownik_00043-view01.png,dwuteownik,ceownik,0.5132005,0.47907498,0.0073813037,2.9715065e-06,4.7391277e-05,0.00019641357,9.1942704e-05,4.4548246e-06
dwuteownik_00067-view04.png,dwuteownik,ceownik,0.7711185,0.20133735,0.025740463,0.00044362256,0.000115370756,0.0003906459,0.0007568898,9.723839e-05
dwuteownik_00091-view02.png,dwuteownik,ceownik,0.66362154,0.33365107,0.0025967218,7.713132e-06,5.4173356e-06,8.5414824e-05,3.0072883e-05,2.024048e-06
dwuteownik_00134-view03.png,dwuteownik,ceownik,0.8509639,0.14900516,1.7757151e-06,2.3725343e-05,2.6791346e-07,4.2669076e-06,7.4808713e-07,1.9029243e-07
dwuteownik_00135-view02.png,dwuteownik,ceownik,0.6848974,0.31348756,0.0010184383,8.781647e-08,7.274467e-06,1.1737247e-06,0.0005877956,2.7701898e-07
dwuteownik_00149-view02.png,dwuteownik,ceownik,0.5788842,0.41974065,0.0013704643,2.3977696e-08,5.0560867e-08,3.1236155e-08,4.527111e-06,2.6942555e-08
dwuteownik_00153-view01.png,dwuteownik,ceownik,0.6215536,0.37723625,0.0011428543,3.1925765e-07,1.7258839e-06,4.6435125e-06,6.0111728e-05,4.8228264e-07
dwuteownik_00157-view01.png,dwuteownik,ceownik,0.78133583,0.21866393,2.740728e-07,1.598322e-10,2.8017524e-10,9.1828566e-11,6.1595014e-09,1.08327436e-11
dwuteownik_00196-view03.png,dwuteownik,ceownik,0.5563701,0.44161928,0.0019729529,8.628634e-07,1.6788563e-05,9.11361e-07,1.7069475e-05,2.0672423e-06
dwuteownik_00198-view03.png,dwuteownik,ceownik,0.7439273,0.06931322,0.1866848,1.5070625e-06,3.0972307e-05,2.347178e-06,3.3440192e-05,6.3662023e-06
dwuteownik_00213-view03.png,dwuteownik,ceownik,0.93581855,0.063516006,5.2271702e-05,0.00019984966,5.41849e-06,8.307048e-06,0.00039774767,1.8615178e-06
katownik_00022-view01.png,katownik,ceownik,0.8879514,1.0600257e-08,0.11201055,2.6184395e-08,4.8794275e-09,3.804501e-05,4.5636375e-09,8.1319135e-10
katownik_00173-view03.png,katownik,dwuteownik,0.025785254,0.8931984,0.08090824,3.8963526e-07,5.6350065e-05,1.0627049e-06,3.8372626e-05,1.1964338e-05
katownik_00195-view04.png,katownik,plaskownik,0.00016200084,2.7717439e-08,0.088552386,4.8197965e-08,1.0078828e-07,0.9112844,9.1345856e-07,6.170837e-08
kwadratowy_00057-view01.png,kwadratowy,ceownik,0.5890699,0.041838348,4.990493e-12,0.36747503,8.217256e-07,0.0009879195,0.0006279778,7.1790867e-09
kwadratowy_00142-view01.png,kwadratowy,ceownik,0.6715944,0.002263203,1.0937627e-07,0.19079958,0.00016548569,1.6878366e-05,0.13515763,2.734433e-06
plaskownik_00158-view03.png,plaskownik,ceownik,0.65596193,0.07404947,5.523166e-06,0.00060496037,0.00030306273,0.26823574,0.0006991671,0.00014004426
profil_00139-view04.png,profil,ceownik,0.60214317,0.052320268,4.556538e-05,1.0026668e-05,0.000101003316,1.0651216e-05,0.34536272,6.670518e-06
rura_00164-view01.png,rura,okragly,3.6941106e-10,7.0548825e-14,7.350615e-09,4.9979763e-11,0.55563205,7.768658e-12,1.1917074e-05,0.444356
