Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,kwadratowy,okragly,plaskownik,profil,rura
ceownik_00054-view04.png,ceownik,dwuteownik,0.11094364,0.88905495,1.3488749e-06,1.9022692e-10,1.2966935e-09,7.9455414e-10,2.463187e-08,8.4917207e-10
ceownik_00127-view01.png,ceownik,dwuteownik,0.32328784,0.6767114,5.516471e-07,2.6116043e-08,6.6898526e-10,2.1183357e-09,1.45935e-07,8.01194e-11
ceownik_00145-view03.png,ceownik,profil,0.03362342,1.336134e-06,7.2560183e-06,5.692635e-05,1.7332364e-06,9.11331e-07,0.96630836,4.5730017e-10
ceownik_00173-view04.png,ceownik,dwuteownik,0.39503962,0.60495985,5.9753785e-07,1.7054285e-11,3.4624068e-10,1.2689548e-09,6.956194e-09,7.708452e-11
ceownik_00201-view04.png,ceownik,katownik,0.3177966,0.048391648,0.6303502,0.0009228565,5.80631e-05,0.0016504468,0.00078436447,4.5921744e-05
ceownik_00211-view01.png,ceownik,dwuteownik,0.2746235,0.7253757,6.742133e-07,1.1811091e-09,2.4487834e-09,3.650062e-09,4.2321457e-08,5.76698e-10
dwuteownik_00033-view04.png,dwuteownik,ceownik,0.7147154,0.28527573,2.6938526e-06,2.6627964e-07,2.5861992e-08,5.365142e-06,2.4608508e-07,2.8278876e-07
dwuteownik_00046-view04.png,dwuteownik,ceownik,0.9112775,0.07005816,0.009576751,0.008970164,1.04308965e-05,6.871083e-05,3.763234e-05,7.381388e-07
dwuteownik_00067-view02.png,dwuteownik,ceownik,0.5787036,0.4212821,1.2485086e-05,2.7112834e-09,2.4890483e-09,1.1832839e-06,3.9343445e-07,2.533756e-07
dwuteownik_00067-view03.png,dwuteownik,ceownik,0.9392771,0.060564503,1.1726476e-05,3.921068e-05,2.4015123e-06,0.0001035671,7.1052847e-07,7.298755e-07
dwuteownik_00068-view01.png,dwuteownik,ceownik,0.9236558,0.07634418,8.197573e-12,1.1537202e-09,1.6940662e-13,1.5058389e-11,9.66812e-11,6.603927e-13
dwuteownik_00070-view02.png,dwuteownik,ceownik,0.59376186,0.40623164,1.3270497e-06,2.0467565e-08,1.5145933e-08,3.4051293e-06,1.633422e-06,1.2771287e-07
dwuteownik_00070-view04.png,dwuteownik,ceownik,0.9647248,0.03527501,1.3583069e-08,6.062273e-08,1.3402524e-10,1.04307276e-07,7.9184765e-09,2.1801267e-09
dwuteownik_00108-view04.png,dwuteownik,ceownik,0.78875566,0.21124417,5.2678284e-10,1.8194001e-08,1.4484525e-10,4.2899226e-11,1.9019598e-07,6.1987425e-12
dwuteownik_00124-view03.png,dwuteownik,ceownik,0.5075206,0.49247944,1.4340038e-08,1.6039883e-11,1.4654336e-12,1.3548348e-11,7.837893e-12,5.1294906e-12
dwuteownik_00132-view02.png,dwuteownik,ceownik,0.52235746,0.4776387,3.890473e-09,3.777991e-06,1.2477361e-10,1.6931764e-09,2.681522e-08,5.6902594e-11
dwuteownik_00134-view02.png,dwuteownik,ceownik,0.96722376,0.032710556,5.1186476e-08,6.503995e-05,1.4126456e-08,1.0658151e-07,4.0384643e-07,8.908297e-11
dwuteownik_00172-view01.png,dwuteownik,ceownik,0.76027197,0.23972805,3.286846e-13,1.07180886e-13,2.5661454e-15,3.2392332e-14,1.1288695e-12,5.9052982e-18
dwuteownik_00191-view04.png,dwuteownik,ceownik,0.80174935,0.19825053,9.397721e-08,8.20784e-09,2.8569516e-10,1.7767848e-08,2.2294504e-08,5.4290487e-12
dwuteownik_00198-view04.png,dwuteownik,ceownik,0.9618154,0.038184505,1.9056749e-08,2.8931872e-08,4.145552e-10,2.232865e-08,1.17045476e-08,2.2889317e-11
dwuteownik_00213-view01.png,dwuteownik,ceownik,0.941142,0.058009814,0.00013020895,0.00055862183,1.5891756e-05,7.875749e-06,0.0001355362,5.2317354e-08
dwuteownik_00224-view04.png,dwuteownik,ceownik,0.51567495,0.4843246,3.902926e-07,4.922068e-09,1.580923e-10,1.7561358e-09,1.09126354e-07,6.8664435e-10
dwuteownik_00244-view02.png,dwuteownik,ceownik,0.6795764,0.32042316,1.7931087e-10,4.6409372e-07,5.6123214e-11,1.2596698e-09,1.0455325e-09,1.7267056e-11
katownik_00187-view04.png,katownik,ceownik,0.79593045,0.0011537556,0.20290796,2.0749157e-08,1.8917744e-08,5.49534e-08,7.675121e-06,2.1145125e-08
katownik_00229-view03.png,katownik,plaskownik,0.0006842856,7.2793135e-08,1.2681433e-05,0.0002248824,1.0939196e-06,0.9990753,1.6607331e-06,2.0118178e-09
profil_00134-view03.png,profil,ceownik,0.6302615,0.0013013154,3.0269099e-05,0.014799638,2.8464325e-05,0.0053632515,0.34821537,1.6741645e-07
profil_00231-view02.png,profil,ceownik,0.6135761,0.0019005,0.00085517124,3.6440753e-05,3.3361573e-06,1.0494681e-06,0.3836272,1.07138376e-07
