Nazwa pliku,Klasa rzeczywista,Klasa predykowana,ceownik,dwuteownik,katownik,plaskownik
ceownik_00001-view05.png,ceownik,dwuteownik,0.1257603,0.87422913,2.1460916e-07,1.0275361e-05
ceownik_00002-view01.png,ceownik,dwuteownik,0.20244937,0.74131113,0.015983878,0.04025561
ceownik_00002-view03.png,ceownik,dwuteownik,0.28241208,0.71709555,5.9422488e-05,0.00043292876
ceownik_00017-view02.png,ceownik,dwuteownik,0.41232294,0.52539825,1.38890055e-05,0.06226488
ceownik_00018-view01.png,ceownik,dwuteownik,0.30479556,0.6952039,2.5943825e-07,2.1566149e-07
ceownik_00020-view02.png,ceownik,plaskownik,0.35160223,0.1765605,0.036923155,0.43491408
ceownik_00020-view04.png,ceownik,katownik,0.16209061,0.0057767,0.83213127,1.4037386e-06
ceownik_00020-view05.png,ceownik,dwuteownik,0.073497795,0.92360467,0.002500635,0.00039690072
ceownik_00028-view02.png,ceownik,plaskownik,0.13339546,0.06313848,0.3201719,0.4832942
ceownik_00028-view05.png,ceownik,dwuteownik,0.19221406,0.8075168,0.0002691322,1.4962606e-22
ceownik_00030-view05.png,ceownik,dwuteownik,0.27356148,0.6646656,0.0548579,0.006915061
ceownik_00037-view04.png,ceownik,dwuteownik,0.27615967,0.7171684,0.006671987,6.3411515e-10
ceownik_00038-view01.png,ceownik,plaskownik,0.16276804,0.0055385786,0.0015258628,0.83016753
ceownik_00038-view04.png,ceownik,dwuteownik,0.40699807,0.5901154,0.0014185276,0.0014679289
ceownik_00042-view01.png,ceownik,dwuteownik,0.18055345,0.81798255,0.0011560721,0.0003079541
ceownik_00046-view02.png,ceownik,katownik,0.29051158,0.02149899,0.68756515,0.00042435245
ceownik_00047-view02.png,ceownik,dwuteownik,0.36315882,0.5881173,0.04872391,3.9787924e-09
ceownik_00048-view01.png,ceownik,dwuteownik,0.3551259,0.64414555,0.0007284629,9.3432426e-08
ceownik_00048-view05.png,ceownik,dwuteownik,0.2671219,0.73260814,0.00026974236,2.2171878e-07
ceownik_00049-view05.png,ceownik,dwuteownik,0.08755558,0.9124441,3.6412078e-07,3.7642086e-18
ceownik_00050-view01.png,ceownik,dwuteownik,0.3206012,0.6728195,0.0065783653,9.907732e-07
ceownik_00051-view01.png,ceownik,dwuteownik,0.021525655,0.9761949,0.001701437,0.00057789683
ceownik_00055-view01.png,ceownik,plaskownik,2.153399e-05,0.0053817555,5.19339e-06,0.9945914
ceownik_00057-view01.png,ceownik,katownik,0.109610215,0.0011712805,0.8892181,3.7976307e-07
ceownik_00063-view01.png,ceownik,dwuteownik,0.33894658,0.51946867,0.1272253,0.014359468
ceownik_00067-view03.png,ceownik,dwuteownik,0.24144296,0.758555,1.9436902e-06,2.397019e-08
ceownik_00067-view04.png,ceownik,plaskownik,0.010732429,0.013695819,0.009156423,0.96641535
ceownik_00068-view01.png,ceownik,dwuteownik,0.04711921,0.70294935,2.3732626e-07,0.2499312
ceownik_00074-view02.png,ceownik,dwuteownik,0.0134609435,0.98653877,3.1136565e-07,3.854243e-09
ceownik_00080-view01.png,ceownik,dwuteownik,0.18653837,0.81146884,0.0019927397,1.1164878e-12
ceownik_00081-view03.png,ceownik,dwuteownik,0.07777556,0.65083337,0.27139103,1.259299e-08
ceownik_00081-view05.png,ceownik,dwuteownik,0.27384034,0.72560847,0.00043587,0.00011527865
ceownik_00082-view04.png,ceownik,dwuteownik,0.44903204,0.48334527,0.067619845,2.8349398e-06
ceownik_00083-view05.png,ceownik,dwuteownik,0.07850544,0.92147803,1.647834e-05,1.8220934e-08
ceownik_00084-view03.png,ceownik,dwuteownik,0.28454325,0.58915305,0.1259515,0.0003522267
ceownik_00085-view01.png,ceownik,plaskownik,0.0007564171,0.0014692924,0.0022402762,0.99553406
ceownik_00087-view04.png,ceownik,katownik,0.07379877,0.041896116,0.8802044,0.004100719
ceownik_00087-view05.png,ceownik,dwuteownik,0.10937669,0.6169975,0.19946513,0.07416069
ceownik_00088-view05.png,ceownik,katownik,0.18421376,0.27199292,0.543765,2.8339475e-05
ceownik_00090-view02.png,ceownik,dwuteownik,0.42987713,0.50190204,0.06565381,0.0025669606
ceownik_00098-view01.png,ceownik,dwuteownik,0.15156232,0.8037298,0.044707835,3.476411e-08
ceownik_00101-view05.png,ceownik,dwuteownik,0.30246493,0.69636196,0.0011723175,8.582068e-07
ceownik_00111-view01.png,ceownik,katownik,0.0148139605,0.08496348,0.90009886,0.00012372382
ceownik_00114-view03.png,ceownik,dwuteownik,0.34599292,0.6388932,0.0151138995,9.144596e-10
ceownik_00116-view02.png,ceownik,dwuteownik,0.31402802,0.6850756,0.0008963515,5.8351485e-08
ceownik_00117-view04.png,ceownik,dwuteownik,0.18255576,0.8172349,0.00020933384,3.1820678e-11
ceownik_00118-view01.png,ceownik,dwuteownik,0.21230131,0.77135384,0.016344836,4.0866993e-10
ceownik_00122-view05.png,ceownik,dwuteownik,0.39817166,0.5996866,0.0021417667,6.610125e-10
ceownik_00125-view04.png,ceownik,dwuteownik,0.27210334,0.71818495,0.009710483,1.1566298e-06
ceownik_00127-view01.png,ceownik,katownik,0.0054132696,0.00087739644,0.9937091,2.4750025e-07
ceownik_00128-view03.png,ceownik,dwuteownik,0.2105417,0.78838736,0.0010593154,1.1622371e-05
ceownik_00129-view01.png,ceownik,dwuteownik,0.09142057,0.9085683,9.067309e-06,2.0216664e-06
ceownik_00131-view03.png,ceownik,dwuteownik,0.30992007,0.5315288,0.15693694,0.0016142285
ceownik_00132-view03.png,ceownik,katownik,0.16097713,0.00899001,0.7708897,0.059143208
ceownik_00133-view01.png,ceownik,dwuteownik,0.3690583,0.48476195,0.104871884,0.04130782
ceownik_00136-view02.png,ceownik,plaskownik,0.013532147,0.019457702,0.0006294854,0.9663807
ceownik_00136-view03.png,ceownik,dwuteownik,0.03464499,0.9312343,0.011437501,0.022683226
ceownik_00138-view03.png,ceownik,dwuteownik,0.28753364,0.7072723,0.0051717414,2.2322432e-05
ceownik_00147-view04.png,ceownik,katownik,0.12350492,0.17083025,0.70563626,2.8638355e-05
ceownik_00149-view01.png,ceownik,plaskownik,0.008040919,0.011419935,0.0061384127,0.9744007
ceownik_00156-view03.png,ceownik,plaskownik,0.15313938,0.14277804,1.669417e-05,0.70406586
ceownik_00156-view05.png,ceownik,plaskownik,0.12697877,0.014376844,1.2644577e-05,0.8586317
ceownik_00158-view04.png,ceownik,dwuteownik,0.028247852,0.97175187,2.9607628e-07,6.119946e-11
ceownik_00162-view01.png,ceownik,dwuteownik,0.34734893,0.6409923,0.011647477,1.1241994e-05
ceownik_00162-view05.png,ceownik,dwuteownik,0.48381442,0.5157801,0.00037967367,2.5827609e-05
ceownik_00172-view02.png,ceownik,dwuteownik,0.1359954,0.79377526,0.07020912,2.0238824e-05
ceownik_00173-view05.png,ceownik,dwuteownik,0.2895659,0.38286448,0.07541747,0.25215217
ceownik_00178-view02.png,ceownik,katownik,0.026935881,0.007552561,0.87512875,0.0903828
ceownik_00178-view04.png,ceownik,dwuteownik,0.31337714,0.5780386,0.10856495,1.9358282e-05
ceownik_00181-view03.png,ceownik,katownik,0.23513667,0.003083716,0.7519212,0.009858395
ceownik_00185-view02.png,ceownik,plaskownik,0.07094366,0.0063829077,0.39541587,0.52725756
ceownik_00189-view04.png,ceownik,plaskownik,0.005270067,0.0391857,0.00036138762,0.9551828
ceownik_00192-view02.png,ceownik,katownik,0.052774955,0.001726051,0.94549227,6.6827597e-06
ceownik_00198-view01.png,ceownik,plaskownik,0.18803534,0.06319844,0.24404043,0.5047258
ceownik_00198-view04.png,ceownik,dwuteownik,0.39734828,0.5881097,0.0034795795,0.011062464
ceownik_00201-view03.png,ceownik,dwuteownik,0.39042488,0.49754608,0.072192095,0.03983697
ceownik_00210-view01.png,ceownik,dwuteownik,0.48132986,0.51863736,3.197908e-05,7.9006605e-07
ceownik_00212-view03.png,ceownik,katownik,0.40652332,0.09517146,0.49163762,0.006667684
ceownik_00214-view05.png,ceownik,katownik,0.19866772,0.3795681,0.4217564,7.743904e-06
ceownik_00215-view04.png,ceownik,plaskownik,0.00043630417,1.4735153e-05,0.0004448679,0.9991041
ceownik_00217-view01.png,ceownik,dwuteownik,0.32164016,0.56868327,1.6546096e-06,0.10967494
ceownik_00218-view04.png,ceownik,katownik,0.4740785,0.0064721587,0.48315096,0.036298335
ceownik_00220-view04.png,ceownik,dwuteownik,0.3137006,0.68156093,0.0047069606,3.151149e-05
ceownik_00236-view02.png,ceownik,dwuteownik,0.4293891,0.5629034,0.004237818,0.0034696425
ceownik_00236-view05.png,ceownik,dwuteownik,0.39552146,0.43136293,0.1725363,0.0005792912
ceownik_00241-view01.png,ceownik,dwuteownik,0.2206797,0.7662822,1.1792558e-06,0.013036918
ceownik_00241-view02.png,ceownik,plaskownik,0.12242616,0.12570636,0.049285393,0.70258206
ceownik_00246-view01.png,ceownik,dwuteownik,0.4428407,0.5569069,0.00025233603,8.100941e-08
ceownik_00249-view03.png,ceownik,katownik,0.17133453,0.23225757,0.59637344,3.448774e-05
