Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
katownik_00001-view01.png,katownik,inny,0.0029719662852585316
katownik_00073-view01.png,katownik,inny,0.07691965997219086
katownik_00083-view01.png,katownik,inny,0.1377514898777008
katownik_00106-view04.png,katownik,inny,0.3497203290462494
katownik_00147-view04.png,katownik,inny,0.3759244978427887
katownik_00157-view01.png,katownik,inny,0.48575955629348755
katownik_00167-view03.png,katownik,inny,0.30440354347229004
katownik_00168-view04.png,katownik,inny,0.13851965963840485
katownik_00196-view03.png,katownik,inny,0.04361611232161522
katownik_00220-view03.png,katownik,inny,0.4576578140258789
katownik_00223-view04.png,katownik,inny,0.19918197393417358
katownik_00245-view01.png,katownik,inny,0.14161989092826843
ceownik_00003-view03.png,inny,katownik,0.12470567226409912
ceownik_00004-view01.png,inny,katownik,0.09004199504852295
ceownik_00004-view03.png,inny,katownik,0.3268110752105713
ceownik_00006-view02.png,inny,katownik,0.27111130952835083
ceownik_00010-view01.png,inny,katownik,0.2653365135192871
ceownik_00010-view04.png,inny,katownik,0.17090582847595215
ceownik_00013-view02.png,inny,katownik,0.21925801038742065
ceownik_00014-view04.png,inny,katownik,0.04622149467468262
ceownik_00028-view01.png,inny,katownik,0.3568248152732849
ceownik_00039-view02.png,inny,katownik,0.05923771858215332
ceownik_00044-view02.png,inny,katownik,0.39670348167419434
ceownik_00059-view03.png,inny,katownik,0.49760836362838745
ceownik_00061-view01.png,inny,katownik,0.013167142868041992
ceownik_00063-view02.png,inny,katownik,0.0013599991798400879
ceownik_00072-view02.png,inny,katownik,0.21746718883514404
ceownik_00072-view03.png,inny,katownik,0.39895737171173096
ceownik_00074-view01.png,inny,katownik,0.4371727705001831
ceownik_00075-view03.png,inny,katownik,0.3459169268608093
ceownik_00082-view01.png,inny,katownik,0.19586586952209473
dwuteownik_00008-view01.png,inny,katownik,0.014948844909667969
dwuteownik_00037-view02.png,inny,katownik,0.21934401988983154
dwuteownik_00057-view02.png,inny,katownik,0.21052831411361694
dwuteownik_00064-view04.png,inny,katownik,0.10239201784133911
dwuteownik_00072-view04.png,inny,katownik,0.11067688465118408
plaskownik_00012-view01.png,inny,katownik,0.34385037422180176
plaskownik_00046-view03.png,inny,katownik,0.4783698320388794
plaskownik_00066-view04.png,inny,katownik,0.4810789227485657
plaskownik_00068-view02.png,inny,katownik,0.14285582304000854
