Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
katownik_00008-view03.png,katownik,inny,0.11533588916063309
katownik_00029-view01.png,katownik,inny,0.05311546102166176
katownik_00049-view03.png,katownik,inny,0.0968022495508194
katownik_00079-view02.png,katownik,inny,0.3240295946598053
katownik_00086-view04.png,katownik,inny,0.20795193314552307
katownik_00096-view01.png,katownik,inny,0.37831348180770874
katownik_00151-view03.png,katownik,inny,0.020714327692985535
katownik_00160-view03.png,katownik,inny,0.16904543340206146
katownik_00164-view01.png,katownik,inny,0.49391046166419983
katownik_00164-view04.png,katownik,inny,0.06714196503162384
katownik_00169-view02.png,katownik,inny,0.2457219362258911
katownik_00173-view02.png,katownik,inny,0.019630111753940582
katownik_00180-view02.png,katownik,inny,0.23815855383872986
katownik_00184-view04.png,katownik,inny,0.19588854908943176
katownik_00191-view03.png,katownik,inny,0.3503224849700928
katownik_00191-view04.png,katownik,inny,0.013768596574664116
katownik_00192-view04.png,katownik,inny,0.45951810479164124
katownik_00205-view01.png,katownik,inny,0.4014553129673004
katownik_00207-view03.png,katownik,inny,0.11528124660253525
katownik_00248-view03.png,katownik,inny,0.19379544258117676
katownik_00249-view03.png,katownik,inny,0.16011427342891693
ceownik_00005-view04.png,inny,katownik,0.09677094221115112
ceownik_00006-view01.png,inny,katownik,0.017138957977294922
ceownik_00011-view04.png,inny,katownik,0.22768956422805786
ceownik_00021-view03.png,inny,katownik,0.2466905117034912
ceownik_00040-view01.png,inny,katownik,0.32824331521987915
ceownik_00062-view03.png,inny,katownik,0.43211841583251953
ceownik_00063-view03.png,inny,katownik,0.1581888198852539
dwuteownik_00024-view01.png,inny,katownik,0.01890277862548828
dwuteownik_00034-view04.png,inny,katownik,0.09268420934677124
dwuteownik_00073-view01.png,inny,katownik,0.3447898030281067
plaskownik_00013-view04.png,inny,katownik,0.28414374589920044
plaskownik_00026-view03.png,inny,katownik,0.3048098087310791
plaskownik_00062-view01.png,inny,katownik,0.12271994352340698
