Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
dwuteownik_00010-view02.png,dwuteownik,inny,0.9693862199783325
dwuteownik_00010-view03.png,dwuteownik,inny,0.6877468824386597
dwuteownik_00021-view03.png,dwuteownik,inny,1.0
dwuteownik_00021-view04.png,dwuteownik,inny,0.9999964237213135
dwuteownik_00028-view04.png,dwuteownik,inny,0.8679640889167786
dwuteownik_00043-view01.png,dwuteownik,inny,0.9979864358901978
dwuteownik_00046-view03.png,dwuteownik,inny,0.9971055388450623
dwuteownik_00073-view03.png,dwuteownik,inny,0.9215274453163147
dwuteownik_00076-view02.png,dwuteownik,inny,0.9996830224990845
dwuteownik_00077-view01.png,dwuteownik,inny,0.9809589982032776
dwuteownik_00078-view03.png,dwuteownik,inny,0.9349815845489502
dwuteownik_00079-view04.png,dwuteownik,inny,0.5227407813072205
dwuteownik_00089-view01.png,dwuteownik,inny,0.9971199035644531
dwuteownik_00102-view02.png,dwuteownik,inny,0.7636340856552124
dwuteownik_00102-view03.png,dwuteownik,inny,0.9671794772148132
dwuteownik_00138-view02.png,dwuteownik,inny,0.9648771286010742
dwuteownik_00176-view03.png,dwuteownik,inny,0.8839964866638184
dwuteownik_00199-view01.png,dwuteownik,inny,0.5242432951927185
dwuteownik_00206-view03.png,dwuteownik,inny,0.7143779993057251
ceownik_00006-view04.png,inny,dwuteownik,0.999783864361234
ceownik_00016-view03.png,inny,dwuteownik,0.9601717926561832
ceownik_00017-view01.png,inny,dwuteownik,0.9829640276730061
ceownik_00019-view01.png,inny,dwuteownik,0.9970496869646013
ceownik_00020-view01.png,inny,dwuteownik,0.7423326075077057
ceownik_00032-view01.png,inny,dwuteownik,0.6286422312259674
ceownik_00038-view01.png,inny,dwuteownik,0.5182009041309357
ceownik_00039-view01.png,inny,dwuteownik,0.9032822549343109
ceownik_00045-view04.png,inny,dwuteownik,0.8296467661857605
ceownik_00047-view01.png,inny,dwuteownik,0.6520300209522247
ceownik_00048-view01.png,inny,dwuteownik,0.6336623430252075
ceownik_00048-view03.png,inny,dwuteownik,0.998206780757755
ceownik_00050-view04.png,inny,dwuteownik,0.9958846941590309
ceownik_00055-view04.png,inny,dwuteownik,0.9627569317817688
ceownik_00057-view04.png,inny,dwuteownik,0.8819038718938828
ceownik_00064-view02.png,inny,dwuteownik,0.8459784984588623
ceownik_00065-view01.png,inny,dwuteownik,0.5742610096931458
ceownik_00065-view02.png,inny,dwuteownik,0.9997160603234079
ceownik_00067-view04.png,inny,dwuteownik,0.9961778521537781
ceownik_00070-view02.png,inny,dwuteownik,0.6091053783893585
ceownik_00071-view01.png,inny,dwuteownik,0.9510807357728481
ceownik_00079-view03.png,inny,dwuteownik,0.986099673435092
ceownik_00083-view01.png,inny,dwuteownik,0.9916915642097592
katownik_00052-view01.png,inny,dwuteownik,0.7620216608047485
katownik_00057-view03.png,inny,dwuteownik,0.6491687595844269
