fname,true_label,predicted_label,ceownik,dwuteownik,katownik,plaskownik
ceownik_00001-view02.png,ceownik,plaskownik,0.09712495,0.12113154,0.06750191,0.71424156
ceownik_00054-view03.png,ceownik,plaskownik,0.06380206,0.08201166,0.06626237,0.78792393
ceownik_00069-view04.png,ceownik,plaskownik,0.14113677,0.18020086,0.15800007,0.52066225
ceownik_00075-view02.png,ceownik,plaskownik,0.13250148,0.0920303,0.019492364,0.75597584
dwuteownik_00007-view01.png,dwuteownik,ceownik,0.37066242,0.27662793,0.12582736,0.22688234
dwuteownik_00008-view01.png,dwuteownik,ceownik,0.37057292,0.2766212,0.12589625,0.22690961
dwuteownik_00019-view04.png,dwuteownik,ceownik,0.34593734,0.27410927,0.14598675,0.23396659
dwuteownik_00023-view03.png,dwuteownik,ceownik,0.4245631,0.27766868,0.08920389,0.20856437
dwuteownik_00027-view03.png,dwuteownik,ceownik,0.35797703,0.27550215,0.13588637,0.23063444
dwuteownik_00027-view04.png,dwuteownik,ceownik,0.45784527,0.27544335,0.07101441,0.19569694
dwuteownik_00057-view01.png,dwuteownik,ceownik,0.57963413,0.25052834,0.027032228,0.14280532
dwuteownik_00057-view02.png,dwuteownik,ceownik,0.55159897,0.25845024,0.03449289,0.15545791
dwuteownik_00058-view01.png,dwuteownik,ceownik,0.41180363,0.2779538,0.097031176,0.21321139
dwuteownik_00064-view01.png,dwuteownik,ceownik,0.45485303,0.27572915,0.0725244,0.19689345
dwuteownik_00064-view03.png,dwuteownik,ceownik,0.43684497,0.27709362,0.08212735,0.20393409
dwuteownik_00064-view04.png,dwuteownik,ceownik,0.33405775,0.27264872,0.15467533,0.23861817
dwuteownik_00072-view02.png,dwuteownik,plaskownik,0.25393096,0.25814462,0.20037006,0.2875544
dwuteownik_00072-view04.png,dwuteownik,ceownik,0.3752246,0.27694848,0.12235125,0.22547567
dwuteownik_00075-view04.png,dwuteownik,ceownik,0.461096,0.27511412,0.069400884,0.19438906
dwuteownik_00076-view04.png,dwuteownik,ceownik,0.461096,0.27511412,0.069400884,0.19438906
dwuteownik_00083-view04.png,dwuteownik,ceownik,0.64453036,0.2276266,0.014426914,0.11341614
dwuteownik_00084-view04.png,dwuteownik,ceownik,0.43014303,0.27744362,0.08593435,0.20647903
katownik_00003-view02.png,katownik,plaskownik,0.022397833,0.09278196,0.24372756,0.6410926
katownik_00013-view03.png,katownik,plaskownik,0.00037909113,0.0062779225,0.21552885,0.77781415
katownik_00016-view02.png,katownik,plaskownik,0.006041098,0.041902244,0.4148958,0.5371609
plaskownik_00178-view02.png,plaskownik,ceownik,0.30006167,0.26090991,0.17661919,0.2624092
